Financial Quarter And Year Name - Reported,Postcode - Incident,Offence Level 1 Description,Offence Level 2 Description,Offence Level 3 Description,Offence Count
Q1-2025/2026,5032,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,17
Q1-2025/2026,5032,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",4
Q1-2025/2026,5033,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,8
Q1-2025/2026,5033,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5034,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q1-2025/2026,5034,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q1-2025/2026,5034,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5035,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q1-2025/2026,5035,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q1-2025/2026,5035,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q1-2025/2026,5037,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q1-2025/2026,5037,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q1-2025/2026,5037,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,4
Q1-2025/2026,5037,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q1-2025/2026,5038,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,7
Q1-2025/2026,5038,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q1-2025/2026,5038,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,3
Q1-2025/2026,5038,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,9
Q1-2025/2026,5038,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5039,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q1-2025/2026,5039,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q1-2025/2026,5039,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q1-2025/2026,5039,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,13
Q1-2025/2026,5040,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q1-2025/2026,5040,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q1-2025/2026,5040,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,5
Q1-2025/2026,5040,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q1-2025/2026,5041,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Other fraud and related offences,1
Q1-2025/2026,5041,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
Q1-2025/2026,5041,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q1-2025/2026,5041,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q1-2025/2026,5041,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,9
Q1-2025/2026,5041,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5042,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q1-2025/2026,5042,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q1-2025/2026,5042,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q1-2025/2026,5042,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,9
Q1-2025/2026,5042,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q1-2025/2026,5043,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,8
Q1-2025/2026,5043,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,2
Q1-2025/2026,5043,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,5
Q1-2025/2026,5043,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,28
Q1-2025/2026,5044,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q1-2025/2026,5044,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,3
Q1-2025/2026,5044,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,7
Q1-2025/2026,5044,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5045,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q1-2025/2026,5045,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q1-2025/2026,5045,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,11
Q1-2025/2026,5046,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Other fraud and related offences,1
Q1-2025/2026,5046,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q1-2025/2026,5046,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q1-2025/2026,5046,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q1-2025/2026,5046,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,9
Q1-2025/2026,5046,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5046,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q1-2025/2026,5047,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,7
Q1-2025/2026,5047,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,15
Q1-2025/2026,5048,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q1-2025/2026,5048,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,10
Q1-2025/2026,5048,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q1-2025/2026,5049,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q1-2025/2026,5049,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q1-2025/2026,5049,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,7
Q1-2025/2026,5050,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q1-2025/2026,5050,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q1-2025/2026,5051,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q1-2025/2026,5051,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,4
Q1-2025/2026,5052,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q1-2025/2026,5061,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,7
Q1-2025/2026,5062,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q1-2025/2026,5062,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,2
Q1-2025/2026,5062,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,10
Q1-2025/2026,5062,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5063,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q1-2025/2026,5063,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q1-2025/2026,5063,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q1-2025/2026,5063,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q1-2025/2026,5063,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,8
Q1-2025/2026,5064,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q1-2025/2026,5064,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q1-2025/2026,5065,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q1-2025/2026,5065,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q1-2025/2026,5065,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q1-2025/2026,5065,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,7
Q1-2025/2026,5066,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q1-2025/2026,5067,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q1-2025/2026,5067,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q1-2025/2026,5067,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,12
Q1-2025/2026,5067,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q1-2025/2026,5068,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q1-2025/2026,5068,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,5
Q1-2025/2026,5068,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5068,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q1-2025/2026,5069,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q1-2025/2026,5069,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5070,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,4
Q1-2025/2026,5070,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q1-2025/2026,5070,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q1-2025/2026,5070,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,6
Q1-2025/2026,5072,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q1-2025/2026,5072,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,20
Q1-2025/2026,5072,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5072,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q1-2025/2026,5073,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q1-2025/2026,5073,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q1-2025/2026,5073,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q1-2025/2026,5073,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,20
Q1-2025/2026,5073,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5074,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,4
Q1-2025/2026,5074,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q1-2025/2026,5074,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q1-2025/2026,5074,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,13
Q1-2025/2026,5074,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5075,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,8
Q1-2025/2026,5075,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q1-2025/2026,5075,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,10
Q1-2025/2026,5075,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q1-2025/2026,5076,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q1-2025/2026,5076,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,6
Q1-2025/2026,5081,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q1-2025/2026,5081,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q1-2025/2026,5081,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q1-2025/2026,5081,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,7
Q1-2025/2026,5081,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q1-2025/2026,5082,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q1-2025/2026,5082,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q1-2025/2026,5082,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q1-2025/2026,5082,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q1-2025/2026,5082,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,19
Q1-2025/2026,5082,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,2
Q1-2025/2026,5083,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,4
Q1-2025/2026,5083,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,2
Q1-2025/2026,5083,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,16
Q1-2025/2026,5084,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,10
Q1-2025/2026,5084,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q1-2025/2026,5084,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,7
Q1-2025/2026,5084,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,27
Q1-2025/2026,5084,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q1-2025/2026,5085,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q1-2025/2026,5085,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,4
Q1-2025/2026,5085,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q1-2025/2026,5085,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q1-2025/2026,5085,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,3
Q1-2025/2026,5085,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,34
Q1-2025/2026,5085,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q1-2025/2026,5086,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q1-2025/2026,5086,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q1-2025/2026,5086,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q1-2025/2026,5086,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q1-2025/2026,5086,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q1-2025/2026,5086,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q1-2025/2026,5086,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,29
Q1-2025/2026,5086,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",4
Q1-2025/2026,5087,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,6
Q1-2025/2026,5087,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q1-2025/2026,5087,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q1-2025/2026,5087,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,14
Q1-2025/2026,5087,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5088,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q1-2025/2026,5088,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q1-2025/2026,5089,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q1-2025/2026,5089,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q1-2025/2026,5089,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5090,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Other fraud and related offences,1
Q1-2025/2026,5090,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q1-2025/2026,5090,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q1-2025/2026,5090,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q1-2025/2026,5090,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,11
Q1-2025/2026,5091,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q1-2025/2026,5091,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q1-2025/2026,5091,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,7
Q1-2025/2026,5091,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q1-2025/2026,5092,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q1-2025/2026,5092,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,6
Q1-2025/2026,5092,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q1-2025/2026,5092,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q1-2025/2026,5092,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q1-2025/2026,5092,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,27
Q1-2025/2026,5092,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5093,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q1-2025/2026,5093,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q1-2025/2026,5093,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,13
Q1-2025/2026,5093,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q1-2025/2026,5094,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q1-2025/2026,5095,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,6
Q1-2025/2026,5095,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q1-2025/2026,5095,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,3
Q1-2025/2026,5095,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,23
Q1-2025/2026,5095,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",4
Q1-2025/2026,5096,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Other fraud and related offences,1
Q1-2025/2026,5096,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,10
Q1-2025/2026,5096,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q1-2025/2026,5096,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q1-2025/2026,5096,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,24
Q1-2025/2026,5096,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q1-2025/2026,5096,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q1-2025/2026,5097,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q1-2025/2026,5097,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q1-2025/2026,5097,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,9
Q1-2025/2026,5098,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q1-2025/2026,5098,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,3
Q1-2025/2026,5098,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q1-2025/2026,5098,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,26
Q1-2025/2026,5098,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5106,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5107,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,6
Q1-2025/2026,5107,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q1-2025/2026,5107,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q1-2025/2026,5107,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,3
Q1-2025/2026,5107,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,27
Q1-2025/2026,5107,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q1-2025/2026,5108,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Other fraud and related offences,1
Q1-2025/2026,5108,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,22
Q1-2025/2026,5108,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q1-2025/2026,5108,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,5
Q1-2025/2026,5108,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,3
Q1-2025/2026,5108,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q1-2025/2026,5108,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,3
Q1-2025/2026,5108,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,6
Q1-2025/2026,5108,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,85
Q1-2025/2026,5108,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",9
Q1-2025/2026,5108,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q1-2025/2026,5109,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Other fraud and related offences,1
Q1-2025/2026,5109,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,4
Q1-2025/2026,5109,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q1-2025/2026,5109,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q1-2025/2026,5109,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q1-2025/2026,5109,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,28
Q1-2025/2026,5109,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",4
Q1-2025/2026,5110,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,4
Q1-2025/2026,5110,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q1-2025/2026,5110,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,21
