table,sector,category,sub_category,year,value
applications_by_agency,Local Government,District Council of Orroroo Carrieton,,2021-22,1
applications_by_agency,Local Government,District Council of Orroroo Carrieton,,2020-21,1
applications_by_agency,Local Government,District Council of Orroroo Carrieton,,2019-20,1
applications_by_agency,Local Government,District Council of Orroroo Carrieton,,2018-19,1
applications_by_agency,Local Government,District Council of Orroroo Carrieton,,2017-18,0
applications_by_agency,Local Government,District Council of Orroroo Carrieton,,2016-17,1
applications_by_agency,Local Government,District Council of Orroroo Carrieton,,2015-16,1
applications_by_agency,Local Government,District Council of Orroroo Carrieton,,2014-15,0
applications_by_agency,Local Government,District Council of Orroroo Carrieton,,2013-14,0
applications_by_agency,Local Government,District Council of Orroroo Carrieton,,2012-13,0
applications_by_agency,Local Government,District Council of Orroroo Carrieton,,2011-12,0
applications_by_agency,Local Government,District Council of Peterborough,,2023-24,2
applications_by_agency,Local Government,District Council of Peterborough,,2022-23,1
applications_by_agency,Local Government,District Council of Peterborough,,2021-22,1
applications_by_agency,Local Government,District Council of Peterborough,,2020-21,2
applications_by_agency,Local Government,District Council of Peterborough,,2019-20,0
applications_by_agency,Local Government,District Council of Peterborough,,2018-19,0
applications_by_agency,Local Government,District Council of Peterborough,,2017-18,0
applications_by_agency,Local Government,District Council of Peterborough,,2016-17,0
applications_by_agency,Local Government,District Council of Peterborough,,2015-16,0
applications_by_agency,Local Government,District Council of Peterborough,,2014-15,0
applications_by_agency,Local Government,District Council of Peterborough,,2013-14,0
applications_by_agency,Local Government,District Council of Peterborough,,2012-13,0
applications_by_agency,Local Government,District Council of Peterborough,,2011-12,0
applications_by_agency,Local Government,District Council of Robe,,2024-25,1
applications_by_agency,Local Government,District Council of Robe,,2023-24,2
applications_by_agency,Local Government,District Council of Robe,,2022-23,1
applications_by_agency,Local Government,District Council of Robe,,2021-22,1
applications_by_agency,Local Government,District Council of Robe,,2020-21,12
applications_by_agency,Local Government,District Council of Robe,,2019-20,0
applications_by_agency,Local Government,District Council of Robe,,2018-19,4
applications_by_agency,Local Government,District Council of Robe,,2017-18,4
applications_by_agency,Local Government,District Council of Robe,,2016-17,1
applications_by_agency,Local Government,District Council of Robe,,2015-16,1
applications_by_agency,Local Government,District Council of Robe,,2014-15,0
applications_by_agency,Local Government,District Council of Robe,,2013-14,0
applications_by_agency,Local Government,District Council of Robe,,2012-13,0
applications_by_agency,Local Government,District Council of Robe,,2011-12,1
applications_by_agency,Local Government,District Council of Streaky Bay,,2023-24,9
applications_by_agency,Local Government,District Council of Streaky Bay,,2022-23,0
applications_by_agency,Local Government,District Council of Streaky Bay,,2021-22,1
applications_by_agency,Local Government,District Council of Streaky Bay,,2020-21,1
applications_by_agency,Local Government,District Council of Streaky Bay,,2019-20,2
applications_by_agency,Local Government,District Council of Streaky Bay,,2018-19,1
applications_by_agency,Local Government,District Council of Streaky Bay,,2017-18,2
applications_by_agency,Local Government,District Council of Streaky Bay,,2016-17,1
applications_by_agency,Local Government,District Council of Streaky Bay,,2015-16,3
applications_by_agency,Local Government,District Council of Streaky Bay,,2014-15,2
applications_by_agency,Local Government,District Council of Streaky Bay,,2013-14,2
applications_by_agency,Local Government,District Council of Streaky Bay,,2012-13,5
applications_by_agency,Local Government,District Council of Streaky Bay,,2011-12,0
applications_by_agency,Local Government,District Council of Tumby Bay,,2023-24,4
applications_by_agency,Local Government,District Council of Tumby Bay,,2022-23,10
applications_by_agency,Local Government,District Council of Tumby Bay,,2021-22,1
applications_by_agency,Local Government,District Council of Tumby Bay,,2020-21,5
applications_by_agency,Local Government,District Council of Tumby Bay,,2019-20,0
applications_by_agency,Local Government,District Council of Tumby Bay,,2018-19,2
applications_by_agency,Local Government,District Council of Tumby Bay,,2017-18,2
applications_by_agency,Local Government,District Council of Tumby Bay,,2016-17,1
applications_by_agency,Local Government,District Council of Tumby Bay,,2015-16,1
applications_by_agency,Local Government,District Council of Tumby Bay,,2014-15,14
applications_by_agency,Local Government,District Council of Tumby Bay,,2013-14,7
applications_by_agency,Local Government,District Council of Tumby Bay,,2012-13,3
applications_by_agency,Local Government,District Council of Tumby Bay,,2011-12,2
applications_by_agency,Local Government,District Council of Yankalilla,,2024-25,2
applications_by_agency,Local Government,District Council of Yankalilla,,2023-24,6
applications_by_agency,Local Government,District Council of Yankalilla,,2022-23,5
applications_by_agency,Local Government,District Council of Yankalilla,,2021-22,6
applications_by_agency,Local Government,District Council of Yankalilla,,2020-21,0
applications_by_agency,Local Government,District Council of Yankalilla,,2019-20,2
applications_by_agency,Local Government,District Council of Yankalilla,,2018-19,0
applications_by_agency,Local Government,District Council of Yankalilla,,2017-18,1
applications_by_agency,Local Government,District Council of Yankalilla,,2016-17,2
applications_by_agency,Local Government,District Council of Yankalilla,,2015-16,1
applications_by_agency,Local Government,District Council of Yankalilla,,2014-15,4
applications_by_agency,Local Government,District Council of Yankalilla,,2013-14,0
applications_by_agency,Local Government,District Council of Yankalilla,,2012-13,2
applications_by_agency,Local Government,District Council of Yankalilla,,2011-12,0
applications_by_agency,Local Government,Eastern Health Authority Inc.,,2023-24,0
applications_by_agency,Local Government,Eastern Health Authority Inc.,,2022-23,0
applications_by_agency,Local Government,Eastern Health Authority Inc.,,2021-22,0
applications_by_agency,Local Government,Eastern Health Authority Inc.,,2020-21,0
applications_by_agency,Local Government,Eastern Health Authority Inc.,,2019-20,1
applications_by_agency,Local Government,Eastern Health Authority Inc.,,2018-19,1
applications_by_agency,Local Government,Eastern Health Authority Inc.,,2017-18,0
applications_by_agency,Local Government,Eastern Health Authority Inc.,,2016-17,0
applications_by_agency,Local Government,Eastern Health Authority Inc.,,2015-16,0
applications_by_agency,Local Government,Eastern Health Authority Inc.,,2014-15,4
applications_by_agency,Local Government,Eastern Health Authority Inc.,,2013-14,2
applications_by_agency,Local Government,Eastern Health Authority Inc.,,2012-13,1
applications_by_agency,Local Government,Eastern Health Authority Inc.,,2011-12,0
applications_by_agency,Local Government,Kangaroo Island Council,,2023-24,3
applications_by_agency,Local Government,Kangaroo Island Council,,2022-23,2
applications_by_agency,Local Government,Kangaroo Island Council,,2021-22,6
applications_by_agency,Local Government,Kangaroo Island Council,,2020-21,8
applications_by_agency,Local Government,Kangaroo Island Council,,2019-20,6
applications_by_agency,Local Government,Kangaroo Island Council,,2018-19,7
applications_by_agency,Local Government,Kangaroo Island Council,,2017-18,21
applications_by_agency,Local Government,Kangaroo Island Council,,2016-17,5
applications_by_agency,Local Government,Kangaroo Island Council,,2015-16,16
applications_by_agency,Local Government,Kangaroo Island Council,,2014-15,6
applications_by_agency,Local Government,Kangaroo Island Council,,2013-14,4
applications_by_agency,Local Government,Kangaroo Island Council,,2012-13,2
applications_by_agency,Local Government,Kangaroo Island Council,,2011-12,3
applications_by_agency,Local Government,Kingston District Council,,2023-24,3
applications_by_agency,Local Government,Kingston District Council,,2022-23,1
applications_by_agency,Local Government,Kingston District Council,,2021-22,1
applications_by_agency,Local Government,Kingston District Council,,2020-21,3
applications_by_agency,Local Government,Kingston District Council,,2019-20,6
applications_by_agency,Local Government,Kingston District Council,,2018-19,1
applications_by_agency,Local Government,Kingston District Council,,2017-18,0
applications_by_agency,Local Government,Kingston District Council,,2016-17,1
applications_by_agency,Local Government,Kingston District Council,,2015-16,0
applications_by_agency,Local Government,Kingston District Council,,2014-15,1
applications_by_agency,Local Government,Kingston District Council,,2013-14,1
applications_by_agency,Local Government,Kingston District Council,,2012-13,1
applications_by_agency,Local Government,Kingston District Council,,2011-12,1
applications_by_agency,Local Government,Light Regional Council,,2024-25,1
applications_by_agency,Local Government,Light Regional Council,,2023-24,0
applications_by_agency,Local Government,Light Regional Council,,2022-23,0
applications_by_agency,Local Government,Light Regional Council,,2021-22,5
applications_by_agency,Local Government,Light Regional Council,,2020-21,7
applications_by_agency,Local Government,Light Regional Council,,2019-20,20
applications_by_agency,Local Government,Light Regional Council,,2018-19,1
applications_by_agency,Local Government,Light Regional Council,,2017-18,3
applications_by_agency,Local Government,Light Regional Council,,2016-17,12
applications_by_agency,Local Government,Light Regional Council,,2015-16,7
applications_by_agency,Local Government,Light Regional Council,,2014-15,2
