DATAFLOW,MEASURE,SEX,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_STATUS,OBS_COMMENT
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,1990,7.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,1991,6.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,1992,6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,1993,5.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,1994,5.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,1995,5.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,1996,5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,1997,4.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,1998,4.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,1999,4.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2000,4.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2001,4.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2002,4.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2003,4.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2004,4.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2005,4.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2006,4.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2007,3.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2008,3.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2009,3.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2010,3.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2011,3.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2012,3.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2013,3.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2014,3.28,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2015,3.03,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2016,2.82,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2017,3.05,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2018,2.72,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2019,2.92,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2020,2.96,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2021,2.98,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2022,3.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2023,2.82,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),9,2,AUS,A,2024,2.92,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1971,128.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1972,139.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1973,136.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1974,142.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1975,142.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1976,128.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1977,136.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1978,136,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1979,131.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1980,133.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1981,136.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1982,134.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1983,127,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1984,139.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1985,132.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1986,136.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1987,140.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1988,135.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1989,130.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1990,132.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1991,133.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1992,139.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1993,136.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1994,134.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1995,125.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1996,136.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1997,124.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1998,129.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,1999,136.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2000,128.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2001,134.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2002,123.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2003,129.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2004,134,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2005,121.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2006,135.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2007,119.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2008,134,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2009,136.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2010,150.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2011,127.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2012,121.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2013,116.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2014,111.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2015,120.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2016,127.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2017,123,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2018,136.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2019,133,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2020,121.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2021,124.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2022,111,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2023,131.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),10,3,AUS,A,2024,130.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1971,12.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1972,11.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1973,11.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1974,11.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1975,11.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1976,10.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1977,10.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1978,10.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1979,10.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1980,10.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1981,9.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1982,9.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1983,9.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1984,9.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1985,9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1986,9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1987,8.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1988,8.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1989,8.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1990,7.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1991,7.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1992,7.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1993,8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1994,7.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1995,7.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1996,7.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1997,7.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1998,7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,1999,6.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2000,6.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2001,6.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2002,6.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2003,6.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2004,6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2005,5.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2006,5.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2007,5.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2008,6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2009,5.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2010,5.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2011,5.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2012,5.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2013,5.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2014,5.271,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2015,5.37,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2016,5.377,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2017,5.098,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2018,4.971,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2019,4.913,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2020,4.683,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2021,4.761,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2022,4.99,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2023,4.866,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,5,A,2024,4.815,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1971,18.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1972,15.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1973,17.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1974,17.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1975,20.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1976,16.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1977,22.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1978,13.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1979,16.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1980,13.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1981,19.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1982,13.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1983,15.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1984,12.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1985,13.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1986,11.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1987,12.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1988,12.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1989,12.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1990,13.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1991,12.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1992,12.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1993,11.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1994,12.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1995,11.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1996,9.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1997,11.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1998,10,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,1999,9.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2000,9.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2001,9.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2002,9.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2003,9.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2004,8.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2005,9.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2006,8.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2007,9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2008,9.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2009,8.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2010,8.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2011,8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2012,7.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2013,8.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2014,8.316,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2015,8.235,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2016,7.304,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2017,7.141,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2018,7.342,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2019,7.425,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2020,6.913,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2021,7.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2022,7.634,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2023,6.72,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,3,7,A,2024,6.423,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1971,16,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1972,15.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1973,15.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1974,16.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1975,14.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1976,15.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1977,14.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1978,13.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1979,13.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1980,13.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1981,13.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1982,13.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1983,12.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1984,12.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1985,12.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1986,11.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1987,11.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1988,11.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1989,11.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1990,10.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1991,10.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1992,10.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1993,10.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1994,10.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1995,9.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1996,9.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1997,9.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1998,9.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,1999,8.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2000,8.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2001,8.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2002,8.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2003,8.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2004,7.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2005,7.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2006,7.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2007,7.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2008,7.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2009,7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2010,6.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2011,6.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2012,6.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2013,6.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2014,6.476,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2015,6.528,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2016,6.373,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2017,6.258,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2018,6.041,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2019,6.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2020,5.828,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2021,5.97,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2022,6.451,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2023,6.047,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,AUS,A,2024,5.988,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1971,16.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1972,15.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1973,15.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1974,15.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1975,14.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1976,15.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1977,14.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1978,13.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1979,13.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1980,13.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1981,13,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1982,13.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1983,12.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1984,12.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1985,12.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1986,11.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1987,11.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1988,11.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1989,11.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1990,10.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1991,10.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1992,10.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1993,10.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1994,10.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1995,9.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1996,9.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1997,9.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1998,8.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,1999,8.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2000,8.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2001,8.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2002,8.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2003,7.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2004,7.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2005,7.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2006,7.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2007,7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2008,7.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2009,7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2010,6.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2011,6.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2012,6.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2013,6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2014,6.24,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2015,6.303,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2016,6.079,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2017,5.857,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2018,5.541,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2019,6.421,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2020,5.735,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2021,5.795,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2022,6.386,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2023,5.899,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,2,A,2024,5.804,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,4,A,1971,15.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,4,A,1972,15.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,4,A,1973,15.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,4,A,1974,15.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,4,A,1975,14.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),11,1,4,A,1976,14.2,NUM,,
