year,quarter,quarter_label,city,suburb,sales_count,median_price_aud,median_change_yoy_pct,reported_in_file
2019,1,2019-Q1,TEA TREE GULLY,MODBURY HEIGHTS,17,409000,-0.00547112462006079,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,TEA TREE GULLY,MODBURY NORTH,18,392000,0.06449422946367957,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,TEA TREE GULLY,REDWOOD PARK,13,400000,-0.06103286384976526,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,TEA TREE GULLY,RIDGEHAVEN,10,420000,0.21739130434782608,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,TEA TREE GULLY,SALISBURY EAST,25,305637.5,-0.050815217391304346,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,TEA TREE GULLY,SALISBURY HEIGHTS,18,435000,0.12694300518134716,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,TEA TREE GULLY,ST AGNES,11,420000,0.12751677852348994,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,TEA TREE GULLY,SURREY DOWNS,13,385000,0.08450704225352113,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,TEA TREE GULLY,TEA TREE GULLY,6,379775,-0.18327956989247313,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,TEA TREE GULLY,VALLEY VIEW,23,378499.5,-0.05375125,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,TEA TREE GULLY,VISTA,3,380000,0.09038737446197992,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,TEA TREE GULLY,WYNN VALE,25,466000,0.17974683544303796,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,TEA TREE GULLY,YATALA VALE,,,,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,UNLEY,BLACK FOREST,4,856000,0.12631578947368421,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,UNLEY,CLARENCE PARK,4,1020500,0.540377358490566,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,UNLEY,EVERARD PARK,2,801500,-0.03433734939759036,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,UNLEY,FORESTVILLE,3,880500,0.2669064748201439,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,UNLEY,FULLARTON,10,910000,-0.00546448087431694,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,UNLEY,GOODWOOD,7,991000,0.11348314606741573,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,UNLEY,HIGHGATE,6,941000,0.24553275976174718,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,UNLEY,HYDE PARK,5,875000,-0.5119910764082544,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,UNLEY,KESWICK,1,832500,,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,UNLEY,KINGS PARK,2,1537500,0.9980506822612085,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,UNLEY,MALVERN,5,1325000,0.0536779324055666,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,UNLEY,MILLSWOOD,9,890000,-0.2981072555205047,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,UNLEY,MYRTLE BANK,5,1135000,0.14994934143870314,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,UNLEY,PARKSIDE,8,997750,0.018112244897959182,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,UNLEY,UNLEY,7,1210000,0.15789473684210525,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,UNLEY,UNLEY PARK,1,1500000,-0.3562231759656652,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,UNLEY,WAYVILLE,1,1206000,-0.13857142857142857,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WALKERVILLE,GILBERTON,4,1135000,-0.5549019607843138,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WALKERVILLE,MEDINDIE,2,1050000,-0.687964338781575,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WALKERVILLE,VALE PARK,7,745000,0.33035714285714285,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WALKERVILLE,WALKERVILLE,5,1200000,-0.11764705882352941,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,ADELAIDE AIRPORT,,,,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,ASHFORD,2,641000,,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,BROOKLYN PARK,11,520000,-0.09565217391304348,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,CAMDEN PARK,7,580000,0.02654867256637168,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,COWANDILLA,7,525000,0.11702127659574468,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,FULHAM,9,761500,0.05763888888888889,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,GLANDORE,8,652500,-0.04044117647058824,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,GLENELG NORTH,23,750000,-0.03225806451612903,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,HILTON,7,550000,0.07317073170731707,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,KESWICK,1,832500,,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,KESWICK TERMINAL,,,,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,KURRALTA PARK,5,528000,-0.1504424778761062,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,LOCKLEYS,14,615000,-0.019138755980861243,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,MARLESTON,3,535000,-0.05225863596102746,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,MILE END,9,565000,-0.013100436681222707,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,MILE END SOUTH,,,,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,NETLEY,7,555000,0.02997123503758003,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,NORTH PLYMPTON,10,484500,-0.11100917431192661,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,NOVAR GARDENS,7,607500,-0.13338088445078458,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,PLYMPTON,11,742500,0.23338870431893688,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,RICHMOND,7,487000,-0.04039408866995074,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,THEBARTON,,,,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,TORRENSVILLE,7,588000,0.07889908256880734,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,UNDERDALE,5,700000,0.1466011466011466,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,WEST BEACH,16,852500,0.2332730560578662,metro-median-house-sales-2019-q1.xlsx
2019,1,2019-Q1,WEST TORRENS,WEST RICHMOND,4,510000,0.18604651162790697,metro-median-house-sales-2019-q1.xlsx
2019,2,2019-Q2,ADELAIDE,ADELAIDE,4,677500,-0.02658045977011494,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE,NORTH ADELAIDE,6,1634250,0.08228476821192053,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,ALDGATE,15,950000,0.2082670906200318,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,ASHTON,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,BASKET RANGE,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,BELAIR,17,541250,-0.06841652323580034,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,BRADBURY,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,BRIDGEWATER,20,483500,-0.09626168224299066,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,CAREY GULLY,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,CASTAMBUL,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,CHERRYVILLE,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,CLELAND,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,CRAFERS,8,805000,0.06976744186046512,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,CRAFERS WEST,5,600000,-0.02636916835699797,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,DORSET VALE,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,GREENHILL,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,HEATHFIELD,2,950000,0.44376899696048633,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,HORSNELL GULLY,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,HUMBUG SCRUB,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,IRONBANK,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,LONGWOOD,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,MARBLE HILL,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,MONTACUTE,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,MOUNT GEORGE,1,705000,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,MYLOR,2,656500,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,NORTON SUMMIT,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,PICCADILLY,1,572315,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,ROSTREVOR,33,600000,-0.07692307692307693,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,SCOTT CREEK,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,STIRLING,16,705000,-0.09615384615384616,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,STONYFELL,12,925000,0.2251655629139073,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,SUMMERTOWN,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,TERINGIE,3,726000,-0.08679245283018867,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,UPPER STURT,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,URAIDLA,1,665000,0.43010752688172044,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,WATERFALL GULLY,1,820750,1.051875,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,ADELAIDE HILLS,WOODFORDE,2,755000,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,BURNSIDE,AULDANA,2,935000,0.0446927374301676,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,BURNSIDE,BEAUMONT,14,892500,0.0019646365422396855,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,BURNSIDE,BEULAH PARK,6,875000,0.029411764705882353,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,BURNSIDE,BURNSIDE,4,875500,0.094375,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,BURNSIDE,DULWICH,5,1192500,-0.17072322670375523,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,BURNSIDE,EASTWOOD,3,615000,-0.30272108843537415,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,BURNSIDE,ERINDALE,2,1096250,-0.11947791164658635,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,BURNSIDE,FREWVILLE,3,950000,0.6666666666666666,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,BURNSIDE,GLEN OSMOND,5,770000,-0.3418803418803419,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,BURNSIDE,GLENSIDE,25,930000,-0.03125,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,BURNSIDE,GLENUNGA,6,1330000,0.19282511210762332,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,BURNSIDE,HAZELWOOD PARK,4,878250,-0.03382838283828383,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,BURNSIDE,HORSNELL GULLY,,,,metro-median-house-sales-2019-q2.xlsx
2019,2,2019-Q2,BURNSIDE,KENSINGTON GARDENS,8,1190000,0.09930715935334873,metro-median-house-sales-2019-q2.xlsx
