date,location,unemployment_rate_trend_pct,unemployment_rate_seasonally_adjusted_pct,unemployment_rate_original_pct
1995-04,Tasmania,10.3401887,10.2730476,9.6903646
1995-04,Victoria,8.8748769,8.6783332,8.6571554
1995-04,Western Australia,7.4028973,7.4648794,7.2854188
1995-05,Australia,8.4177043,8.4748823,8.4211313
1995-05,Australian Capital Territory,6.8122195,,7.0113777
1995-05,New South Wales,7.7949025,7.8416112,7.7230001
1995-05,Northern Territory,6.8823693,,5.9307157
1995-05,Queensland,8.7325631,9.204949,9.2421645
1995-05,South Australia,9.9801338,9.8283184,9.7966039
1995-05,Tasmania,10.2204374,10.5509866,9.9135677
1995-05,Victoria,8.7266333,8.7873826,8.768506
1995-05,Western Australia,7.3515959,7.436895,7.4049228
1995-06,Australia,8.3616906,8.3524055,8.1022665
1995-06,Australian Capital Territory,6.7481477,,6.1567006
1995-06,New South Wales,7.6931276,7.7223558,7.4511597
1995-06,Northern Territory,6.9597797,,5.7914732
1995-06,Queensland,8.8486332,8.8775864,8.6371405
1995-06,South Australia,9.9583627,10.4345455,10.0334442
1995-06,Tasmania,10.0994044,10.01278,9.8709998
1995-06,Victoria,8.6703053,8.7549022,8.460891
1995-06,Western Australia,7.3199159,7.1373391,7.0047669
1995-07,Australia,8.3327757,8.4280323,7.9302894
1995-07,Australian Capital Territory,6.7161991,,6.2179849
1995-07,New South Wales,7.6196932,7.6130254,7.1442132
1995-07,Northern Territory,7.0556809,,7.4704412
1995-07,Queensland,8.964919,8.8351199,8.3206427
1995-07,South Australia,9.9356829,9.9919181,9.5409584
1995-07,Tasmania,9.9895271,9.2478895,9.0105575
1995-07,Victoria,8.6886386,9.008267,8.5214799
1995-07,Western Australia,7.3225878,7.6173509,7.1614788
1995-08,Australia,8.3244982,8.3201593,8.0917979
1995-08,Australian Capital Territory,6.7214555,,6.88125
1995-08,New South Wales,7.5611903,7.8662931,7.6484475
1995-08,Northern Territory,7.1329462,,7.0669942
1995-08,Queensland,9.0857925,8.7989004,8.4927245
1995-08,South Australia,9.8832207,9.7617612,9.5823155
1995-08,Tasmania,9.8967186,10.0165212,10.0966029
1995-08,Victoria,8.7379276,8.539487,8.2973756
1995-08,Western Australia,7.3801625,7.2588217,6.9785221
1995-09,Australia,8.3246344,8.3631934,8.3554625
1995-09,Australian Capital Territory,6.7638197,,6.1572222
1995-09,New South Wales,7.5114188,7.5298592,7.5340394
1995-09,Northern Territory,7.1634179,,6.9059142
1995-09,Queensland,9.1986052,9.1677655,8.8456502
1995-09,South Australia,9.7951368,10.0774685,10.0240422
1995-09,Tasmania,9.8300139,9.4303513,9.4609068
1995-09,Victoria,8.7839324,8.875797,8.9855973
1995-09,Western Australia,7.4825303,7.6680109,7.5923878
1995-10,Australia,8.3224437,8.5751162,8.1013605
1995-10,Australian Capital Territory,6.8470638,,5.8139977
1995-10,New South Wales,7.4684892,7.5082507,7.1676227
1995-10,Northern Territory,7.1324061,,7.3553102
1995-10,Queensland,9.2780864,9.4849709,8.8000117
1995-10,South Australia,9.6844527,9.8129645,9.5705179
1995-10,Tasmania,9.7947562,9.0962456,9.0268114
1995-10,Victoria,8.8070759,9.3883668,8.9058389
1995-10,Western Australia,7.5982324,7.5946171,7.045018
1995-11,Australia,8.324056,8.4523266,7.9814481
1995-11,Australian Capital Territory,6.9721692,,6.7246512
1995-11,New South Wales,7.4559794,7.8522632,7.4082733
1995-11,Northern Territory,7.0508336,,6.8027128
1995-11,Queensland,9.3114071,9.2907383,8.7974495
1995-11,South Australia,9.575415,9.3063412,8.8898266
1995-11,Tasmania,9.7951158,10.3661873,10.0911845
1995-11,Victoria,8.8096125,8.5364421,8.112655
1995-11,Western Australia,7.684051,7.6388386,7.1997884
1995-12,Australia,8.3347654,8.1450389,8.0602398
1995-12,Australian Capital Territory,7.1397325,,7.1315035
1995-12,New South Wales,7.5017092,7.3253978,7.223715
1995-12,Northern Territory,6.9449169,,6.6598934
1995-12,Queensland,9.3019173,9.1941098,9.0291272
1995-12,South Australia,9.5117568,9.1337059,9.0538575
1995-12,Tasmania,9.8305071,9.9692099,10.2401231
1995-12,Victoria,8.7946751,8.3058359,8.2492845
1995-12,Western Australia,7.7086605,7.7103483,7.5801751
1996-01,Australia,8.3524766,8.4516722,9.1014612
1996-01,Australian Capital Territory,7.3380653,,8.2249725
1996-01,New South Wales,7.5919616,7.6994928,8.2874977
1996-01,Northern Territory,6.8328643,,7.0979844
1996-01,Queensland,9.2620372,9.3586334,10.2009049
1996-01,South Australia,9.5049581,9.5101569,10.3857412
1996-01,Tasmania,9.8914499,9.9419813,10.7475813
1996-01,Victoria,8.7517058,8.6020435,9.1395708
1996-01,Western Australia,7.679667,7.8654914,8.6454288
1996-02,Australia,8.3775801,8.3270933,9.2416
1996-02,Australian Capital Territory,7.55383,,8.6721999
1996-02,New South Wales,7.7035099,7.4782443,8.3948727
1996-02,Northern Territory,6.7214328,,7.3420303
1996-02,Queensland,9.2231554,8.8275731,9.7908175
1996-02,South Australia,9.5335107,9.8122698,10.5406424
1996-02,Tasmania,9.9674528,9.5165145,10.1743218
1996-02,Victoria,8.6804411,8.9253487,9.8390366
1996-02,Western Australia,7.6223739,7.6438802,8.5865064
1996-03,Australia,8.4092728,8.4212875,8.8020822
1996-03,Australian Capital Territory,7.7735821,,8.708592
1996-03,New South Wales,7.8042638,7.9172284,8.3534985
1996-03,Northern Territory,6.604476,,7.9958084
1996-03,Queensland,9.2227324,8.9785907,9.5438709
1996-03,South Australia,9.5671491,9.5120266,9.6414396
1996-03,Tasmania,10.0469047,10.2120563,10.2043029
1996-03,Victoria,8.5996554,8.4862418,8.8173938
1996-03,Western Australia,7.5703115,7.488844,8.0062532
1996-04,Australia,8.4440902,8.5784071,8.6617504
1996-04,Australian Capital Territory,7.9822979,,8.4553423
1996-04,New South Wales,7.8735756,8.1644783,8.1586563
1996-04,Northern Territory,6.4635904,,8.1125496
1996-04,Queensland,9.264627,9.2516876,9.517679
1996-04,South Australia,9.5751719,9.7517471,9.7966853
1996-04,Tasmania,10.122432,10.0137032,9.4710774
1996-04,Victoria,8.5318534,8.8603844,8.904338
1996-04,Western Australia,7.541018,7.2617688,7.1334291
1996-05,Australia,8.4806911,8.4145431,8.3715257
1996-05,Australian Capital Territory,8.1650378,,8.1312766
1996-05,New South Wales,7.9040899,7.88882,7.7738522
1996-05,Northern Territory,6.2837073,,6.413959
1996-05,Queensland,9.3412264,9.3047963,9.3563022
1996-05,South Australia,9.5455694,9.6899504,9.7090021
1996-05,Tasmania,10.187756,10.4348919,9.8187108
1996-05,Victoria,8.5017953,8.3548791,8.3452036
1996-05,Western Australia,7.5349251,7.4920473,7.4556243
1996-06,Australia,8.5151936,8.25434,8.0107443
1996-06,Australian Capital Territory,8.308687,,7.4563731
1996-06,New South Wales,7.8997658,7.6654436,7.4120376
1996-06,Northern Territory,6.0777063,,4.7674863
1996-06,Queensland,9.4262622,9.4800911,9.1872193
1996-06,South Australia,9.5018988,9.1704809,8.8441105
1996-06,Tasmania,10.2397592,10.4649652,10.2595324
1996-06,Victoria,8.5399508,8.0732129,7.7845399
1996-06,Western Australia,7.5542434,7.7884424,7.6251082
1996-07,Australia,8.5465915,8.5685804,8.028352
1996-07,Australian Capital Territory,8.40791,,7.9334808
1996-07,New South Wales,7.880761,7.9047458,7.3772829
1996-07,Northern Territory,5.8741487,,6.4717471
1996-07,Queensland,9.4877076,9.5580608,8.9743757
1996-07,South Australia,9.4864059,9.4996052,9.0299108
1996-07,Tasmania,10.2836347,10.8656731,10.5169151
1996-07,Victoria,8.6638823,8.5902012,8.1120273
1996-07,Western Australia,7.5909686,7.4744758,7.0264491
1996-08,Australia,8.5702012,8.7222045,8.4570913
1996-08,Australian Capital Territory,8.4625719,,8.6410014
1996-08,New South Wales,7.8570506,8.1680888,7.914989
1996-08,Northern Territory,5.710247,,5.02423
1996-08,Queensland,9.5112838,9.7108228,9.3689261
1996-08,South Australia,9.5102888,9.5137181,9.2766963
1996-08,Tasmania,10.3239715,9.8806184,10.0001183
1996-08,Victoria,8.8458678,8.9026862,8.6434547
1996-08,Western Australia,7.6246563,7.7623417,7.4287398
1996-09,Australia,8.5835187,8.5766984,8.5754273
1996-09,Australian Capital Territory,8.4724685,,7.8320863
1996-09,New South Wales,7.8415944,7.9889619,7.9863765
1996-09,Northern Territory,5.6124293,,5.5502091
1996-09,Queensland,9.4962089,9.3421228,9.0527829
1996-09,South Australia,9.56192,9.5029234,9.4305263
1996-09,Tasmania,10.3683748,10.4073229,10.4624672
1996-09,Victoria,9.0269362,9.0427451,9.2091012
1996-09,Western Australia,7.6416669,7.4356488,7.3975745
1996-10,Australia,8.5914303,8.7595165,8.2884595
1996-10,Australian Capital Territory,8.438594,,7.6859862
1996-10,New South Wales,7.8407709,7.8070645,7.4653392
1996-10,Northern Territory,5.5808712,,4.5879475
1996-10,Queensland,9.4675895,9.718496,9.0890813
1996-10,South Australia,9.6166293,9.7370336,9.5010683
1996-10,Tasmania,10.4203084,10.3128332,10.3280306
1996-10,Victoria,9.1470054,9.3628012,8.8872917
1996-10,Western Australia,7.6466029,7.6950881,7.0907945
1996-11,Australia,8.5949657,8.4710334,7.9986847
1996-11,Australian Capital Territory,8.3643595,,7.5204986
1996-11,New South Wales,7.8367338,7.4200495,7.0298774
1996-11,Northern Territory,5.6024328,,4.840458
1996-11,Queensland,9.4522707,9.0219516,8.53977
1996-11,South Australia,9.6641726,9.6511768,9.2058174
1996-11,Tasmania,10.4788769,10.1003908,9.8461479
1996-11,Victoria,9.1862565,9.2650813,8.7615798
1996-11,Western Australia,7.64107,7.7336413,7.2867765
1996-12,Australia,8.600256,8.6309281,8.5361898
1996-12,Australian Capital Territory,8.2522692,,8.40118
1996-12,New South Wales,7.8284989,7.8586814,7.7313436
1996-12,Northern Territory,5.6555587,,5.0904352
1996-12,Queensland,9.475977,9.3313314,9.1757082
1996-12,South Australia,9.6935217,9.8311612,9.7296874
1996-12,Tasmania,10.5419713,11.0639621,11.2881284
1996-12,Victoria,9.1406095,9.1379951,9.067083
1996-12,Western Australia,7.6215266,7.6601971,7.4749647
1997-01,Australia,8.6087756,8.5683177,9.187152
1997-01,Australian Capital Territory,8.1179095,,9.043275
1997-01,New South Wales,7.8273794,7.684023,8.2209802
1997-01,Northern Territory,5.7083192,,7.7539177
1997-01,Queensland,9.531766,9.9495076,10.7710524
1997-01,South Australia,9.7048571,9.5499366,10.415874
1997-01,Tasmania,10.6112709,10.4123714,11.1414886
1997-01,Victoria,9.0636178,8.6776144,9.1825431
1997-01,Western Australia,7.5802083,7.498862,8.2516842
1997-02,Australia,8.61142,8.7030555,9.6626154
1997-02,Australian Capital Territory,7.9815083,,9.2407848
1997-02,New South Wales,7.8410173,8.0936425,9.1124304
1997-02,Northern Territory,5.7299396,,6.9629103
1997-02,Queensland,9.5827087,9.4584147,10.4679511
1997-02,South Australia,9.7193573,9.6669989,10.399081
1997-02,Tasmania,10.6961843,10.955662,11.6918437
1997-02,Victoria,9.0013534,9.0077029,9.946328
1997-02,Western Australia,7.5158714,7.5783664,8.5900298
1997-03,Australia,8.6072274,8.5925197,8.9816342
1997-03,Australian Capital Territory,7.8600987,,7.8895521
1997-03,New South Wales,7.8628394,7.7036429,8.1274525
1997-03,Northern Territory,5.7036101,,5.8112859
1997-03,Queensland,9.5966842,9.752645,10.3237203
1997-03,South Australia,9.7360834,9.6839053,9.8354811
1997-03,Tasmania,10.7947794,10.4373352,10.4682083
1997-03,Victoria,8.9782567,8.9862063,9.3290959
1997-03,Western Australia,7.4361968,7.4479262,7.9975899
1997-04,Australia,8.591058,8.5684778,8.6009808
1997-04,Australian Capital Territory,7.7651639,,7.565828
1997-04,New South Wales,7.8717711,7.8446239,7.7796327
1997-04,Northern Territory,5.6318383,,6.1768026
1997-04,Queensland,9.5568988,9.6489616,9.8385539
1997-04,South Australia,9.7518102,9.943812,9.9081039
1997-04,Tasmania,10.8942637,11.1466982,10.4818408
1997-04,Victoria,8.9900779,8.9830845,8.9631225
1997-04,Western Australia,7.3453673,7.255799,7.1266872
1997-05,Australia,8.553719,8.5477068,8.5110993
1997-05,Australian Capital Territory,7.7072282,,7.2625512
1997-05,New South Wales,7.8572668,7.9370746,7.8322385
1997-05,Northern Territory,5.533186,,5.5392462
1997-05,Queensland,9.457009,9.7009394,9.7531423
1997-05,South Australia,9.7444913,9.6217082,9.6933985
1997-05,Tasmania,10.9773117,10.5772058,9.9937213
1997-05,Victoria,9.0089654,8.891938,8.8797238
1997-05,Western Australia,7.2474449,6.8752994,6.828601
1997-06,Australia,8.4894982,8.3311471,8.0963095
1997-06,Australian Capital Territory,7.6831457,,7.5040346
1997-06,New South Wales,7.825785,7.4010563,7.1751892
1997-06,Northern Territory,5.4119674,,5.1432938
1997-06,Queensland,9.3107503,9.0039497,8.7156657
1997-06,South Australia,9.7026908,9.6308128,9.3227335
1997-06,Tasmania,11.0290166,11.0955871,10.8589832
1997-06,Victoria,8.9865146,9.1365897,8.8064819
1997-06,Western Australia,7.1323301,7.2028145,7.0095056
1997-07,Australia,8.4054285,8.5897854,8.0320487
1997-07,Australian Capital Territory,7.681185,,6.5256217
1997-07,New South Wales,7.7757459,8.1675322,7.6002146
1997-07,Northern Territory,5.2726884,,4.3408182
1997-07,Queensland,9.1572994,9.1148942,8.5503587
1997-07,South Australia,9.6336993,9.8995898,9.3601686
1997-07,Tasmania,11.0380565,11.483716,11.0377054
1997-07,Victoria,8.8902518,8.881512,8.3647883
1997-07,Western Australia,7.0089828,7.0339996,6.6015089
1997-08,Australia,8.3056343,8.4652674,8.2661166
1997-08,Australian Capital Territory,7.6849017,,7.7835043
1997-08,New South Wales,7.7019231,7.704324,7.4803014
1997-08,Northern Territory,5.1125942,,5.1234761
1997-08,Queensland,9.0178731,9.5022168,9.2053998
1997-08,South Australia,9.5583802,9.4536737,9.2660454
1997-08,Tasmania,11.0012957,10.6270436,10.8958566
1997-08,Victoria,8.7325707,8.968443,8.8013487
1997-08,Western Australia,6.8942928,7.0814411,6.8021714
1997-09,Australia,8.1965309,8.0681442,8.077874
1997-09,Australian Capital Territory,7.6807914,,7.3768447
1997-09,New South Wales,7.6069424,7.405972,7.4059305
1997-09,Northern Territory,4.9487988,,4.874348
1997-09,Queensland,8.9046837,8.8623973,8.61127
1997-09,South Australia,9.4929281,9.4349917,9.3586219
1997-09,Tasmania,10.9236654,10.846544,10.8979984
1997-09,Victoria,8.5353442,8.537936,8.7266417
1997-09,Western Australia,6.8009257,6.5060067,6.5197781
1997-10,Australia,8.0879973,8.0332728,7.6073718
1997-10,Australian Capital Territory,7.6559361,,7.2714688
1997-10,New South Wales,7.5019108,7.808529,7.4529948
1997-10,Northern Territory,4.8081493,,3.0385179
1997-10,Queensland,8.8201139,8.6448308,8.1114248
1997-10,South Australia,9.4482046,9.2666748,9.031723
1997-10,Tasmania,10.8159231,11.1175476,11.1487196
1997-10,Victoria,8.3333815,8.115181,7.7124327
1997-10,Western Australia,6.7306099,5.9950562,5.4861348
1997-11,Australia,7.9949858,7.9873038,7.5470544
1997-11,Australian Capital Territory,7.6002123,,6.9895952
1997-11,New South Wales,7.4046259,7.379242,7.0218106
1997-11,Northern Territory,4.7204426,,3.9390614
1997-11,Queensland,8.7425442,8.9304834,8.427885
1997-11,South Australia,9.4213062,9.5980385,9.1247673
1997-11,Tasmania,10.6912602,10.9186892,10.6446728
1997-11,Victoria,8.1707858,7.973211,7.4954006
1997-11,Western Australia,6.6820928,6.7063015,6.3048437
1997-12,Australia,7.9222197,7.910715,7.7795918
1997-12,Australian Capital Territory,7.5140582,,7.3534489
1997-12,New South Wales,7.3199992,7.1736383,7.0447644
1997-12,Northern Territory,4.6944633,,4.6974578
1997-12,Queensland,8.6424706,8.6697555,8.5282431
1997-12,South Australia,9.4050816,9.4174952,9.2898183
1997-12,Tasmania,10.5567188,11.5129908,11.6740757
1997-12,Victoria,8.0723725,8.0335559,7.9507025
1997-12,Western Australia,6.6567794,6.9454207,6.7132194
1998-01,Australia,7.871689,7.8661935,8.4578496
1998-01,Australian Capital Territory,7.4008547,,8.3303811
1998-01,New South Wales,7.2547186,7.2040893,7.695937
1998-01,Northern Territory,4.7298802,,5.1307186
1998-01,Queensland,8.5181254,8.4649996,9.1618313
1998-01,South Australia,9.4067146,9.4599974,10.3443685
1998-01,Tasmania,10.4216598,9.9853159,10.6854238
1998-01,Victoria,8.0346478,8.2675678,8.7419018
1998-01,Western Australia,6.646424,6.6478691,7.3551278
1998-02,Australia,7.8450956,7.7727375,8.6306448
1998-02,Australian Capital Territory,7.2672589,,8.4255139
1998-02,New South Wales,7.2147383,7.2748115,8.2053404
1998-02,Northern Territory,4.8053577,,7.1439992
1998-02,Queensland,8.4082993,8.5613594,9.5082176
1998-02,South Australia,9.4199543,9.2118798,9.9245877
1998-02,Tasmania,10.291792,10.1266777,10.80973
1998-02,Victoria,8.0309867,7.6508297,8.4628917
1998-02,Western Australia,6.6573322,6.5831382,7.4901966
1998-03,Australia,7.8278822,7.883691,8.2218502
1998-03,Australian Capital Territory,7.1211343,,7.704085
1998-03,New South Wales,7.199344,7.2938402,7.6906827
1998-03,Northern Territory,4.8874747,,6.7096978
1998-03,Queensland,8.331614,8.09308,8.5647336
1998-03,South Australia,9.4435025,9.6199222,9.7762426
1998-03,Tasmania,10.1752248,10.491625,10.4935742
1998-03,Victoria,8.0389795,8.2268861,8.5329277
1998-03,Western Australia,6.6941416,6.6280358,7.0876551
1998-04,Australia,7.8153237,7.6039203,7.6379274
1998-04,Australian Capital Territory,6.9738033,,6.9779083
1998-04,New South Wales,7.208137,6.9394571,6.8834144
1998-04,Northern Territory,4.9341312,,5.0423383
1998-04,Queensland,8.3073836,8.1775899,8.3554519
1998-04,South Australia,9.4925886,9.146617,9.1101198
1998-04,Tasmania,10.0811317,9.8893079,9.2954676
1998-04,Victoria,8.0347441,8.0553992,8.0521423
1998-04,Western Australia,6.7479396,6.6826943,6.6213985
1998-05,Australia,7.8003629,7.7651525,7.735652
1998-05,Australian Capital Territory,6.836515,,6.8796051
1998-05,New South Wales,7.2202206,7.2870415,7.2033073
1998-05,Northern Territory,4.9149789,,4.809374
1998-05,Queensland,8.3504657,8.113505,8.1777365
1998-05,South Australia,9.5494402,9.5679019,9.6857907
1998-05,Tasmania,10.0145443,9.6441135,9.0951007
1998-05,Victoria,8.0058225,7.938947,7.9417799
1998-05,Western Australia,6.7948692,6.8664668,6.8220898
1998-06,Australia,7.7763016,7.832319,7.622749
1998-06,Australian Capital Territory,6.7129256,,5.8127365
1998-06,New South Wales,7.2156996,7.2429195,7.0461229
1998-06,Northern Territory,4.8237811,,4.0229355
1998-06,Queensland,8.4351738,8.5947406,8.3275271
1998-06,South Australia,9.6033294,9.6955301,9.4063514
1998-06,Tasmania,9.974102,9.9836812,9.7888109
1998-06,Victoria,7.9569427,7.9466331,7.6631513
1998-06,Western Australia,6.8098946,7.2153026,6.9699719
1998-07,Australia,7.733835,7.9750139,7.4411983
1998-07,Australian Capital Territory,6.6046816,,6.6503105
