date,state_code,state_name,registration_type,sex,registrations
2014-12-01,VIC,Victoria,Intent,Total,425701
2014-12-01,WA,Western Australia,Intent,Total,440414
2015-01-01,ACT,Australian Capital Territory,Consent,Female,24587
2015-01-01,NSW,New South Wales,Consent,Female,248056
2015-01-01,NT,Northern Territory,Consent,Female,8645
2015-01-01,QLD,Queensland,Consent,Female,222771
2015-01-01,SA,South Australia,Consent,Female,122086
2015-01-01,TAS,Tasmania,Consent,Female,34330
2015-01-01,VIC,Victoria,Consent,Female,282592
2015-01-01,WA,Western Australia,Consent,Female,171549
2015-01-01,ACT,Australian Capital Territory,Consent,Male,15651
2015-01-01,NSW,New South Wales,Consent,Male,157031
2015-01-01,NT,Northern Territory,Consent,Male,4854
2015-01-01,QLD,Queensland,Consent,Male,133453
2015-01-01,SA,South Australia,Consent,Male,84021
2015-01-01,TAS,Tasmania,Consent,Male,20224
2015-01-01,VIC,Victoria,Consent,Male,170823
2015-01-01,WA,Western Australia,Consent,Male,106435
2015-01-01,ACT,Australian Capital Territory,Consent,Total,40238
2015-01-01,NSW,New South Wales,Consent,Total,405087
2015-01-01,NT,Northern Territory,Consent,Total,13499
2015-01-01,QLD,Queensland,Consent,Total,356224
2015-01-01,SA,South Australia,Consent,Total,206107
2015-01-01,TAS,Tasmania,Consent,Total,54554
2015-01-01,VIC,Victoria,Consent,Total,453415
2015-01-01,WA,Western Australia,Consent,Total,277984
2015-01-01,ACT,Australian Capital Territory,Intent,Female,14350
2015-01-01,NSW,New South Wales,Intent,Female,959271
2015-01-01,NT,Northern Territory,Intent,Female,3930
2015-01-01,QLD,Queensland,Intent,Female,295829
2015-01-01,SA,South Australia,Intent,Female,308578
2015-01-01,TAS,Tasmania,Intent,Female,68471
2015-01-01,VIC,Victoria,Intent,Female,241756
2015-01-01,WA,Western Australia,Intent,Female,218283
2015-01-01,ACT,Australian Capital Territory,Intent,Male,10308
2015-01-01,NSW,New South Wales,Intent,Male,1011802
2015-01-01,NT,Northern Territory,Intent,Male,3194
2015-01-01,QLD,Queensland,Intent,Male,320865
2015-01-01,SA,South Australia,Intent,Male,336389
2015-01-01,TAS,Tasmania,Intent,Male,70853
2015-01-01,VIC,Victoria,Intent,Male,179913
2015-01-01,WA,Western Australia,Intent,Male,220734
2015-01-01,ACT,Australian Capital Territory,Intent,Total,24658
2015-01-01,NSW,New South Wales,Intent,Total,1971106
2015-01-01,NT,Northern Territory,Intent,Total,7124
2015-01-01,QLD,Queensland,Intent,Total,616696
2015-01-01,SA,South Australia,Intent,Total,645066
2015-01-01,TAS,Tasmania,Intent,Total,139324
2015-01-01,VIC,Victoria,Intent,Total,425427
2015-01-01,WA,Western Australia,Intent,Total,440308
2015-02-01,ACT,Australian Capital Territory,Consent,Male,15679
2015-02-01,NSW,New South Wales,Consent,Male,157535
2015-02-01,NT,Northern Territory,Consent,Male,4847
2015-02-01,QLD,Queensland,Consent,Male,133697
2015-02-01,SA,South Australia,Consent,Male,84413
2015-02-01,TAS,Tasmania,Consent,Male,20228
2015-02-01,VIC,Victoria,Consent,Male,171276
2015-02-01,WA,Western Australia,Consent,Male,106580
2015-02-01,ACT,Australian Capital Territory,Consent,Total,40369
2015-02-01,NSW,New South Wales,Consent,Total,406563
2015-02-01,NT,Northern Territory,Consent,Total,13477
2015-02-01,QLD,Queensland,Consent,Total,357156
2015-02-01,SA,South Australia,Consent,Total,207021
2015-02-01,TAS,Tasmania,Consent,Total,54606
2015-02-01,VIC,Victoria,Consent,Total,454781
2015-02-01,WA,Western Australia,Consent,Total,278407
2015-02-01,ACT,Australian Capital Territory,Intent,Female,14399
2015-02-01,NSW,New South Wales,Intent,Female,959022
2015-02-01,NT,Northern Territory,Intent,Female,3916
2015-02-01,QLD,Queensland,Intent,Female,295917
2015-02-01,SA,South Australia,Intent,Female,309373
2015-02-01,TAS,Tasmania,Intent,Female,68458
2015-02-01,VIC,Victoria,Intent,Female,241803
2015-02-01,WA,Western Australia,Intent,Female,218255
2015-02-01,ACT,Australian Capital Territory,Intent,Male,10320
2015-02-01,NSW,New South Wales,Intent,Male,1011616
2015-02-01,NT,Northern Territory,Intent,Male,3193
2015-02-01,QLD,Queensland,Intent,Male,320870
2015-02-01,SA,South Australia,Intent,Male,337470
2015-02-01,TAS,Tasmania,Intent,Male,70846
2015-02-01,VIC,Victoria,Intent,Male,179886
2015-02-01,WA,Western Australia,Intent,Male,220694
2015-02-01,ACT,Australian Capital Territory,Intent,Total,24719
2015-02-01,NSW,New South Wales,Intent,Total,1970671
2015-02-01,NT,Northern Territory,Intent,Total,7109
2015-02-01,QLD,Queensland,Intent,Total,616789
2015-02-01,SA,South Australia,Intent,Total,646941
2015-02-01,TAS,Tasmania,Intent,Total,139304
2015-02-01,VIC,Victoria,Intent,Total,425447
2015-02-01,WA,Western Australia,Intent,Total,440239
2015-03-01,ACT,Australian Capital Territory,Consent,Female,24783
2015-03-01,NSW,New South Wales,Consent,Female,250281
2015-03-01,NT,Northern Territory,Consent,Female,8630
2015-03-01,QLD,Queensland,Consent,Female,224344
2015-03-01,SA,South Australia,Consent,Female,123179
2015-03-01,TAS,Tasmania,Consent,Female,34460
2015-03-01,VIC,Victoria,Consent,Female,284405
2015-03-01,WA,Western Australia,Consent,Female,172142
2015-03-01,ACT,Australian Capital Territory,Consent,Male,15724
2015-03-01,NSW,New South Wales,Consent,Male,158157
2015-03-01,NT,Northern Territory,Consent,Male,4857
2015-03-01,QLD,Queensland,Consent,Male,134063
2015-03-01,SA,South Australia,Consent,Male,84725
2015-03-01,TAS,Tasmania,Consent,Male,20280
2015-03-01,VIC,Victoria,Consent,Male,171638
2015-03-01,WA,Western Australia,Consent,Male,106658
2015-03-01,ACT,Australian Capital Territory,Consent,Total,40507
2015-03-01,NSW,New South Wales,Consent,Total,408438
2015-03-01,NT,Northern Territory,Consent,Total,13487
2015-03-01,QLD,Queensland,Consent,Total,358407
2015-03-01,SA,South Australia,Consent,Total,207904
2015-03-01,TAS,Tasmania,Consent,Total,54740
2015-03-01,VIC,Victoria,Consent,Total,456043
2015-03-01,WA,Western Australia,Consent,Total,278800
2015-03-01,ACT,Australian Capital Territory,Intent,Female,14412
2015-03-01,NSW,New South Wales,Intent,Female,958554
2015-03-01,NT,Northern Territory,Intent,Female,3906
2015-03-01,QLD,Queensland,Intent,Female,295942
2015-03-01,SA,South Australia,Intent,Female,310041
2015-03-01,TAS,Tasmania,Intent,Female,68436
2015-03-01,VIC,Victoria,Intent,Female,241850
2015-03-01,WA,Western Australia,Intent,Female,218263
2015-03-01,ACT,Australian Capital Territory,Intent,Male,10315
2015-03-01,NSW,New South Wales,Intent,Male,1011251
2015-03-01,NT,Northern Territory,Intent,Male,3198
2015-03-01,QLD,Queensland,Intent,Male,320871
2015-03-01,SA,South Australia,Intent,Male,338385
2015-03-01,TAS,Tasmania,Intent,Male,70809
2015-03-01,VIC,Victoria,Intent,Male,179867
2015-03-01,WA,Western Australia,Intent,Male,220668
2015-03-01,ACT,Australian Capital Territory,Intent,Total,24727
2015-03-01,NSW,New South Wales,Intent,Total,1969838
2015-03-01,NT,Northern Territory,Intent,Total,7104
2015-03-01,QLD,Queensland,Intent,Total,616815
2015-03-01,SA,South Australia,Intent,Total,648524
2015-03-01,TAS,Tasmania,Intent,Total,139245
2015-03-01,VIC,Victoria,Intent,Total,425475
2015-03-01,WA,Western Australia,Intent,Total,440220
2015-04-01,ACT,Australian Capital Territory,Consent,Female,24874
2015-04-01,NSW,New South Wales,Consent,Female,250613
2015-04-01,NT,Northern Territory,Consent,Female,8647
2015-04-01,QLD,Queensland,Consent,Female,225168
2015-04-01,SA,South Australia,Consent,Female,123679
2015-04-01,TAS,Tasmania,Consent,Female,34515
2015-04-01,VIC,Victoria,Consent,Female,285186
2015-04-01,WA,Western Australia,Consent,Female,172407
2015-04-01,ACT,Australian Capital Territory,Consent,Male,15790
2015-04-01,NSW,New South Wales,Consent,Male,157912
2015-04-01,NT,Northern Territory,Consent,Male,4861
2015-04-01,QLD,Queensland,Consent,Male,134465
2015-04-01,SA,South Australia,Consent,Male,85010
2015-04-01,TAS,Tasmania,Consent,Male,20290
2015-04-01,VIC,Victoria,Consent,Male,171914
2015-04-01,WA,Western Australia,Consent,Male,106777
2015-04-01,ACT,Australian Capital Territory,Consent,Total,40664
2015-04-01,NSW,New South Wales,Consent,Total,408525
2015-04-01,NT,Northern Territory,Consent,Total,13508
2015-04-01,QLD,Queensland,Consent,Total,359633
2015-04-01,SA,South Australia,Consent,Total,208689
2015-04-01,TAS,Tasmania,Consent,Total,54805
2015-04-01,VIC,Victoria,Consent,Total,457100
2015-04-01,WA,Western Australia,Consent,Total,279184
2015-04-01,ACT,Australian Capital Territory,Intent,Female,14438
2015-04-01,NSW,New South Wales,Intent,Female,958430
2015-04-01,NT,Northern Territory,Intent,Female,3909
2015-04-01,QLD,Queensland,Intent,Female,296182
2015-04-01,SA,South Australia,Intent,Female,310756
2015-04-01,TAS,Tasmania,Intent,Female,68451
2015-04-01,VIC,Victoria,Intent,Female,242152
2015-04-01,WA,Western Australia,Intent,Female,218356
2015-04-01,ACT,Australian Capital Territory,Intent,Male,10324
2015-04-01,NSW,New South Wales,Intent,Male,1010968
2015-04-01,NT,Northern Territory,Intent,Male,3195
2015-04-01,QLD,Queensland,Intent,Male,320921
2015-04-01,SA,South Australia,Intent,Male,339291
2015-04-01,TAS,Tasmania,Intent,Male,70800
2015-04-01,VIC,Victoria,Intent,Male,179986
2015-04-01,WA,Western Australia,Intent,Male,220658
2015-04-01,ACT,Australian Capital Territory,Intent,Total,24762
2015-04-01,NSW,New South Wales,Intent,Total,1969431
2015-04-01,NT,Northern Territory,Intent,Total,7104
2015-04-01,QLD,Queensland,Intent,Total,617105
2015-04-01,SA,South Australia,Intent,Total,650144
2015-04-01,TAS,Tasmania,Intent,Total,139251
2015-04-01,VIC,Victoria,Intent,Total,425895
2015-04-01,WA,Western Australia,Intent,Total,440303
2015-05-01,ACT,Australian Capital Territory,Consent,Female,24966
2015-05-01,NSW,New South Wales,Consent,Female,251878
2015-05-01,NT,Northern Territory,Consent,Female,8653
2015-05-01,QLD,Queensland,Consent,Female,225940
2015-05-01,SA,South Australia,Consent,Female,124153
2015-05-01,TAS,Tasmania,Consent,Female,34615
2015-05-01,VIC,Victoria,Consent,Female,285968
2015-05-01,WA,Western Australia,Consent,Female,172751
2015-05-01,ACT,Australian Capital Territory,Consent,Male,15828
2015-05-01,NSW,New South Wales,Consent,Male,158511
2015-05-01,NT,Northern Territory,Consent,Male,4847
2015-05-01,QLD,Queensland,Consent,Male,134604
2015-05-01,SA,South Australia,Consent,Male,85318
2015-05-01,TAS,Tasmania,Consent,Male,20360
2015-05-01,VIC,Victoria,Consent,Male,172236
2015-05-01,WA,Western Australia,Consent,Male,106920
2015-05-01,ACT,Australian Capital Territory,Consent,Total,40794
2015-05-01,NSW,New South Wales,Consent,Total,410389
2015-05-01,NT,Northern Territory,Consent,Total,13500
2015-05-01,QLD,Queensland,Consent,Total,360544
2015-05-01,SA,South Australia,Consent,Total,209471
2015-05-01,TAS,Tasmania,Consent,Total,54975
2015-05-01,VIC,Victoria,Consent,Total,458204
2015-05-01,WA,Western Australia,Consent,Total,279671
2015-05-01,ACT,Australian Capital Territory,Intent,Female,14432
2015-05-01,NSW,New South Wales,Intent,Female,958004
2015-05-01,NT,Northern Territory,Intent,Female,3909
2015-05-01,QLD,Queensland,Intent,Female,296148
2015-05-01,SA,South Australia,Intent,Female,311567
2015-05-01,TAS,Tasmania,Intent,Female,68426
2015-05-01,VIC,Victoria,Intent,Female,242365
2015-05-01,WA,Western Australia,Intent,Female,218364
2015-05-01,ACT,Australian Capital Territory,Intent,Male,10322
2015-05-01,NSW,New South Wales,Intent,Male,1010648
2015-05-01,NT,Northern Territory,Intent,Male,3207
2015-05-01,QLD,Queensland,Intent,Male,320852
2015-05-01,SA,South Australia,Intent,Male,340230
2015-05-01,TAS,Tasmania,Intent,Male,70771
2015-05-01,VIC,Victoria,Intent,Male,180087
2015-05-01,WA,Western Australia,Intent,Male,220637
2015-05-01,ACT,Australian Capital Territory,Intent,Total,24754
2015-05-01,NSW,New South Wales,Intent,Total,1968685
2015-05-01,NT,Northern Territory,Intent,Total,7116
2015-05-01,QLD,Queensland,Intent,Total,617002
2015-05-01,SA,South Australia,Intent,Total,651892
2015-05-01,TAS,Tasmania,Intent,Total,139197
2015-05-01,VIC,Victoria,Intent,Total,426208
2015-05-01,WA,Western Australia,Intent,Total,440290
2015-06-01,ACT,Australian Capital Territory,Consent,Female,25037
2015-06-01,NSW,New South Wales,Consent,Female,253027
2015-06-01,NT,Northern Territory,Consent,Female,8670
2015-06-01,QLD,Queensland,Consent,Female,226749
2015-06-01,SA,South Australia,Consent,Female,124675
2015-06-01,TAS,Tasmania,Consent,Female,34704
2015-06-01,VIC,Victoria,Consent,Female,286777
2015-06-01,WA,Western Australia,Consent,Female,173082
2015-06-01,ACT,Australian Capital Territory,Consent,Male,15869
2015-06-01,NSW,New South Wales,Consent,Male,159120
2015-06-01,NT,Northern Territory,Consent,Male,4854
2015-06-01,QLD,Queensland,Consent,Male,134973
2015-06-01,SA,South Australia,Consent,Male,85539
2015-06-01,TAS,Tasmania,Consent,Male,20408
2015-06-01,VIC,Victoria,Consent,Male,172575
2015-06-01,WA,Western Australia,Consent,Male,107026
2015-06-01,ACT,Australian Capital Territory,Consent,Total,40906
2015-06-01,NSW,New South Wales,Consent,Total,412147
2015-06-01,NT,Northern Territory,Consent,Total,13524
2015-06-01,QLD,Queensland,Consent,Total,361722
2015-06-01,SA,South Australia,Consent,Total,210214
2015-06-01,TAS,Tasmania,Consent,Total,55112
2015-06-01,VIC,Victoria,Consent,Total,459352
2015-06-01,WA,Western Australia,Consent,Total,280108
2015-06-01,ACT,Australian Capital Territory,Intent,Female,14441
2015-06-01,NSW,New South Wales,Intent,Female,957769
2015-06-01,NT,Northern Territory,Intent,Female,3915
2015-06-01,QLD,Queensland,Intent,Female,296360
2015-06-01,SA,South Australia,Intent,Female,312216
2015-06-01,TAS,Tasmania,Intent,Female,68425
2015-06-01,VIC,Victoria,Intent,Female,242479
2015-06-01,WA,Western Australia,Intent,Female,218369
2015-06-01,ACT,Australian Capital Territory,Intent,Male,10342
2015-06-01,NSW,New South Wales,Intent,Male,1010345
2015-06-01,NT,Northern Territory,Intent,Male,3209
2015-06-01,QLD,Queensland,Intent,Male,320894
2015-06-01,SA,South Australia,Intent,Male,341149
2015-06-01,TAS,Tasmania,Intent,Male,70747
2015-06-01,VIC,Victoria,Intent,Male,180145
2015-06-01,WA,Western Australia,Intent,Male,220648
2015-06-01,ACT,Australian Capital Territory,Intent,Total,24783
2015-06-01,NSW,New South Wales,Intent,Total,1968147
2015-06-01,NT,Northern Territory,Intent,Total,7124
2015-06-01,QLD,Queensland,Intent,Total,617256
2015-06-01,SA,South Australia,Intent,Total,653459
2015-06-01,TAS,Tasmania,Intent,Total,139172
2015-06-01,VIC,Victoria,Intent,Total,426379
2015-06-01,WA,Western Australia,Intent,Total,440306
2015-07-01,ACT,Australian Capital Territory,Consent,Female,25147
2015-07-01,NSW,New South Wales,Consent,Female,254278
2015-07-01,NT,Northern Territory,Consent,Female,8686
2015-07-01,QLD,Queensland,Consent,Female,227787
2015-07-01,SA,South Australia,Consent,Female,125096
2015-07-01,TAS,Tasmania,Consent,Female,34768
2015-07-01,VIC,Victoria,Consent,Female,287560
2015-07-01,WA,Western Australia,Consent,Female,173424
2015-07-01,ACT,Australian Capital Territory,Consent,Male,15900
2015-07-01,NSW,New South Wales,Consent,Male,159642
2015-07-01,NT,Northern Territory,Consent,Male,4871
2015-07-01,QLD,Queensland,Consent,Male,135397
2015-07-01,SA,South Australia,Consent,Male,85796
2015-07-01,TAS,Tasmania,Consent,Male,20430
2015-07-01,VIC,Victoria,Consent,Male,172931
2015-07-01,WA,Western Australia,Consent,Male,107182
2015-07-01,ACT,Australian Capital Territory,Consent,Total,41047
2015-07-01,NSW,New South Wales,Consent,Total,413920
2015-07-01,NT,Northern Territory,Consent,Total,13557
2015-07-01,QLD,Queensland,Consent,Total,363184
2015-07-01,SA,South Australia,Consent,Total,210892
2015-07-01,TAS,Tasmania,Consent,Total,55198
2015-07-01,VIC,Victoria,Consent,Total,460491
2015-07-01,WA,Western Australia,Consent,Total,280606
2015-07-01,ACT,Australian Capital Territory,Intent,Female,14534
2015-07-01,NSW,New South Wales,Intent,Female,958100
2015-07-01,NT,Northern Territory,Intent,Female,3938
2015-07-01,QLD,Queensland,Intent,Female,297012
2015-07-01,SA,South Australia,Intent,Female,312994
2015-07-01,TAS,Tasmania,Intent,Female,68506
2015-07-01,VIC,Victoria,Intent,Female,243079
2015-07-01,WA,Western Australia,Intent,Female,218604
2015-07-01,ACT,Australian Capital Territory,Intent,Male,10393
2015-07-01,NSW,New South Wales,Intent,Male,1010385
2015-07-01,NT,Northern Territory,Intent,Male,3214
2015-07-01,QLD,Queensland,Intent,Male,321170
2015-07-01,SA,South Australia,Intent,Male,342193
2015-07-01,TAS,Tasmania,Intent,Male,70769
2015-07-01,VIC,Victoria,Intent,Male,180450
2015-07-01,WA,Western Australia,Intent,Male,220702
2015-07-01,ACT,Australian Capital Territory,Intent,Total,24927
2015-07-01,NSW,New South Wales,Intent,Total,1968518
2015-07-01,NT,Northern Territory,Intent,Total,7152
2015-07-01,QLD,Queensland,Intent,Total,618184
2015-07-01,SA,South Australia,Intent,Total,655281
2015-07-01,TAS,Tasmania,Intent,Total,139275
2015-07-01,VIC,Victoria,Intent,Total,427283
2015-07-01,WA,Western Australia,Intent,Total,440595
2015-08-01,ACT,Australian Capital Territory,Consent,Female,25239
2015-08-01,NSW,New South Wales,Consent,Female,256074
2015-08-01,NT,Northern Territory,Consent,Female,8744
2015-08-01,QLD,Queensland,Consent,Female,229191
2015-08-01,SA,South Australia,Consent,Female,125677
2015-08-01,TAS,Tasmania,Consent,Female,34934
2015-08-01,VIC,Victoria,Consent,Female,288799
2015-08-01,WA,Western Australia,Consent,Female,173985
2015-08-01,ACT,Australian Capital Territory,Consent,Male,15987
2015-08-01,NSW,New South Wales,Consent,Male,160484
2015-08-01,NT,Northern Territory,Consent,Male,4891
2015-08-01,QLD,Queensland,Consent,Male,136070
2015-08-01,SA,South Australia,Consent,Male,86249
2015-08-01,TAS,Tasmania,Consent,Male,20511
2015-08-01,VIC,Victoria,Consent,Male,173420
2015-08-01,WA,Western Australia,Consent,Male,107390
2015-08-01,ACT,Australian Capital Territory,Consent,Total,41226
2015-08-01,NSW,New South Wales,Consent,Total,416558
2015-08-01,NT,Northern Territory,Consent,Total,13635
2015-08-01,QLD,Queensland,Consent,Total,365261
2015-08-01,SA,South Australia,Consent,Total,211926
2015-08-01,TAS,Tasmania,Consent,Total,55445
2015-08-01,VIC,Victoria,Consent,Total,462219
2015-08-01,WA,Western Australia,Consent,Total,281375
