edition,extract_date,council,gender,age_category,num_of_dogs,num_of_cats,count
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,16-20,1,0,4
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,21-25,0,1,12
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,21-25,0,2,5
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,21-25,1,0,45
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,21-25,1,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,21-25,2,0,5
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,26-30,>5,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,26-30,0,1,10
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,26-30,0,2,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,26-30,1,0,75
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,26-30,1,1,4
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,26-30,2,0,13
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,26-30,3,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,31-35,0,1,5
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,31-35,0,2,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,31-35,1,0,104
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,31-35,1,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,31-35,1,2,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,31-35,2,0,14
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,31-35,2,1,4
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,31-35,3,0,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,36-40,0,1,8
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,36-40,0,2,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,36-40,0,5,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,36-40,1,0,93
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,36-40,1,1,3
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,36-40,2,0,29
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,36-40,2,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,36-40,3,3,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,41-45,>5,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,41-45,0,1,3
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,41-45,0,2,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,41-45,1,0,95
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,41-45,1,1,3
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,41-45,1,2,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,41-45,2,0,27
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,41-45,2,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,41-45,3,0,3
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,41-45,4,0,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,46-50,0,1,12
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,46-50,0,2,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,46-50,0,3,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,46-50,1,0,106
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,46-50,1,1,3
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,46-50,1,2,3
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,46-50,2,0,20
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,46-50,2,2,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,46-50,3,0,5
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,46-50,4,0,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,46-50,5,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,51-55,>5,0,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,51-55,0,1,12
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,51-55,0,2,3
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,51-55,1,0,141
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,51-55,1,1,3
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,51-55,2,0,37
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,51-55,2,1,6
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,51-55,2,2,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,51-55,2,4,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,51-55,3,0,5
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,51-55,4,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,56-60,>5,0,4
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,56-60,0,1,7
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,56-60,0,2,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,56-60,0,3,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,56-60,0,4,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,56-60,1,0,108
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,56-60,1,1,4
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,56-60,1,3,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,56-60,1,4,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,56-60,2,0,44
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,56-60,2,1,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,56-60,3,0,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,56-60,3,2,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,56-60,4,0,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,61-65,>5,0,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,61-65,0,1,6
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,61-65,0,2,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,61-65,1,0,150
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,61-65,1,1,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,61-65,2,0,47
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,61-65,2,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,61-65,3,0,7
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,61-65,4,0,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,61-65,4,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,61-65,5,0,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,66-70,0,1,8
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,66-70,1,0,149
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,66-70,1,1,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,66-70,2,0,22
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,66-70,2,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,66-70,2,2,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,66-70,3,0,5
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,66-70,4,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,Unknown,0,1,4
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,Unknown,0,2,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Male,Unknown,1,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,>70,>5,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,>70,0,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,>70,1,0,82
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,>70,1,1,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,>70,2,0,11
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,>70,3,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,16-20,1,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,21-25,0,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,21-25,1,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,26-30,1,0,3
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,26-30,2,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,31-35,1,0,5
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,36-40,0,1,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,36-40,1,0,5
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,36-40,1,2,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,36-40,2,0,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,36-40,3,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,41-45,1,0,11
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,41-45,2,0,5
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,41-45,4,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,46-50,1,0,9
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,46-50,1,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,46-50,2,0,5
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,46-50,2,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,46-50,3,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,51-55,0,1,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,51-55,1,0,20
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,51-55,2,0,5
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,51-55,2,2,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,51-55,3,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,51-55,4,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,51-55,5,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,56-60,0,3,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,56-60,1,0,17
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,56-60,1,2,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,56-60,2,0,6
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,56-60,3,0,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,56-60,3,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,61-65,1,0,20
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,61-65,1,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,61-65,2,0,6
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,61-65,2,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,66-70,1,0,17
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,66-70,2,0,6
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Other,66-70,3,0,2
2023-24,2024-05-30,ALEXANDRINA COUNCIL,SUPPRESSED,Unknown,1,0,11
2023-24,2024-05-30,ALEXANDRINA COUNCIL,SUPPRESSED,Unknown,1,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,SUPPRESSED,Unknown,2,0,7
2023-24,2024-05-30,ALEXANDRINA COUNCIL,SUPPRESSED,Unknown,5,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Unknown,>70,0,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Unknown,16-20,0,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Unknown,36-40,0,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Unknown,36-40,0,2,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Unknown,36-40,1,2,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Unknown,41-45,0,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Unknown,51-55,0,1,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Unknown,51-55,0,2,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Unknown,66-70,1,0,1
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Unknown,Unknown,0,1,9
2023-24,2024-05-30,ALEXANDRINA COUNCIL,Unknown,Unknown,1,0,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,>70,0,1,7
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,>70,0,2,3
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,>70,1,0,30
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,>70,1,1,3
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,>70,1,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,>70,2,0,10
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,>70,2,1,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,16-20,0,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,16-20,1,0,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,21-25,0,1,3
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,21-25,0,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,21-25,1,0,9
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,21-25,1,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,21-25,1,4,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,21-25,3,0,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,26-30,0,1,3
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,26-30,0,2,3
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,26-30,1,0,6
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,26-30,2,0,3
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,31-35,0,1,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,31-35,1,0,7
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,31-35,2,0,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,31-35,2,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,36-40,0,1,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,36-40,0,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,36-40,1,0,17
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,36-40,1,1,3
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,36-40,1,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,36-40,2,0,5
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,36-40,3,0,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,41-45,>5,0,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,41-45,0,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,41-45,1,0,11
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,41-45,1,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,41-45,1,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,41-45,2,0,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,46-50,0,1,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,46-50,0,2,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,46-50,0,3,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,46-50,1,0,15
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,46-50,1,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,46-50,2,0,4
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,46-50,3,0,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,51-55,0,1,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,51-55,0,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,51-55,1,0,20
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,51-55,2,0,7
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,51-55,2,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,51-55,2,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,51-55,3,0,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,56-60,0,1,5
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,56-60,0,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,56-60,0,4,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,56-60,1,0,20
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,56-60,1,1,4
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,56-60,1,2,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,56-60,2,0,7
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,56-60,2,2,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,56-60,3,0,3
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,61-65,0,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,61-65,0,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,61-65,0,4,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,61-65,1,0,17
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,61-65,1,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,61-65,1,2,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,61-65,2,0,6
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,61-65,3,0,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,66-70,0,1,4
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,66-70,0,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,66-70,0,3,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,66-70,1,0,22
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,66-70,1,1,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,66-70,2,0,5
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,66-70,2,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,Unknown,0,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Female,Unknown,1,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,>70,>5,0,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,>70,0,1,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,>70,0,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,>70,1,0,39
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,>70,2,0,7
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,16-20,0,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,21-25,0,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,21-25,1,0,11
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,26-30,1,0,9
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,26-30,2,0,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,31-35,0,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,31-35,0,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,31-35,1,0,10
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,31-35,2,0,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,36-40,0,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,36-40,1,0,6
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,36-40,2,0,5
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,41-45,0,1,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,41-45,1,0,8
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,41-45,1,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,41-45,2,0,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,41-45,2,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,41-45,3,0,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,46-50,0,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,46-50,0,3,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,46-50,1,0,7
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,46-50,1,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,46-50,2,0,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,46-50,3,0,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,51-55,1,0,21
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,51-55,1,1,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,51-55,1,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,51-55,2,0,4
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,51-55,2,2,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,56-60,>5,0,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,56-60,1,0,15
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,56-60,1,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,56-60,2,0,4
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,61-65,>5,0,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,61-65,0,1,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,61-65,1,0,18
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,61-65,1,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,61-65,2,0,7
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,66-70,0,1,5
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,66-70,1,0,16
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,66-70,1,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,66-70,2,0,4
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,66-70,2,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,66-70,3,0,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Male,Unknown,0,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Other,>70,0,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Other,>70,1,0,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Other,>70,1,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Other,31-35,1,0,3
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Other,41-45,1,0,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Other,51-55,1,0,3
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Other,56-60,1,0,2
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Other,56-60,3,0,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Other,61-65,1,0,3
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Other,61-65,2,0,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Other,66-70,1,0,3
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Unknown,>70,0,1,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Unknown,36-40,1,0,1
2023-24,2024-05-30,BARUNGA WEST COUNCIL,Unknown,Unknown,0,1,3
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,>70,0,1,99
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,>70,0,2,21
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,>70,0,3,3
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,>70,1,>5,1
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,>70,1,0,301
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,>70,1,1,9
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,>70,1,2,1
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,>70,2,0,32
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,>70,2,1,3
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,>70,2,2,1
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,>70,3,0,3
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,16-20,0,1,10
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,16-20,0,2,1
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,16-20,0,3,1
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,16-20,1,0,8
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,21-25,0,1,61
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,21-25,0,2,18
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,21-25,1,0,79
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,21-25,1,1,3
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,21-25,1,2,1
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,21-25,2,0,7
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,21-25,2,1,1
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,21-25,4,0,1
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,26-30,0,1,99
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,26-30,0,2,19
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,26-30,0,3,3
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,26-30,0,4,3
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,26-30,1,0,197
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,26-30,1,1,11
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,26-30,1,2,2
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,26-30,2,0,26
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,26-30,2,1,3
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,26-30,2,2,3
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,31-35,0,1,68
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,31-35,0,2,31
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,31-35,0,3,2
2023-24,2024-05-30,CAMPBELLTOWN CITY COUNCIL,Female,31-35,0,4,3
