edition,extract_date,council,animal_species,gender,registration_status,microchipped,desexed,count
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Cat,Female,Unregistered,Yes,Yes,74
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Cat,Male,Registered,No,No,2
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Cat,Male,Registered,No,Yes,13
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Cat,Male,Registered,Yes,No,40
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Cat,Male,Registered,Yes,Yes,136
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Cat,Male,Unregistered,No,No,2
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Cat,Male,Unregistered,No,Yes,6
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Cat,Male,Unregistered,Yes,No,12
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Cat,Male,Unregistered,Yes,Yes,76
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Dog,Female,Registered,No,No,35
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Dog,Female,Registered,No,Yes,9
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Dog,Female,Registered,Yes,No,392
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Dog,Female,Registered,Yes,Yes,515
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Dog,Female,Unregistered,No,No,10
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Dog,Female,Unregistered,No,Yes,3
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Dog,Female,Unregistered,Yes,No,23
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Dog,Female,Unregistered,Yes,Yes,12
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Dog,Male,Registered,No,No,33
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Dog,Male,Registered,No,Yes,9
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Dog,Male,Registered,Yes,No,364
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Dog,Male,Registered,Yes,Yes,478
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Dog,Male,Unregistered,No,No,14
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Dog,Male,Unregistered,No,Yes,4
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Dog,Male,Unregistered,Yes,No,22
2021-22,2022-05-30,WAKEFIELD REGIONAL COUNCIL,Dog,Male,Unregistered,Yes,Yes,24
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Cat,Female,Registered,No,No,3
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Cat,Female,Registered,No,Yes,4
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Cat,Female,Registered,Yes,No,19
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Cat,Female,Registered,Yes,Yes,110
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Cat,Female,Unregistered,No,Yes,3
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Cat,Female,Unregistered,Yes,No,22
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Cat,Female,Unregistered,Yes,Yes,47
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Cat,Male,Registered,No,No,6
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Cat,Male,Registered,No,Yes,2
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Cat,Male,Registered,Yes,No,22
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Cat,Male,Registered,Yes,Yes,108
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Cat,Male,Unregistered,No,Yes,1
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Cat,Male,Unregistered,Yes,No,23
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Cat,Male,Unregistered,Yes,Yes,32
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Dog,Female,Registered,No,No,51
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Dog,Female,Registered,No,Yes,10
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Dog,Female,Registered,Yes,No,683
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Dog,Female,Registered,Yes,Yes,1077
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Dog,Female,Unregistered,No,No,8
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Dog,Female,Unregistered,Yes,No,27
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Dog,Female,Unregistered,Yes,Yes,14
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Dog,Male,Registered,No,No,56
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Dog,Male,Registered,No,Yes,8
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Dog,Male,Registered,Yes,No,645
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Dog,Male,Registered,Yes,Yes,906
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Dog,Male,Unregistered,No,No,8
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Dog,Male,Unregistered,No,Yes,1
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Dog,Male,Unregistered,Yes,No,22
2021-22,2022-05-30,WATTLE RANGE COUNCIL,Dog,Male,Unregistered,Yes,Yes,9
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Cat,Female,Registered,No,Yes,1
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Cat,Female,Registered,Yes,No,3
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Cat,Female,Registered,Yes,Yes,9
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Cat,Female,Unregistered,Yes,No,4
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Cat,Female,Unregistered,Yes,Yes,12
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Cat,Male,Registered,No,Yes,1
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Cat,Male,Registered,Yes,No,2
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Cat,Male,Registered,Yes,Yes,8
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Cat,Male,Unregistered,Yes,No,3
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Cat,Male,Unregistered,Yes,Yes,9
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Dog,Female,Registered,No,No,8
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Dog,Female,Registered,No,Yes,3
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Dog,Female,Registered,Yes,No,70
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Dog,Female,Registered,Yes,Yes,56
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Dog,Female,Unregistered,No,No,5
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Dog,Female,Unregistered,Yes,No,19
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Dog,Female,Unregistered,Yes,Yes,21
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Dog,Male,Registered,No,No,9
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Dog,Male,Registered,No,Yes,2
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Dog,Male,Registered,Yes,No,42
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Dog,Male,Registered,Yes,Yes,43
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Dog,Male,Unregistered,No,No,6
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Dog,Male,Unregistered,Yes,No,11
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Dog,Male,Unregistered,Yes,Yes,16
2021-22,2022-05-30,WUDINNA DISTRICT COUNCIL,Dog,Unknown,Registered,Yes,No,1
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Cat,Female,Registered,No,No,2
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Cat,Female,Registered,No,Yes,2
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Cat,Female,Registered,Yes,No,7
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Cat,Female,Registered,Yes,Yes,220
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Cat,Female,Unregistered,No,Yes,4
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Cat,Female,Unregistered,Yes,No,12
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Cat,Female,Unregistered,Yes,Yes,56
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Cat,Male,Registered,No,No,3
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Cat,Male,Registered,No,Yes,1
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Cat,Male,Registered,Yes,No,8
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Cat,Male,Registered,Yes,Yes,219
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Cat,Male,Unregistered,No,No,1
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Cat,Male,Unregistered,No,Yes,1
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Cat,Male,Unregistered,Yes,No,5
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Cat,Male,Unregistered,Yes,Yes,71
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Dog,Female,Registered,No,No,40
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Dog,Female,Registered,No,Yes,13
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Dog,Female,Registered,Yes,No,339
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Dog,Female,Registered,Yes,Yes,1039
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Dog,Female,Unregistered,No,No,4
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Dog,Female,Unregistered,No,Yes,1
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Dog,Female,Unregistered,Yes,No,25
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Dog,Female,Unregistered,Yes,Yes,9
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Dog,Male,Registered,No,No,56
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Dog,Male,Registered,No,Yes,15
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Dog,Male,Registered,Yes,No,427
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Dog,Male,Registered,Yes,Yes,874
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Dog,Male,Unregistered,No,No,4
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Dog,Male,Unregistered,No,Yes,1
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Dog,Male,Unregistered,Yes,No,24
2021-22,2022-05-30,YORKE PENINSULA COUNCIL,Dog,Male,Unregistered,Yes,Yes,9
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Cat,Female,Registered,No,No,1
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Cat,Female,Registered,Yes,No,31
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Cat,Female,Registered,Yes,Yes,254
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Cat,Female,Unregistered,No,No,1
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Cat,Female,Unregistered,Yes,No,4
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Cat,Female,Unregistered,Yes,Yes,6
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Cat,Male,Registered,No,No,1
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Cat,Male,Registered,No,Yes,1
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Cat,Male,Registered,Yes,No,27
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Cat,Male,Registered,Yes,Yes,255
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Cat,Male,Unregistered,No,Yes,1
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Cat,Male,Unregistered,Yes,No,2
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Cat,Male,Unregistered,Yes,Yes,7
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Dog,Female,Registered,No,No,3
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Dog,Female,Registered,No,Yes,5
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Dog,Female,Registered,Yes,No,97
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Dog,Female,Registered,Yes,Yes,442
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Dog,Female,Unregistered,No,No,1
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Dog,Female,Unregistered,No,Yes,1
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Dog,Female,Unregistered,Yes,No,11
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Dog,Female,Unregistered,Yes,Yes,12
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Dog,Male,Registered,No,No,3
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Dog,Male,Registered,No,Yes,6
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Dog,Male,Registered,Yes,No,113
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Dog,Male,Registered,Yes,Yes,518
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Dog,Male,Unregistered,No,No,3
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Dog,Male,Unregistered,Yes,No,11
2022-23,2023-05-30,ADELAIDE CITY COUNCIL,Dog,Male,Unregistered,Yes,Yes,15
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Cat,Female,Registered,No,No,2
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Cat,Female,Registered,No,Yes,3
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Cat,Female,Registered,Yes,No,36
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Cat,Female,Registered,Yes,Yes,687
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Cat,Female,Unregistered,No,No,1
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Cat,Female,Unregistered,No,Yes,4
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Cat,Female,Unregistered,Yes,No,10
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Cat,Female,Unregistered,Yes,Yes,102
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Cat,Male,Registered,No,No,1
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Cat,Male,Registered,No,Yes,2
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Cat,Male,Registered,Yes,No,14
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Cat,Male,Registered,Yes,Yes,670
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Cat,Male,Unregistered,No,No,2
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Cat,Male,Unregistered,No,Yes,4
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Cat,Male,Unregistered,Yes,No,11
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Cat,Male,Unregistered,Yes,Yes,97
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Female,Registered,No,No,46
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Female,Registered,No,Yes,32
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Female,Registered,Yes,No,814
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Female,Registered,Yes,Yes,3505
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Female,Unregistered,No,No,20
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Female,Unregistered,No,Yes,14
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Female,Unregistered,Yes,No,67
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Female,Unregistered,Yes,Yes,226
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Male,Registered,No,No,78
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Male,Registered,No,Yes,35
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Male,Registered,Yes,No,781
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Male,Registered,Yes,Yes,3500
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Male,Unregistered,No,No,28
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Male,Unregistered,No,Yes,16
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Male,Unregistered,Yes,No,81
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Male,Unregistered,Yes,Yes,265
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Unknown,Registered,No,No,2
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Unknown,Registered,Yes,Yes,3
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Unknown,Unregistered,Yes,No,1
2022-23,2023-05-30,ADELAIDE HILLS COUNCIL,Dog,Unknown,Unregistered,Yes,Yes,1
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Cat,Female,Registered,No,No,4
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Cat,Female,Registered,No,Yes,10
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Cat,Female,Registered,Yes,No,48
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Cat,Female,Registered,Yes,Yes,202
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Cat,Female,Unregistered,No,Yes,15
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Cat,Female,Unregistered,Yes,No,16
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Cat,Female,Unregistered,Yes,Yes,95
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Cat,Male,Registered,No,No,4
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Cat,Male,Registered,No,Yes,10
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Cat,Male,Registered,Yes,No,37
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Cat,Male,Registered,Yes,Yes,191
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Cat,Male,Unregistered,No,Yes,10
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Cat,Male,Unregistered,Yes,No,22
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Cat,Male,Unregistered,Yes,Yes,91
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Dog,Female,Registered,No,No,60
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Dog,Female,Registered,No,Yes,14
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Dog,Female,Registered,Yes,No,1585
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Dog,Female,Registered,Yes,Yes,1176
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Dog,Female,Unregistered,No,No,24
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Dog,Female,Unregistered,No,Yes,7
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Dog,Female,Unregistered,Yes,No,153
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Dog,Female,Unregistered,Yes,Yes,104
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Dog,Male,Registered,No,No,66
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Dog,Male,Registered,No,Yes,7
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Dog,Male,Registered,Yes,No,1041
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Dog,Male,Registered,Yes,Yes,1112
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Dog,Male,Unregistered,No,No,30
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Dog,Male,Unregistered,No,Yes,9
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Dog,Male,Unregistered,Yes,No,103
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Dog,Male,Unregistered,Yes,Yes,121
2022-23,2023-05-30,ADELAIDE PLAINS COUNCIL,Dog,Unknown,Registered,Yes,Yes,1
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Cat,Female,Registered,No,No,6
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Cat,Female,Registered,No,Yes,6
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Cat,Female,Registered,Yes,No,50
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Cat,Female,Registered,Yes,Yes,451
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Cat,Female,Unregistered,No,No,1
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Cat,Female,Unregistered,No,Yes,2
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Cat,Female,Unregistered,Yes,No,19
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Cat,Female,Unregistered,Yes,Yes,132
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Cat,Male,Registered,No,No,9
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Cat,Male,Registered,No,Yes,3
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Cat,Male,Registered,Yes,No,47
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Cat,Male,Registered,Yes,Yes,416
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Cat,Male,Unregistered,No,Yes,3
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Cat,Male,Unregistered,Yes,No,21
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Cat,Male,Unregistered,Yes,Yes,118
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Dog,Female,Registered,No,No,39
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Dog,Female,Registered,No,Yes,7
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Dog,Female,Registered,Yes,No,1146
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Dog,Female,Registered,Yes,Yes,2950
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Dog,Female,Unregistered,No,No,11
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Dog,Female,Unregistered,No,Yes,3
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Dog,Female,Unregistered,Yes,No,52
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Dog,Female,Unregistered,Yes,Yes,96
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Dog,Male,Registered,No,No,42
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Dog,Male,Registered,No,Yes,14
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Dog,Male,Registered,Yes,No,954
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Dog,Male,Registered,Yes,Yes,2705
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Dog,Male,Unregistered,No,No,11
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Dog,Male,Unregistered,No,Yes,1
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Dog,Male,Unregistered,Yes,No,55
2022-23,2023-05-30,ALEXANDRINA COUNCIL,Dog,Male,Unregistered,Yes,Yes,108
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Cat,Female,Registered,No,No,1
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Cat,Female,Registered,Yes,No,3
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Cat,Female,Registered,Yes,Yes,59
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Cat,Female,Unregistered,Yes,No,4
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Cat,Female,Unregistered,Yes,Yes,1
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Cat,Male,Registered,No,No,1
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Cat,Male,Registered,No,Yes,1
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Cat,Male,Registered,Yes,No,3
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Cat,Male,Registered,Yes,Yes,63
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Cat,Male,Unregistered,Yes,No,2
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Cat,Male,Unregistered,Yes,Yes,4
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Dog,Female,Registered,No,No,1
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Dog,Female,Registered,No,Yes,1
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Dog,Female,Registered,Yes,No,103
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Dog,Female,Registered,Yes,Yes,230
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Dog,Female,Unregistered,Yes,No,6
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Dog,Female,Unregistered,Yes,Yes,4
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Dog,Male,Registered,No,No,5
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Dog,Male,Registered,Yes,No,109
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Dog,Male,Registered,Yes,Yes,224
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Dog,Male,Unregistered,Yes,No,5
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Dog,Male,Unregistered,Yes,Yes,1
2022-23,2023-05-30,BARUNGA WEST COUNCIL,Dog,Unknown,Registered,Yes,Yes,1
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Cat,Female,Registered,No,No,8
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Cat,Female,Registered,No,Yes,15
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Cat,Female,Registered,Yes,No,88
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Cat,Female,Registered,Yes,Yes,707
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Cat,Female,Unregistered,No,Yes,6
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Cat,Female,Unregistered,Yes,No,75
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Cat,Female,Unregistered,Yes,Yes,270
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Cat,Male,Registered,No,No,9
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Cat,Male,Registered,No,Yes,13
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Cat,Male,Registered,Yes,No,84
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Cat,Male,Registered,Yes,Yes,651
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Cat,Male,Unregistered,No,Yes,7
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Cat,Male,Unregistered,Yes,No,53
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Cat,Male,Unregistered,Yes,Yes,302
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Dog,Female,Registered,No,No,54
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Dog,Female,Registered,No,Yes,65
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Dog,Female,Registered,Yes,No,470
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Dog,Female,Registered,Yes,Yes,2022
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Dog,Female,Unregistered,No,No,11
2022-23,2023-05-30,CAMPBELLTOWN CITY COUNCIL,Dog,Female,Unregistered,No,Yes,5
