edition,extract_date,species,primary_breed,secondary_breed,count
2023-24,2024-05-30,Dog,Airedale Terrier,Cross Breed,3
2023-24,2024-05-30,Dog,Akita,Labrador Retriever,3
2023-24,2024-05-30,Dog,Akita,Shar Pei,3
2023-24,2024-05-30,Dog,Alaskan Malamute,Australian Shepherd,3
2023-24,2024-05-30,Dog,Alaskan Malamute,Bull Arab,3
2023-24,2024-05-30,Dog,Alaskan Malamute,German Spitz (Mittel & Klein),3
2023-24,2024-05-30,Dog,Alaskan Malamute,Scotch Collie,3
2023-24,2024-05-30,Dog,American Bulldog,Beagle,3
2023-24,2024-05-30,Dog,American Bulldog,Jack Russell Terrier,3
2023-24,2024-05-30,Dog,American Pit Bull Terrier,Australian Cattle Dog,3
2023-24,2024-05-30,Dog,American Staffordshire Terrier,Bull Terrier (Miniature),3
2023-24,2024-05-30,Dog,American Staffordshire Terrier,Fox Terrier (Wire),3
2023-24,2024-05-30,Dog,American Staffordshire Terrier,New Zealand Huntaway,3
2023-24,2024-05-30,Dog,American Staghound,Great Dane,3
2023-24,2024-05-30,Dog,Australian Bulldog,Australian Cattle Dog,3
2023-24,2024-05-30,Dog,Australian Bulldog,Schnauzer (Standard),3
2023-24,2024-05-30,Dog,Australian Cattle Dog,Bearded Collie,3
2023-24,2024-05-30,Dog,Australian Cattle Dog,English Setter,3
2023-24,2024-05-30,Dog,Australian Cattle Dog,Great Dane,3
2023-24,2024-05-30,Dog,Australian Cattle Dog,Staghound,3
2023-24,2024-05-30,Dog,Australian Kelpie,Basset Hound,3
2023-24,2024-05-30,Dog,Australian Kelpie,Brittany,3
2023-24,2024-05-30,Dog,Australian Kelpie,Chihuahua,3
2023-24,2024-05-30,Dog,Australian Kelpie,Dachshund,3
2023-24,2024-05-30,Dog,Australian Kelpie,Dachshund (Wire Haired),3
2023-24,2024-05-30,Dog,Australian Kelpie,Miniature Pinscher,3
2023-24,2024-05-30,Dog,Australian Kelpie,Pointer,3
2023-24,2024-05-30,Dog,Australian Kelpie,Poodle (Toy),3
2023-24,2024-05-30,Dog,Australian Kelpie,Schipperke,3
2023-24,2024-05-30,Dog,Australian Kelpie,Scotch Collie,3
2023-24,2024-05-30,Dog,Australian Kelpie,Shih Tzu,3
2023-24,2024-05-30,Dog,Australian Kelpie,West Highland White Terrier,3
2023-24,2024-05-30,Dog,Australian Koolie,German Shepherd Dog,3
2023-24,2024-05-30,Dog,Australian Shepherd,German Shepherd Dog,3
2023-24,2024-05-30,Dog,Australian Shepherd,Keeshond,3
2023-24,2024-05-30,Dog,Australian Shepherd,Rhodesian Ridgeback,3
2023-24,2024-05-30,Dog,Australian Silky Terrier,Bichon Frise,3
2023-24,2024-05-30,Dog,Australian Silky Terrier,West Highland White Terrier,3
2023-24,2024-05-30,Dog,Australian Stumpy Tail Cattle Dog,German Shepherd Dog,3
2023-24,2024-05-30,Dog,Australian Stumpy Tail Cattle Dog,Smithfield,3
2023-24,2024-05-30,Dog,Australian Terrier,Fox Terrier (Smooth),3
2023-24,2024-05-30,Dog,Australian Terrier,Staffordshire Bull Terrier,3
2023-24,2024-05-30,Dog,Basset Hound,Beagle,3
2023-24,2024-05-30,Dog,Beagle,Chihuahua (Smooth Coat),3
2023-24,2024-05-30,Dog,Beagle,Dachshund,3
2023-24,2024-05-30,Dog,Beagle,English Springer Spaniel,3
2023-24,2024-05-30,Dog,Beagle,Fox Terrier (Smooth),3
2023-24,2024-05-30,Dog,Beagle,Poodle (Toy),3
2023-24,2024-05-30,Dog,Beagle,Rhodesian Ridgeback,3
2023-24,2024-05-30,Dog,Bearded Collie,Border Collie,3
2023-24,2024-05-30,Dog,Belgian Sheepdog,German Shepherd Dog,3
2023-24,2024-05-30,Dog,Belgian Sheepdog,Maremma Sheepdog,3
2023-24,2024-05-30,Dog,Belgian Shepherd Dog (Groenendael),Golden Retriever,3
2023-24,2024-05-30,Dog,Bichon Frise,Chihuahua,3
2023-24,2024-05-30,Dog,Bichon Frise,King Charles Spaniel,3
2023-24,2024-05-30,Dog,Border Collie,Flat Coated Retriever,3
2023-24,2024-05-30,Dog,Border Collie,Mastiff,3
2023-24,2024-05-30,Dog,Border Collie,Poodle,3
2023-24,2024-05-30,Dog,Border Collie,Tenterfield Terrier,3
2023-24,2024-05-30,Dog,Border Terrier,Staffordshire Bull Terrier,3
2023-24,2024-05-30,Dog,Boxer,British Bulldog,3
2023-24,2024-05-30,Dog,Boxer,Dalmatian,3
2023-24,2024-05-30,Dog,Boxer,Jack Russell Terrier,3
2023-24,2024-05-30,Dog,Bull Arab,Dalmatian,3
2023-24,2024-05-30,Dog,Bull Terrier,Jack Russell Terrier,3
2023-24,2024-05-30,Dog,Bullmastiff,Maremma Sheepdog,3
2023-24,2024-05-30,Dog,Bullmastiff,St. Bernard,3
2023-24,2024-05-30,Dog,Cairn Terrier,Staffordshire Bull Terrier,3
2023-24,2024-05-30,Dog,Cane Corso,Neapolitan Mastiff,3
2023-24,2024-05-30,Dog,Cane Corso,Rhodesian Ridgeback,3
2023-24,2024-05-30,Dog,Cavalier King Charles Spaniel,English Toy Terrier (Black & Tan),3
2023-24,2024-05-30,Dog,Cavalier King Charles Spaniel,Fox Terrier (Wire),3
2023-24,2024-05-30,Dog,Cavalier King Charles Spaniel,German Coolie,3
2023-24,2024-05-30,Dog,Cavalier King Charles Spaniel,Papillon,3
2023-24,2024-05-30,Dog,Cavalier King Charles Spaniel,Schnauzer,3
2023-24,2024-05-30,Dog,Cavalier King Charles Spaniel,Welsh Corgi (Cardigan),3
2023-24,2024-05-30,Dog,Chihuahua,Italian Greyhound,3
2023-24,2024-05-30,Dog,Chihuahua,King Charles Spaniel,3
2023-24,2024-05-30,Dog,Chihuahua,Poodle,3
2023-24,2024-05-30,Dog,Chihuahua,Poodle (Toy),3
2023-24,2024-05-30,Dog,Chihuahua (Long Coat),Dachshund (Smooth Haired),3
2023-24,2024-05-30,Dog,Chihuahua (Long Coat),Japanese Spitz,3
2023-24,2024-05-30,Dog,Chihuahua (Smooth Coat),Dachshund (Long Haired),3
2023-24,2024-05-30,Dog,Chihuahua (Smooth Coat),Dachshund (Miniature Long Haired),3
2023-24,2024-05-30,Dog,Chihuahua (Smooth Coat),Norfolk Terrier,3
2023-24,2024-05-30,Dog,Chinese Crested Dog,Pug,3
2023-24,2024-05-30,Dog,Cocker Spaniel,Schnauzer (Miniature),3
2023-24,2024-05-30,Dog,Cocker Spaniel (American),Labrador Retriever,3
2023-24,2024-05-30,Dog,Cocker Spaniel (American),Poodle,3
2023-24,2024-05-30,Dog,Collie,Staffordshire Bull Terrier,3
2023-24,2024-05-30,Dog,Collie (Rough),Collie (Smooth),3
2023-24,2024-05-30,Dog,Collie (Rough),Rottweiler,3
2023-24,2024-05-30,Dog,Collie (Rough),Staffordshire Bull Terrier,3
2023-24,2024-05-30,Dog,Collie (Smooth),German Shepherd Dog,3
2023-24,2024-05-30,Dog,Collie (Smooth),Golden Retriever,3
2023-24,2024-05-30,Dog,English Setter,Cross Breed,3
2023-24,2024-05-30,Dog,Lagotto Romagnolo,Cross Breed,3
2023-24,2024-05-30,Dog,Schnauzer (Giant),Cross Breed,3
2023-24,2024-05-30,Dog,Shiba Inu,Cross Breed,3
2023-24,2024-05-30,Dog,Curly Coated Retriever,Poodle (Miniature),3
2023-24,2024-05-30,Dog,Dachshund,Terrier,3
2023-24,2024-05-30,Dog,Dachshund (Long Haired),Labrador Retriever,3
2023-24,2024-05-30,Dog,Dachshund (Long Haired),Shih Tzu,3
2023-24,2024-05-30,Dog,Dachshund (Miniature Long Haired),Maltese,3
2023-24,2024-05-30,Dog,Dachshund (Miniature Long Haired),Pomeranian,3
2023-24,2024-05-30,Dog,Dachshund (Miniature Smooth Haired),Poodle (Standard),3
2023-24,2024-05-30,Dog,Dachshund (Miniature Smooth Haired),Shih Tzu,3
2023-24,2024-05-30,Dog,Dachshund (Miniature Wire Haired),Staffordshire Bull Terrier,3
2023-24,2024-05-30,Dog,Dachshund (Smooth Haired),Maltese,3
2023-24,2024-05-30,Dog,Dachshund (Smooth Haired),Papillon,3
2023-24,2024-05-30,Dog,Dachshund (Smooth Haired),Terrier,3
2023-24,2024-05-30,Dog,Deerhound,Greyhound,3
2023-24,2024-05-30,Dog,Dogue de Bordeaux,French Mastiff,3
2023-24,2024-05-30,Dog,Dogue de Bordeaux,Staffordshire Bull Terrier,3
2023-24,2024-05-30,Dog,Dutch Shepherd Dog,German Shepherd Dog,3
2023-24,2024-05-30,Dog,Dutch Shepherd Dog,Staffordshire Bull Terrier,3
2023-24,2024-05-30,Dog,English Toy Terrier (Black & Tan),Fox Terrier (Smooth),3
2023-24,2024-05-30,Dog,Fox Terrier,Staffordshire Bull Terrier,3
2023-24,2024-05-30,Dog,Fox Terrier,Tenterfield Terrier,3
2023-24,2024-05-30,Dog,Fox Terrier (Smooth),Fox Terrier (Wire),3
2023-24,2024-05-30,Dog,German Coolie,Labrador Retriever,3
2023-24,2024-05-30,Dog,German Shepherd Dog,Greyhound,3
2023-24,2024-05-30,Dog,German Shepherd Dog,Jack Russell Terrier,3
2023-24,2024-05-30,Dog,German Shepherd Dog,New Zealand Huntaway,3
2023-24,2024-05-30,Dog,German Shorthaired Pointer,German Wirehaired Pointer,3
2023-24,2024-05-30,Dog,German Shorthaired Pointer,Hungarian Vizsla,3
2023-24,2024-05-30,Dog,German Shorthaired Pointer,Poodle (Standard),3
2023-24,2024-05-30,Dog,Glen Of Imaal Terrier,Glen Of Imaal Terrier,3
2023-24,2024-05-30,Dog,Golden Retriever,Nova Scotia Duck Tolling Retriever,3
2023-24,2024-05-30,Dog,Golden Retriever,Schnauzer (Standard),3
2023-24,2024-05-30,Dog,Golden Retriever,Shar Pei,3
2023-24,2024-05-30,Dog,Golden Retriever,Welsh Corgi (Cardigan),3
2023-24,2024-05-30,Dog,Greyhound,Ibizan Hound,3
2023-24,2024-05-30,Dog,Griffon Bruxellois,Poodle (Miniature),3
2023-24,2024-05-30,Dog,Hungarian Vizsla,Rhodesian Ridgeback,3
2023-24,2024-05-30,Dog,Irish Wolfhound,Rhodesian Ridgeback,3
2023-24,2024-05-30,Dog,Italian Greyhound,Whippet,3
2023-24,2024-05-30,Dog,Jack Russell Terrier,Poodle,3
2023-24,2024-05-30,Dog,Jack Russell Terrier,Schnauzer (Standard),3
2023-24,2024-05-30,Dog,Jack Russell Terrier,Scottish Terrier,3
2023-24,2024-05-30,Dog,Japanese Spitz,Keeshond,3
2023-24,2024-05-30,Dog,Japanese Spitz,Poodle (Miniature),3
2023-24,2024-05-30,Dog,Kerry Blue Terrier,Staffordshire Bull Terrier,3
2023-24,2024-05-30,Dog,Labrador Retriever,Shih Tzu,3
2023-24,2024-05-30,Dog,Lhasa Apso,Pekingese,3
2023-24,2024-05-30,Dog,Lhasa Apso,Poodle,3
2023-24,2024-05-30,Dog,Miniature Pinscher,Papillon,3
2023-24,2024-05-30,Dog,New Zealand Huntaway,Staffordshire Bull Terrier,3
2023-24,2024-05-30,Dog,Pekingese,Poodle (Toy),3
2023-24,2024-05-30,Dog,Pekingese,Pug,3
2023-24,2024-05-30,Dog,Pointer,Rhodesian Ridgeback,3
2023-24,2024-05-30,Dog,Pointer,Siberian Husky,3
2023-24,2024-05-30,Dog,Pointer,Staghound,3
2023-24,2024-05-30,Dog,Polish Lowland Sheepdog,Polish Lowland Sheepdog,3
2023-24,2024-05-30,Dog,Pomeranian,Welsh Corgi (Cardigan),3
2023-24,2024-05-30,Dog,Poodle (Miniature),Schnauzer (Giant),3
2023-24,2024-05-30,Dog,Poodle (Miniature),Tibetan Spaniel,3
2023-24,2024-05-30,Dog,Poodle (Miniature),Welsh Springer Spaniel,3
2023-24,2024-05-30,Dog,Poodle (Miniature),Yorkshire Terrier,3
2023-24,2024-05-30,Dog,Poodle (Toy),Welsh Corgi (Pembroke),3
2023-24,2024-05-30,Dog,Prague Ratter,Prague Ratter,3
2023-24,2024-05-30,Dog,Pug,Shar Pei,3
2023-24,2024-05-30,Dog,Retriever,Samoyed,3
2023-24,2024-05-30,Dog,Rottweiler,Whippet,3
2023-24,2024-05-30,Dog,Schnauzer (Miniature),Terrier,3
2023-24,2024-05-30,Dog,Scottish Terrier,Shih Tzu,3
2023-24,2024-05-30,Dog,Spanish Water Dog,Spanish Water Dog,3
2023-24,2024-05-30,Dog,Staffordshire Bull Terrier,Weimaraner,3
2023-24,2024-05-30,Dog,Terrier,Welsh Corgi (Pembroke),3
2023-24,2024-05-30,Dog,Welsh Corgi (Cardigan),Welsh Corgi (Pembroke),3
2023-24,2024-05-30,Dog,Affenpinscher,Jack Russell Terrier,2
2023-24,2024-05-30,Dog,Affenpinscher,Staffordshire Bull Terrier,2
2023-24,2024-05-30,Dog,Airedale Terrier,Boxer,2
2023-24,2024-05-30,Dog,Airedale Terrier,Chihuahua (Smooth Coat),2
2023-24,2024-05-30,Dog,Airedale Terrier,Terrier,2
2023-24,2024-05-30,Dog,Akita,Akita (Japanese),2
2023-24,2024-05-30,Dog,Akita,Alaskan Malamute,2
2023-24,2024-05-30,Dog,Akita,American Bulldog,2
2023-24,2024-05-30,Dog,Akita,American Pit Bull Terrier,2
2023-24,2024-05-30,Dog,Akita,French Mastiff,2
2023-24,2024-05-30,Dog,Akita,St. Bernard,2
2023-24,2024-05-30,Dog,Akita (Japanese),Cross Breed,2
2023-24,2024-05-30,Dog,Akita (Japanese),Rottweiler,2
2023-24,2024-05-30,Dog,Akita (Japanese),Siberian Husky,2
2023-24,2024-05-30,Dog,Alaskan Malamute,Australian Cattle Dog,2
2023-24,2024-05-30,Dog,Alaskan Malamute,Retriever,2
2023-24,2024-05-30,Dog,Alaskan Malamute,Shih Tzu,2
2023-24,2024-05-30,Dog,Alaskan Malamute,Staghound,2
2023-24,2024-05-30,Dog,American Bulldog,Australian Shepherd,2
2023-24,2024-05-30,Dog,American Bulldog,Cavalier King Charles Spaniel,2
2023-24,2024-05-30,Dog,American Bulldog,Chihuahua (Smooth Coat),2
2023-24,2024-05-30,Dog,American Bulldog,Maltese,2
2023-24,2024-05-30,Dog,American Bulldog,Shih Tzu,2
2023-24,2024-05-30,Dog,American Hairless Terrier,American Hairless Terrier,2
2023-24,2024-05-30,Dog,American Pit Bull Terrier,Border Collie,2
2023-24,2024-05-30,Dog,American Pit Bull Terrier,Cane Corso,2
2023-24,2024-05-30,Dog,American Pit Bull Terrier,Neapolitan Mastiff,2
2023-24,2024-05-30,Dog,American Staffordshire Terrier,Australian Silky Terrier,2
2023-24,2024-05-30,Dog,American Staffordshire Terrier,Bloodhound,2
2023-24,2024-05-30,Dog,American Staffordshire Terrier,Cairn Terrier,2
2023-24,2024-05-30,Dog,American Staffordshire Terrier,Cavalier King Charles Spaniel,2
2023-24,2024-05-30,Dog,American Staffordshire Terrier,Collie (Smooth),2
2023-24,2024-05-30,Dog,American Staffordshire Terrier,Dachshund (Wire Haired),2
2023-24,2024-05-30,Dog,American Staffordshire Terrier,Dutch Shepherd Dog,2
2023-24,2024-05-30,Dog,American Staffordshire Terrier,Hungarian Vizsla,2
2023-24,2024-05-30,Dog,American Staffordshire Terrier,Norwegian Elkhound,2
2023-24,2024-05-30,Dog,American Staffordshire Terrier,Papillon,2
2023-24,2024-05-30,Dog,American Staffordshire Terrier,Pomeranian,2
2023-24,2024-05-30,Dog,American Staffordshire Terrier,Tenterfield Terrier,2
2023-24,2024-05-30,Dog,American Staffordshire Terrier,Welsh Corgi (Cardigan),2
2023-24,2024-05-30,Dog,American Staghound,German Shorthaired Pointer,2
2023-24,2024-05-30,Dog,American Staghound,Ibizan Hound,2
2023-24,2024-05-30,Dog,American Staghound,Rhodesian Ridgeback,2
2023-24,2024-05-30,Dog,American Staghound,Whippet,2
2023-24,2024-05-30,Dog,Australian Bulldog,Labrador Retriever,2
2023-24,2024-05-30,Dog,Australian Bulldog,Pug,2
2023-24,2024-05-30,Dog,Australian Cattle Dog,Dachshund,2
2023-24,2024-05-30,Dog,Australian Cattle Dog,Dobermann,2
2023-24,2024-05-30,Dog,Australian Cattle Dog,Fox Terrier,2
2023-24,2024-05-30,Dog,Australian Cattle Dog,Pomeranian,2
2023-24,2024-05-30,Dog,Australian Cattle Dog,Poodle (Miniature),2
2023-24,2024-05-30,Dog,Australian Cattle Dog,Poodle (Standard),2
2023-24,2024-05-30,Dog,Australian Kelpie,Belgian Sheepdog,2
2023-24,2024-05-30,Dog,Australian Kelpie,Hungarian Wirehaired Vizsla,2
2023-24,2024-05-30,Dog,Australian Kelpie,Pug,2
2023-24,2024-05-30,Dog,Australian Kelpie,Shetland Sheepdog,2
2023-24,2024-05-30,Dog,Australian Koolie,Australian Shepherd,2
2023-24,2024-05-30,Dog,Australian Koolie,Australian Stumpy Tail Cattle Dog,2
2023-24,2024-05-30,Dog,Australian Koolie,Bull Arab,2
2023-24,2024-05-30,Dog,Australian Koolie,Cocker Spaniel,2
2023-24,2024-05-30,Dog,Australian Koolie,Collie (Rough),2
2023-24,2024-05-30,Dog,Australian Koolie,Golden Retriever,2
2023-24,2024-05-30,Dog,Australian Koolie,New Zealand Huntaway,2
2023-24,2024-05-30,Dog,Australian Koolie,Poodle (Toy),2
2023-24,2024-05-30,Dog,Australian Shepherd,Bernese Mountain Dog,2
2023-24,2024-05-30,Dog,Australian Shepherd,Bullmastiff,2
2023-24,2024-05-30,Dog,Australian Shepherd,Cavalier King Charles Spaniel,2
2023-24,2024-05-30,Dog,Australian Shepherd,Collie (Rough),2
2023-24,2024-05-30,Dog,Australian Shepherd,German Coolie,2
2023-24,2024-05-30,Dog,Australian Shepherd,Jack Russell Terrier,2
2023-24,2024-05-30,Dog,Australian Shepherd,Poodle (Toy),2
2023-24,2024-05-30,Dog,Australian Shepherd,Samoyed,2
2023-24,2024-05-30,Dog,Australian Shepherd,Terrier,2
2023-24,2024-05-30,Dog,Australian Silky Terrier,Chinese Crested Dog,2
2023-24,2024-05-30,Dog,Australian Silky Terrier,Fox Terrier,2
2023-24,2024-05-30,Dog,Australian Silky Terrier,Fox Terrier (Wire),2
2023-24,2024-05-30,Dog,Australian Silky Terrier,Lhasa Apso,2
2023-24,2024-05-30,Dog,Australian Silky Terrier,Staffordshire Bull Terrier,2
2023-24,2024-05-30,Dog,Australian Stumpy Tail Cattle Dog,German Coolie,2
2023-24,2024-05-30,Dog,Australian Stumpy Tail Cattle Dog,Jack Russell Terrier,2
2023-24,2024-05-30,Dog,Australian Stumpy Tail Cattle Dog,Maremma Sheepdog,2
2023-24,2024-05-30,Dog,Australian Terrier,Dachshund (Miniature Smooth Haired),2
2023-24,2024-05-30,Dog,Australian Terrier,Labrador Retriever,2
2023-24,2024-05-30,Dog,Australian Terrier,Pug,2
2023-24,2024-05-30,Dog,Australian Terrier,Schnauzer (Miniature),2
2023-24,2024-05-30,Dog,Australian Terrier,Welsh Corgi (Cardigan),2
2023-24,2024-05-30,Dog,Australian Terrier,Welsh Corgi (Pembroke),2
2023-24,2024-05-30,Dog,Australian Terrier,Whippet,2
2023-24,2024-05-30,Dog,Basset Hound,Griffon Bruxellois,2
2023-24,2024-05-30,Dog,Beagle,Bull Terrier,2
2023-24,2024-05-30,Dog,Beagle,Collie (Rough),2
2023-24,2024-05-30,Dog,Beagle,Dalmatian,2
2023-24,2024-05-30,Dog,Beagle,Foxhound,2
2023-24,2024-05-30,Dog,Beagle,German Shepherd Dog,2
2023-24,2024-05-30,Dog,Beagle,Pointer,2
2023-24,2024-05-30,Dog,Beagle,Schnauzer,2
2023-24,2024-05-30,Dog,Beagle,Schnauzer (Standard),2
2023-24,2024-05-30,Dog,Beagle,Spaniel,2
2023-24,2024-05-30,Dog,Beagle,Terrier,2
2023-24,2024-05-30,Dog,Belgian Sheepdog,Rottweiler,2
2023-24,2024-05-30,Dog,Belgian Sheepdog,Siberian Husky,2
2023-24,2024-05-30,Dog,Belgian Shepherd Dog,Labrador Retriever,2
2023-24,2024-05-30,Dog,Belgian Shepherd Dog,Siberian Husky,2
2023-24,2024-05-30,Dog,Belgian Shepherd Dog (Groenendael),Bullmastiff,2
2023-24,2024-05-30,Dog,Belgian Shepherd Dog (Groenendael),Irish Wolfhound,2
2023-24,2024-05-30,Dog,Belgian Shepherd Dog (Groenendael),Staffordshire Bull Terrier,2
2023-24,2024-05-30,Dog,Belgian Shepherd Dog (Malinois),Labrador Retriever,2
2023-24,2024-05-30,Dog,Belgian Shepherd Dog (Malinois),Mastiff,2
2023-24,2024-05-30,Dog,Bichon Frise,Cocker Spaniel,2
2023-24,2024-05-30,Dog,Bichon Frise,Havanese,2
2023-24,2024-05-30,Dog,Bichon Frise,Manchester Terrier,2
2023-24,2024-05-30,Dog,Bichon Frise,Pomeranian,2
2023-24,2024-05-30,Dog,Bichon Frise,Pug,2
2023-24,2024-05-30,Dog,Bichon Frise,West Highland White Terrier,2
2023-24,2024-05-30,Dog,Bloodhound,Bull Arab,2
2023-24,2024-05-30,Dog,Bloodhound,Cross Breed,2
2023-24,2024-05-30,Dog,Bloodhound,Mastiff,2
2023-24,2024-05-30,Dog,Bloodhound,Rhodesian Ridgeback,2
2023-24,2024-05-30,Dog,Bloodhound,Staffordshire Bull Terrier,2
2023-24,2024-05-30,Dog,Boerboel,Bullmastiff,2
2023-24,2024-05-30,Dog,Boerboel,Irish Wolfhound,2
2023-24,2024-05-30,Dog,Border Collie,Bull Terrier,2
2023-24,2024-05-30,Dog,Border Collie,Bullmastiff,2
2023-24,2024-05-30,Dog,Border Collie,Dachshund (Long Haired),2
2023-24,2024-05-30,Dog,Border Collie,Dachshund (Smooth Haired),2
2023-24,2024-05-30,Dog,Border Collie,Dobermann,2
2023-24,2024-05-30,Dog,Border Collie,Japanese Spitz,2
2023-24,2024-05-30,Dog,Border Collie,Papillon,2
2023-24,2024-05-30,Dog,Border Collie,Pointer,2
2023-24,2024-05-30,Dog,Border Collie,Shetland Sheepdog,2
2023-24,2024-05-30,Dog,Border Terrier,Labrador Retriever,2
2023-24,2024-05-30,Dog,Border Terrier,Poodle (Toy),2
2023-24,2024-05-30,Dog,Border Terrier,Pug,2
2023-24,2024-05-30,Dog,Boston Terrier,Cavalier King Charles Spaniel,2
2023-24,2024-05-30,Dog,Boston Terrier,Maltese,2
2023-24,2024-05-30,Dog,Boston Terrier,Staffordshire Bull Terrier,2
2023-24,2024-05-30,Dog,Boxer,German Coolie,2
2023-24,2024-05-30,Dog,Boxer,Staghound,2
2023-24,2024-05-30,Dog,Brittany,Poodle (Standard),2
2023-24,2024-05-30,Dog,Bull Arab,Dogue de Bordeaux,2
2023-24,2024-05-30,Dog,Bull Arab,New Zealand Huntaway,2
2023-24,2024-05-30,Dog,Bull Arab,Siberian Husky,2
2023-24,2024-05-30,Dog,Bull Terrier,Fox Terrier (Smooth),2
2023-24,2024-05-30,Dog,Bull Terrier,Greyhound,2
2023-24,2024-05-30,Dog,Bull Terrier,Maremma Sheepdog,2
2023-24,2024-05-30,Dog,Bull Terrier,Siberian Husky,2
2023-24,2024-05-30,Dog,Bull Terrier,Whippet,2
2023-24,2024-05-30,Dog,Bull Terrier (Miniature),Bullmastiff,2
2023-24,2024-05-30,Dog,Bull Terrier (Miniature),Jack Russell Terrier,2
2023-24,2024-05-30,Dog,Bulldog,Staffordshire Bull Terrier,2
2023-24,2024-05-30,Dog,Bullmastiff,Dobermann,2
2023-24,2024-05-30,Dog,Bullmastiff,German Shepherd Dog (Long Stock Coat),2
2023-24,2024-05-30,Dog,Bullmastiff,German Shorthaired Pointer,2
2023-24,2024-05-30,Dog,Bullmastiff,New Zealand Huntaway,2
2023-24,2024-05-30,Dog,Bullmastiff,Staghound,2
2023-24,2024-05-30,Dog,Cairn Terrier,Chihuahua (Long Coat),2
2023-24,2024-05-30,Dog,Cairn Terrier,Fox Terrier (Wire),2
2023-24,2024-05-30,Dog,Cairn Terrier,Shih Tzu,2
2023-24,2024-05-30,Dog,Cane Corso,German Shepherd Dog,2
2023-24,2024-05-30,Dog,Cavalier King Charles Spaniel,Cocker Spaniel (American),2
2023-24,2024-05-30,Dog,Cavalier King Charles Spaniel,Dachshund (Smooth Haired),2
2023-24,2024-05-30,Dog,Cavalier King Charles Spaniel,English Springer Spaniel,2
2023-24,2024-05-30,Dog,Cavalier King Charles Spaniel,Fox Terrier,2
2023-24,2024-05-30,Dog,Cavalier King Charles Spaniel,Japanese Spitz,2
2023-24,2024-05-30,Dog,Cavalier King Charles Spaniel,Schnauzer (Standard),2
2023-24,2024-05-30,Dog,Cavalier King Charles Spaniel,Shar Pei,2
2023-24,2024-05-30,Dog,Cesky Terrier,Cesky Terrier,2
2023-24,2024-05-30,Dog,Chihuahua,Labrador Retriever,2
2023-24,2024-05-30,Dog,Chihuahua,Tibetan Spaniel,2
2023-24,2024-05-30,Dog,Chihuahua (Long Coat),Dachshund (Miniature Long Haired),2
2023-24,2024-05-30,Dog,Chihuahua (Long Coat),Norfolk Terrier,2
2023-24,2024-05-30,Dog,Chihuahua (Long Coat),Pekingese,2
2023-24,2024-05-30,Dog,Chihuahua (Long Coat),Poodle (Standard),2
2023-24,2024-05-30,Dog,Chihuahua (Long Coat),Scottish Terrier,2
2023-24,2024-05-30,Dog,Chihuahua (Long Coat),Welsh Corgi (Pembroke),2
2023-24,2024-05-30,Dog,Chihuahua (Long Coat),Whippet,2
2023-24,2024-05-30,Dog,Chihuahua (Smooth Coat),Dachshund (Miniature Wire Haired),2
2023-24,2024-05-30,Dog,Chihuahua (Smooth Coat),Lhasa Apso,2
2023-24,2024-05-30,Dog,Chihuahua (Smooth Coat),Pekingese,2
2023-24,2024-05-30,Dog,Chihuahua (Smooth Coat),Poodle (Standard),2
2023-24,2024-05-30,Dog,Chihuahua (Smooth Coat),Schipperke,2
2023-24,2024-05-30,Dog,Chihuahua (Smooth Coat),Shar Pei,2
2023-24,2024-05-30,Dog,Chihuahua (Smooth Coat),Tibetan Spaniel,2
2023-24,2024-05-30,Dog,Chihuahua (Smooth Coat),Whippet,2
2023-24,2024-05-30,Dog,Chinese Crested Dog,King Charles Spaniel,2
2023-24,2024-05-30,Dog,Chinese Crested Dog,Papillon,2
2023-24,2024-05-30,Dog,Chinese Crested Dog,Poodle (Miniature),2
2023-24,2024-05-30,Dog,Chinese Crested Dog,Poodle (Toy),2
2023-24,2024-05-30,Dog,Chinese Crested Dog,Terrier,2
2023-24,2024-05-30,Dog,Chow Chow,Labrador Retriever,2
2023-24,2024-05-30,Dog,Cocker Spaniel,Cocker Spaniel (American),2
2023-24,2024-05-30,Dog,Cocker Spaniel,Dachshund (Smooth Haired),2
