Postcode,Age,Sex,Total
5125,22,Female,140
5125,22,Male,139
5125,23,Female,104
5125,23,Male,119
5125,24,Female,117
5125,24,Male,139
5125,25,Female,93
5125,25,Male,110
5125,26,Female,108
5125,26,Male,119
5125,27,Female,90
5125,27,Male,101
5125,28,Female,90
5125,28,Male,105
5125,29,Female,94
5125,29,Male,87
5125,30,Female,107
5125,30,Male,92
5125,31,Female,103
5125,31,Male,100
5125,32,Female,111
5125,32,Male,102
5125,33,Female,101
5125,33,Male,83
5125,34,Female,112
5125,34,Male,107
5125,35,Female,144
5125,35,Male,126
5125,36,Female,125
5125,36,Male,110
5125,37,Female,146
5125,37,Male,119
5125,38,Female,109
5125,38,Male,112
5125,39,Female,136
5125,39,Male,110
5125,40,Female,141
5125,40,Male,121
5125,41,Female,119
5125,41,Male,113
5125,42,Female,149
5125,42,Male,123
5125,43,Female,149
5125,43,Male,127
5125,44,Female,152
5125,44,Male,118
5125,45,Female,138
5125,45,Male,146
5125,46,Female,167
5125,46,Male,137
5125,47,Female,169
5125,47,Male,146
5125,48,Female,165
5125,48,Male,145
5125,49,Female,173
5125,49,Male,133
5125,50,Female,173
5125,50,Male,163
5125,51,Female,170
5125,51,Male,153
5125,52,Female,169
5125,52,Male,158
5125,53,Female,182
5125,53,Male,147
5125,54,Female,165
5125,54,Male,161
5125,55,Female,152
5125,55,Male,166
5125,56,Female,155
5125,56,Male,139
5125,57,Female,147
5125,57,Male,145
5125,58,Female,161
5125,58,Male,158
5125,59,Female,136
5125,59,Male,137
5125,60,Female,148
5125,60,Male,142
5125,61,Female,146
5125,61,Male,131
5125,62,Female,135
5125,62,Male,135
5125,63,Female,96
5125,63,Male,92
5125,64,Female,94
5125,64,Male,113
5125,65,Female,116
5125,65,Male,122
5125,66,Female,110
5125,66,Male,93
5125,67,Female,99
5125,67,Male,98
5125,68,Female,100
5125,68,Male,93
5125,69,Female,112
5125,69,Male,87
5125,70,Female,95
5125,70,Male,89
5125,71,Female,76
5125,71,Male,93
5125,72,Female,101
5125,72,Male,85
5125,73,Female,88
5125,73,Male,74
5125,74,Female,67
5125,74,Male,71
5125,75,Female,65
5125,75,Male,73
5125,76,Female,65
5125,76,Male,49
5125,77,Female,52
5125,77,Male,51
5125,78,Female,48
5125,78,Male,38
5125,79,Female,37
5125,79,Male,50
5125,80,Female,39
5125,80,Male,45
5125,81,Female,33
5125,81,Male,37
5125,82,Female,33
5125,82,Male,29
5125,83,Female,26
5125,83,Male,22
5125,84,Female,18
5125,84,Male,23
5125,85,Female,15
5125,85,Male,15
5125,86,Female,6
5125,86,Male,22
5125,87,Female,11
5125,87,Male,12
5125,88,Female,5
5125,88,Male,10
5125,89,Female,5
5125,89,Male,8
5125,90,Female,3
5125,90,Male,5
5125,91,Female,4
5125,91,Male,2
5125,92,Female,3
5125,93,Male,1
5125,97,Male,1
5126,16,Female,24
5126,16,Male,31
5126,17,Female,34
5126,17,Male,39
5126,18,Female,33
5126,18,Male,40
5126,19,Female,44
5126,19,Male,39
5126,20,Female,37
5126,20,Male,44
5126,21,Female,33
5126,21,Male,46
5126,22,Female,42
5126,22,Male,36
5126,23,Female,34
5126,23,Male,27
5126,23,Not listed,1
5126,24,Female,45
5126,24,Male,40
5126,25,Female,55
5126,25,Male,37
5126,26,Female,39
5126,26,Male,46
5126,27,Female,50
5126,27,Male,34
5126,28,Female,52
5126,28,Male,41
5126,29,Female,42
5126,29,Male,47
5126,30,Female,38
5126,30,Male,46
5126,31,Female,54
5126,31,Male,52
5126,32,Female,56
5126,32,Male,54
5126,33,Female,56
5126,33,Male,45
5126,34,Female,46
5126,34,Male,50
5126,35,Female,55
5126,35,Male,59
5126,36,Female,51
5126,36,Male,47
5126,37,Female,43
5126,37,Male,59
5126,38,Female,56
5126,38,Male,60
5126,39,Female,47
5126,39,Gender X,1
5126,39,Male,53
5126,40,Female,39
5126,40,Male,53
5126,41,Female,48
5126,41,Male,44
5126,42,Female,48
5126,42,Male,42
5126,43,Female,39
5126,43,Male,47
5126,44,Female,61
5126,44,Male,48
5126,45,Female,40
5126,45,Male,49
5126,46,Female,46
5126,46,Male,47
5126,47,Female,45
5126,47,Male,47
5126,48,Female,64
5126,48,Male,53
5126,49,Female,55
5126,49,Male,53
5126,50,Female,49
5126,50,Male,65
5126,51,Female,56
5126,51,Male,38
5126,52,Female,45
5126,52,Male,51
5126,53,Female,48
5126,53,Male,48
5126,54,Female,41
5126,54,Male,33
5126,55,Female,45
5126,55,Male,46
5126,56,Female,39
5126,56,Male,42
5126,57,Female,35
5126,57,Male,40
5126,58,Female,49
5126,58,Male,50
5126,59,Female,47
5126,59,Male,34
5126,60,Female,40
5126,60,Male,43
5126,61,Female,42
5126,61,Male,42
5126,62,Female,42
5126,62,Male,41
5126,63,Female,49
5126,63,Male,40
5126,64,Female,47
5126,64,Male,53
5126,65,Female,50
5126,65,Male,35
5126,66,Female,41
5126,66,Male,48
5126,67,Female,50
5126,67,Male,48
5126,68,Female,45
5126,68,Male,43
5126,69,Female,38
5126,69,Male,39
5126,70,Female,39
5126,70,Male,34
5126,71,Female,36
5126,71,Male,34
5126,72,Female,41
5126,72,Male,49
5126,73,Female,25
5126,73,Male,31
5126,74,Female,31
5126,74,Male,31
5126,75,Female,27
5126,75,Male,28
5126,76,Female,18
5126,76,Male,28
5126,77,Female,21
5126,77,Male,18
5126,78,Female,15
5126,78,Male,27
5126,79,Female,20
5126,79,Male,20
5126,80,Female,14
5126,80,Male,16
5126,81,Female,9
5126,81,Male,17
5126,82,Female,10
5126,82,Male,13
5126,83,Female,9
5126,83,Male,9
5126,84,Female,5
5126,84,Male,7
5126,85,Female,3
5126,85,Male,6
5126,86,Female,4
5126,86,Male,5
5126,87,Female,1
5126,87,Male,5
5126,88,Female,1
5126,88,Male,1
5126,89,Female,1
5126,89,Male,4
5126,90,Male,1
5126,91,Female,1
5126,91,Male,1
5126,92,Female,1
5127,16,Female,36
5127,16,Male,33
5127,17,Female,38
5127,17,Gender X,1
5127,17,Male,40
5127,18,Female,51
5127,18,Male,41
5127,19,Female,45
5127,19,Male,50
5127,20,Female,48
5127,20,Gender X,1
5127,20,Male,40
5127,21,Female,47
5127,21,Male,53
5127,22,Female,50
5127,22,Male,50
5127,23,Female,64
5127,23,Male,50
5127,24,Female,44
5127,24,Male,61
5127,25,Female,55
5127,25,Male,49
5127,26,Female,57
5127,26,Male,46
5127,27,Female,26
5127,27,Gender X,1
5127,27,Male,49
5127,28,Female,44
5127,28,Male,44
5127,29,Female,45
5127,29,Male,47
5127,30,Female,43
5127,30,Male,44
5127,31,Female,49
5127,31,Male,37
5127,32,Female,36
5127,32,Male,42
5127,33,Female,50
5127,33,Male,55
5127,34,Female,54
5127,34,Male,42
5127,35,Female,42
5127,35,Male,51
5127,36,Female,48
5127,36,Male,46
5127,37,Female,50
5127,37,Male,51
5127,38,Female,47
5127,38,Male,42
5127,39,Female,50
5127,39,Male,53
5127,40,Female,46
5127,40,Male,37
5127,41,Female,58
5127,41,Male,40
5127,42,Female,40
5127,42,Male,45
5127,43,Female,42
5127,43,Male,40
5127,44,Female,55
5127,44,Male,39
5127,45,Female,41
5127,45,Male,46
5127,46,Female,49
5127,46,Male,45
5127,47,Female,37
5127,47,Male,46
5127,48,Female,56
5127,48,Male,52
5127,49,Female,61
5127,49,Male,45
5127,50,Female,56
5127,50,Male,48
5127,51,Female,52
5127,51,Male,55
5127,52,Female,63
5127,52,Male,48
5127,53,Female,63
5127,53,Male,46
5127,54,Female,59
5127,54,Male,50
5127,55,Female,68
5127,55,Male,61
5127,56,Female,92
5127,56,Male,69
5127,57,Female,57
5127,57,Male,60
5127,58,Female,79
5127,58,Male,57
5127,59,Female,64
5127,59,Male,50
5127,60,Female,63
5127,60,Male,63
5127,61,Female,53
5127,61,Male,64
5127,62,Female,61
5127,62,Male,57
5127,63,Female,47
5127,63,Male,51
5127,64,Female,47
5127,64,Male,41
5127,65,Female,52
5127,65,Male,55
5127,66,Female,54
5127,66,Male,63
5127,67,Female,53
5127,67,Male,45
5127,68,Female,46
5127,68,Male,64
5127,69,Female,47
5127,69,Male,41
5127,70,Female,43
5127,70,Male,41
5127,71,Female,25
5127,71,Male,41
5127,72,Female,35
5127,72,Male,41
5127,73,Female,29
5127,73,Male,36
5127,74,Female,21
5127,74,Male,19
5127,75,Female,23
5127,75,Male,26
5127,76,Female,20
5127,76,Male,24
5127,77,Female,20
5127,77,Male,15
5127,78,Female,12
5127,78,Male,23
5127,79,Female,14
5127,79,Male,10
5127,80,Female,11
5127,80,Male,8
5127,81,Female,9
5127,81,Male,10
5127,82,Female,9
5127,82,Male,6
5127,83,Female,5
5127,83,Male,14
5127,84,Female,7
5127,84,Male,4
5127,85,Female,1
5127,85,Male,6
5127,86,Female,3
5127,86,Male,8
5127,87,Female,4
5127,87,Male,2
5127,88,Female,1
5127,88,Male,8
5127,89,Female,3
5127,89,Male,2
5127,90,Female,2
5127,90,Male,2
5127,91,Male,2
5127,92,Female,1
5127,92,Male,2
5127,93,Female,1
5127,95,Male,1
5131,16,Female,7
5131,16,Male,6
5131,17,Female,3
5131,17,Male,9
5131,18,Female,10
5131,18,Male,4
5131,19,Female,5
5131,19,Male,6
5131,20,Female,5
5131,20,Male,11
5131,21,Female,4
5131,21,Male,7
5131,22,Female,3
5131,22,Male,9
5131,23,Female,3
5131,23,Male,2
5131,24,Female,8
5131,24,Male,8
5131,25,Female,3
5131,25,Male,6
5131,26,Female,6
5131,26,Male,4
5131,27,Female,6
5131,27,Male,1
5131,28,Female,2
5131,28,Male,4
5131,29,Female,4
5131,29,Male,4
5131,30,Female,4
5131,30,Male,4
5131,31,Female,3
5131,31,Male,2
5131,32,Female,2
5131,32,Male,3
5131,33,Female,1
5131,33,Male,1
5131,34,Female,6
5131,34,Male,6
5131,35,Female,3
5131,35,Male,4
5131,36,Female,2
5131,37,Female,6
5131,37,Male,2
5131,38,Female,5
5131,38,Male,2
5131,39,Female,4
5131,39,Male,7
5131,40,Female,2
5131,40,Male,3
5131,41,Female,1
5131,41,Male,4
5131,42,Female,10
5131,42,Male,6
5131,43,Female,7
5131,43,Male,5
5131,44,Female,7
5131,44,Male,4
5131,45,Female,3
5131,45,Male,4
5131,46,Female,10
5131,46,Male,4
5131,47,Female,9
5131,47,Male,7
5131,48,Female,6
5131,48,Male,5
5131,49,Female,4
5131,49,Male,6
5131,50,Female,11
5131,50,Male,7
5131,51,Female,9
5131,51,Male,9
5131,52,Female,7
5131,52,Male,10
5131,53,Female,10
5131,53,Male,11
5131,54,Female,3
5131,54,Male,5
5131,55,Female,13
5131,55,Male,8
5131,56,Female,11
5131,56,Male,6
5131,57,Female,13
5131,57,Male,8
5131,58,Female,6
5131,58,Male,11
5131,59,Female,5
5131,59,Male,8
5131,60,Female,6
5131,60,Male,6
5131,61,Female,5
5131,61,Male,12
5131,62,Female,11
5131,62,Male,9
5131,63,Female,7
5131,63,Male,4
5131,64,Female,4
5131,64,Male,11
5131,65,Female,9
5131,65,Male,11
5131,66,Female,5
5131,66,Male,6
5131,67,Female,5
5131,67,Male,8
5131,68,Female,1
5131,68,Male,7
5131,69,Female,10
5131,69,Male,2
5131,70,Female,6
5131,70,Male,5
5131,71,Female,8
5131,71,Male,6
5131,72,Female,5
5131,72,Male,5
5131,73,Female,4
5131,73,Male,3
5131,74,Female,3
5131,74,Male,4
5131,75,Female,4
5131,75,Male,6
5131,76,Female,3
5131,76,Male,2
5131,77,Female,3
5131,77,Male,1
5131,78,Female,4
5131,78,Male,1
5131,79,Female,1
5131,79,Male,5
5131,81,Female,1
5131,81,Male,2
5131,82,Female,4
5131,82,Male,3
5131,83,Female,1
5131,84,Male,2
5131,85,Male,2
5131,86,Male,3
5131,87,Female,1
5131,91,Male,1
5132,16,Female,2
5132,16,Male,2
5132,17,Female,4
5132,18,Male,1
5132,19,Female,3
5132,19,Male,1
5132,20,Female,1
5132,20,Male,3
5132,21,Female,4
5132,21,Male,2
5132,22,Male,4
5132,23,Female,1
5132,23,Male,2
5132,24,Female,2
5132,24,Male,2
5132,25,Female,1
5132,25,Male,4
5132,26,Female,2
5132,26,Male,1
5132,27,Female,2
5132,27,Male,3
5132,28,Female,1
5132,28,Male,1
5132,29,Male,1
5132,30,Female,1
5132,30,Male,2
5132,31,Female,1
5132,32,Female,3
5132,33,Female,2
5132,33,Male,1
5132,35,Female,2
5132,35,Male,2
5132,36,Female,2
5132,36,Male,2
5132,37,Female,2
5132,37,Male,2
5132,38,Female,1
5132,38,Male,2
5132,39,Female,4
5132,39,Male,4
5132,40,Female,4
5132,40,Male,3
5132,41,Female,1
5132,41,Male,2
5132,42,Female,3
5132,42,Male,2
5132,43,Female,2
5132,43,Male,1
5132,44,Female,2
5132,44,Male,4
5132,45,Female,5
5132,45,Male,7
5132,46,Female,2
5132,46,Male,3
5132,47,Female,2
5132,47,Male,3
5132,48,Female,4
5132,48,Male,5
5132,49,Female,3
5132,49,Male,4
5132,50,Female,5
5132,50,Male,4
5132,51,Female,3
5132,51,Male,5
5132,52,Female,4
5132,52,Male,2
5132,53,Female,1
5132,53,Male,2
5132,54,Female,1
5132,54,Male,3
5132,55,Female,1
5132,55,Male,3
5132,56,Female,1
5132,56,Male,1
5132,57,Female,6
5132,57,Male,1
5132,58,Female,4
5132,58,Male,2
5132,59,Female,1
5132,59,Male,2
5132,60,Female,3
5132,60,Male,3
5132,61,Female,1
5132,61,Male,3
5132,62,Female,4
5132,62,Male,3
5132,63,Female,1
5132,63,Male,2
5132,64,Female,2
5132,64,Male,1
5132,65,Male,1
5132,66,Female,1
5132,66,Male,1
5132,67,Female,4
5132,67,Male,4
5132,68,Female,5
5132,68,Male,8
5132,69,Female,1
5132,69,Male,4
5132,70,Female,2
5132,70,Male,1
5132,71,Female,3
5132,71,Male,2
5132,72,Female,2
5132,72,Male,1
5132,73,Female,6
5132,73,Male,4
5132,74,Female,3
5132,74,Male,5
5132,75,Female,6
5132,75,Male,4
5132,76,Female,1
5132,76,Male,3
5132,77,Female,1
5132,77,Male,2
5132,78,Female,1
5132,79,Female,2
5132,79,Male,1
5132,80,Female,1
5132,80,Male,1
5132,81,Female,1
5132,81,Male,2
5132,83,Female,1
5132,85,Male,1
5132,86,Male,1
5133,16,Female,2
5133,16,Male,2
5133,17,Female,2
5133,17,Male,5
5133,18,Female,5
5133,18,Male,4
5133,19,Female,1
5133,19,Male,2
5133,20,Female,4
5133,20,Male,1
5133,21,Female,4
5133,21,Male,4
5133,22,Female,1
5133,22,Male,2
5133,23,Female,1
5133,23,Male,4
5133,24,Female,2
5133,24,Male,1
5133,25,Female,5
5133,25,Male,1
5133,26,Female,1
5133,26,Male,3
5133,28,Female,1
5133,28,Male,1
5133,29,Male,3
5133,30,Male,2
5133,31,Male,1
5133,32,Female,2
5133,32,Male,3
5133,33,Female,2
5133,33,Male,3
5133,34,Female,3
5133,34,Male,1
5133,35,Female,2
5133,35,Male,2
5133,36,Female,5
5133,36,Male,2
5133,37,Female,3
5133,37,Male,4
5133,38,Female,1
5133,39,Female,2
5133,39,Male,3
5133,40,Female,2
5133,40,Male,2
5133,41,Male,2
5133,42,Female,1
5133,42,Male,2
5133,43,Female,4
5133,43,Male,2
5133,44,Female,2
5133,44,Male,2
5133,45,Female,3
5133,45,Male,3
5133,46,Female,5
5133,46,Male,2
5133,47,Female,3
5133,47,Male,5
5133,48,Female,3
5133,48,Male,4
5133,49,Male,5
5133,50,Female,7
5133,50,Male,5
5133,51,Female,4
5133,51,Male,1
5133,52,Female,9
5133,52,Male,2
5133,53,Female,6
5133,53,Male,6
5133,54,Female,4
5133,54,Male,1
5133,55,Female,3
5133,55,Male,5
5133,56,Female,4
5133,56,Male,4
5133,57,Female,2
5133,57,Male,4
5133,58,Female,5
5133,58,Male,3
5133,59,Female,2
5133,59,Male,6
5133,60,Female,3
5133,60,Male,1
5133,61,Female,6
5133,61,Male,3
5133,62,Female,4
5133,62,Male,8
5133,63,Female,3
5133,63,Male,6
5133,64,Female,4
5133,64,Male,1
5133,65,Female,8
5133,65,Male,3
5133,66,Female,5
5133,66,Male,5
5133,67,Female,2
5133,67,Male,3
5133,68,Female,2
5133,68,Male,2
5133,69,Female,3
5133,69,Male,5
5133,70,Female,1
5133,70,Male,4
5133,71,Female,3
5133,71,Male,3
5133,72,Male,2
5133,73,Female,1
5133,73,Male,3
5133,74,Female,3
5133,74,Male,2
5133,75,Male,2
5133,76,Male,1
5133,77,Female,1
5133,77,Male,1
5133,78,Female,3
5133,78,Male,1
5133,81,Female,2
5133,82,Male,2
5133,83,Male,2
5133,84,Male,1
5133,86,Male,1
5133,88,Male,1
5133,95,Female,1
5133,98,Male,1
5134,16,Female,3
5134,16,Male,1
5134,17,Female,3
5134,17,Male,2
5134,18,Male,3
5134,19,Female,2
5134,19,Male,3
5134,20,Female,1
5134,20,Male,8
5134,21,Female,3
5134,21,Male,2
5134,22,Female,2
5134,22,Male,1
5134,23,Male,2
5134,24,Female,2
5134,24,Male,1
5134,25,Male,3
5134,26,Female,1
5134,27,Female,1
5134,27,Male,2
5134,28,Female,1
5134,28,Male,2
5134,29,Female,1
5134,30,Female,2
5134,30,Male,1
5134,31,Female,2
5134,31,Male,2
5134,32,Female,2
5134,33,Female,1
5134,33,Male,1
5134,34,Female,2
5134,34,Male,2
5134,36,Female,2
5134,36,Male,1
5134,37,Female,1
5134,38,Female,2
5134,38,Male,1
5134,39,Female,1
5134,39,Male,1
5134,40,Female,2
5134,40,Male,2
5134,41,Female,1
5134,41,Male,5
5134,42,Female,3
5134,43,Female,4
5134,43,Male,1
5134,44,Female,2
5134,44,Male,4
5134,45,Female,1
5134,45,Male,3
5134,46,Female,5
5134,47,Female,3
5134,47,Male,1
5134,48,Female,2
5134,48,Male,1
5134,49,Female,3
5134,49,Male,3
5134,50,Female,3
5134,50,Male,1
5134,51,Female,3
5134,51,Male,1
5134,52,Female,2
5134,52,Male,6
5134,53,Female,2
5134,53,Male,3
5134,54,Female,3
5134,54,Male,3
5134,55,Female,2
5134,55,Male,4
5134,56,Female,4
5134,56,Male,2
5134,57,Female,5
5134,57,Male,2
5134,58,Female,2
5134,58,Male,3
5134,59,Female,2
5134,59,Male,5
5134,60,Female,2
5134,60,Male,3
5134,61,Female,2
5134,61,Male,4
5134,62,Female,2
5134,62,Male,4
5134,63,Female,3
5134,63,Male,3
5134,64,Female,2
5134,64,Male,1
5134,65,Female,3
5134,65,Male,4
5134,66,Female,5
5134,66,Male,5
5134,67,Female,3
5134,67,Male,3
5134,68,Female,3
5134,68,Male,5
5134,69,Female,1
5134,69,Male,3
5134,70,Female,3
5134,70,Male,2
5134,71,Female,1
5134,71,Male,3
5134,72,Female,2
5134,72,Male,2
5134,73,Female,3
5134,73,Male,1
5134,74,Male,1
5134,75,Female,2
5134,76,Female,3
5134,77,Female,1
5134,77,Male,1
5134,78,Male,2
5134,79,Female,1
5134,79,Male,2
5134,80,Female,1
5134,80,Male,1
5134,81,Male,1
5134,83,Female,1
5134,83,Male,1
5134,84,Female,2
5134,84,Male,4
5134,87,Female,2
5134,88,Male,1
5134,90,Male,1
5134,91,Male,1
5134,93,Male,1
5136,16,Female,1
5136,17,Female,4
5136,17,Male,4
5136,18,Female,5
5136,18,Male,1
5136,19,Female,3
5136,19,Male,3
5136,20,Female,4
5136,20,Male,4
5136,21,Female,4
5136,21,Male,1
5136,22,Female,2
5136,22,Male,6
5136,23,Male,1
5136,24,Female,3
5136,24,Male,1
5136,25,Male,1
5136,26,Female,1
5136,26,Male,3
5136,27,Female,2
5136,27,Male,1
5136,28,Female,3
5136,29,Female,3
5136,29,Male,3
5136,30,Female,2
5136,30,Male,3
5136,31,Female,2
5136,31,Male,2
5136,32,Female,2
5136,32,Male,4
5136,33,Female,6
5136,33,Male,2
5136,34,Female,4
5136,34,Male,3
5136,35,Female,2
5136,35,Male,4
5136,36,Female,1
5136,36,Male,5
5136,37,Female,2
5136,37,Male,2
5136,38,Female,2
5136,38,Male,2
5136,39,Female,2
5136,39,Male,2
5136,40,Female,1
5136,40,Male,3
5136,41,Male,2
5136,42,Female,3
5136,42,Male,1
5136,43,Female,1
5136,43,Male,2
5136,44,Female,4
5136,44,Male,2
5136,45,Female,4
5136,45,Male,4
5136,46,Female,4
5136,46,Male,5
5136,47,Female,3
5136,47,Male,2
5136,48,Female,2
5136,48,Male,4
5136,49,Female,3
5136,49,Male,5
5136,50,Female,4
5136,50,Male,4
5136,51,Female,9
5136,51,Male,4
5136,52,Female,4
5136,52,Male,5
5136,53,Female,3
5136,53,Male,4
5136,54,Female,3
5136,54,Male,4
5136,55,Female,2
5136,55,Male,8
5136,56,Female,4
5136,56,Male,3
5136,57,Female,4
5136,57,Male,5
5136,58,Female,2
5136,58,Male,3
5136,59,Female,5
5136,59,Male,3
5136,60,Female,2
5136,60,Male,3
5136,61,Female,4
5136,61,Male,1
5136,62,Female,1
5136,62,Male,1
5136,63,Female,3
5136,63,Male,1
5136,64,Female,4
5136,64,Male,4
5136,65,Female,6
5136,65,Male,3
5136,66,Female,4
5136,66,Male,2
5136,67,Female,1
5136,67,Male,3
5136,68,Female,2
5136,68,Male,3
5136,69,Female,1
5136,69,Male,3
5136,70,Female,3
5136,71,Female,2
5136,71,Male,6
5136,72,Female,3
5136,72,Male,2
5136,73,Female,4
5136,73,Male,2
5136,74,Female,3
5136,74,Male,3
5136,75,Female,1
5136,75,Male,3
5136,76,Male,1
5136,77,Female,2
5136,77,Male,1
5136,78,Male,1
5136,79,Male,1
5136,80,Female,1
5136,80,Male,1
5136,81,Female,1
5136,81,Male,2
5136,82,Female,1
5136,82,Male,3
5136,83,Male,2
5136,84,Female,1
5136,84,Male,1
5136,87,Female,1
5136,87,Male,1
5136,90,Male,1
5137,16,Female,2
5137,16,Male,1
5137,17,Female,5
5137,17,Male,4
5137,18,Female,2
5137,18,Male,5
5137,19,Female,2
5137,19,Male,2
5137,20,Female,4
5137,20,Male,4
5137,21,Female,4
5137,21,Male,1
5137,22,Female,3
5137,22,Male,3
5137,23,Female,3
5137,23,Male,4
5137,24,Female,1
5137,24,Male,4
5137,25,Female,4
5137,25,Male,6
5137,26,Female,6
5137,26,Male,2
5137,27,Female,1
5137,27,Male,6
5137,28,Female,2
5137,28,Male,2
5137,29,Female,1
5137,29,Male,1
5137,30,Female,2
5137,30,Male,3
5137,31,Female,2
5137,31,Male,2
5137,32,Female,3
5137,32,Male,1
5137,33,Female,1
5137,33,Male,3
5137,34,Female,2
5137,34,Male,1
5137,35,Female,2
