report_date,state_code,state_name,service_district,lga_name,participant_count
2023-09-30,QLD,Queensland,Cairns,Weipa (T),72
2023-09-30,QLD,Queensland,Cairns,Wujal Wujal (S),<11
2023-09-30,QLD,Queensland,Cairns,Yarrabah (S),77
2023-09-30,QLD,Queensland,Ipswich,Ipswich (C),7990
2023-09-30,QLD,Queensland,Ipswich,Lockyer Valley (R),1107
2023-09-30,QLD,Queensland,Ipswich,Scenic Rim (R),1106
2023-09-30,QLD,Queensland,Ipswich,Somerset (R),746
2023-09-30,QLD,Queensland,Mackay,Isaac (R),272
2023-09-30,QLD,Queensland,Mackay,Mackay (R),3277
2023-09-30,QLD,Queensland,Mackay,Whitsunday (R),732
2023-09-30,QLD,Queensland,Maroochydore,Gympie (R),2023
2023-09-30,QLD,Queensland,Maroochydore,Noosa (S),1060
2023-09-30,QLD,Queensland,Maroochydore,Sunshine Coast (R),8704
2023-09-30,QLD,Queensland,Maryborough,Cherbourg (S),67
2023-09-30,QLD,Queensland,Maryborough,Fraser Coast (R),3862
2023-09-30,QLD,Queensland,Maryborough,North Burnett (R),220
2023-09-30,QLD,Queensland,Maryborough,South Burnett (R),1178
2023-09-30,QLD,Queensland,Other,Barkly (R),<11
2023-09-30,QLD,Queensland,Other,Other,<11
2023-09-30,QLD,Queensland,Robina,Gold Coast (C),13928
2023-09-30,QLD,Queensland,Rockhampton,Banana (S),319
2023-09-30,QLD,Queensland,Rockhampton,Barcaldine (R),44
2023-09-30,QLD,Queensland,Rockhampton,Barcoo (S),<11
2023-09-30,QLD,Queensland,Rockhampton,Blackall-Tambo (R),22
2023-09-30,QLD,Queensland,Rockhampton,Central Highlands (R) (Qld),600
2023-09-30,QLD,Queensland,Rockhampton,Diamantina (S),<11
2023-09-30,QLD,Queensland,Rockhampton,Gladstone (R),2047
2023-09-30,QLD,Queensland,Rockhampton,Livingstone (S),972
2023-09-30,QLD,Queensland,Rockhampton,Longreach (R),75
2023-09-30,QLD,Queensland,Rockhampton,Rockhampton (R),3319
2023-09-30,QLD,Queensland,Rockhampton,Winton (S),18
2023-09-30,QLD,Queensland,Rockhampton,Woorabinda (S),35
2023-09-30,QLD,Queensland,Toowoomba,Balonne (S),74
2023-09-30,QLD,Queensland,Toowoomba,Bulloo (S),<11
2023-09-30,QLD,Queensland,Toowoomba,Goondiwindi (R),222
2023-09-30,QLD,Queensland,Toowoomba,Maranoa (R),289
2023-09-30,QLD,Queensland,Toowoomba,Murweh (S),134
2023-09-30,QLD,Queensland,Toowoomba,Paroo (S),27
2023-09-30,QLD,Queensland,Toowoomba,Quilpie (S),26
2023-09-30,QLD,Queensland,Toowoomba,Southern Downs (R),1124
2023-09-30,QLD,Queensland,Toowoomba,Toowoomba (R),5318
2023-09-30,QLD,Queensland,Toowoomba,Western Downs (R),908
2023-09-30,QLD,Queensland,Townsville,Boulia (S),<11
2023-09-30,QLD,Queensland,Townsville,Burdekin (S),413
2023-09-30,QLD,Queensland,Townsville,Carpentaria (S),49
2023-09-30,QLD,Queensland,Townsville,Charters Towers (R),275
2023-09-30,QLD,Queensland,Townsville,Cloncurry (S),43
2023-09-30,QLD,Queensland,Townsville,Doomadgee (S),40
2023-09-30,QLD,Queensland,Townsville,Flinders (S) (Qld),25
2023-09-30,QLD,Queensland,Townsville,Hinchinbrook (S),282
2023-09-30,QLD,Queensland,Townsville,McKinlay (S),<11
2023-09-30,QLD,Queensland,Townsville,Mornington (S),24
2023-09-30,QLD,Queensland,Townsville,Mount Isa (C),361
2023-09-30,QLD,Queensland,Townsville,Palm Island (S),90
2023-09-30,QLD,Queensland,Townsville,Richmond (S),<11
2023-09-30,QLD,Queensland,Townsville,Townsville (C),6178
2023-09-30,SA,South Australia,Adelaide Hills,Adelaide Hills (DC),824
2023-09-30,SA,South Australia,Adelaide Hills,Mount Barker (DC),1316
2023-09-30,SA,South Australia,"Barossa, Light and Lower North",Adelaide Plains (DC),334
2023-09-30,SA,South Australia,"Barossa, Light and Lower North",Barossa (DC),743
2023-09-30,SA,South Australia,"Barossa, Light and Lower North",Gawler (T),1089
2023-09-30,SA,South Australia,"Barossa, Light and Lower North",Light (RegC),552
2023-09-30,SA,South Australia,Eastern Adelaide,Adelaide (C),521
2023-09-30,SA,South Australia,Eastern Adelaide,Burnside (C),811
2023-09-30,SA,South Australia,Eastern Adelaide,Campbelltown (C) (SA),1303
2023-09-30,SA,South Australia,Eastern Adelaide,Norwood Payneham St Peters (C),648
2023-09-30,SA,South Australia,Eastern Adelaide,Prospect (C),483
2023-09-30,SA,South Australia,Eastern Adelaide,Unley (C),737
2023-09-30,SA,South Australia,Eastern Adelaide,Walkerville (M),126
2023-09-30,SA,South Australia,Eyre and Western,Ceduna (DC),91
2023-09-30,SA,South Australia,Eyre and Western,Cleve (DC),40
2023-09-30,SA,South Australia,Eyre and Western,Elliston (DC),21
2023-09-30,SA,South Australia,Eyre and Western,Franklin Harbour (DC),18
2023-09-30,SA,South Australia,Eyre and Western,Kimba (DC),25
2023-09-30,SA,South Australia,Eyre and Western,Lower Eyre Peninsula (DC),123
2023-09-30,SA,South Australia,Eyre and Western,Port Lincoln (C),516
2023-09-30,SA,South Australia,Eyre and Western,Streaky Bay (DC),22
2023-09-30,SA,South Australia,Eyre and Western,Tumby Bay (DC),73
2023-09-30,SA,South Australia,Eyre and Western,Whyalla (C),701
2023-09-30,SA,South Australia,Eyre and Western,Wudinna (DC),25
2023-09-30,SA,South Australia,Far North (SA),Anangu Pitjantjatjara (AC),77
2023-09-30,SA,South Australia,Far North (SA),Coober Pedy (DC),31
2023-09-30,SA,South Australia,Far North (SA),Flinders Ranges (DC),34
2023-09-30,SA,South Australia,Far North (SA),Port Augusta (C),414
2023-09-30,SA,South Australia,Far North (SA),Roxby Downs (M),48
2023-09-30,SA,South Australia,Fleurieu and Kangaroo Island,Alexandrina (DC),827
2023-09-30,SA,South Australia,Fleurieu and Kangaroo Island,Kangaroo Island (DC),110
2023-09-30,SA,South Australia,Fleurieu and Kangaroo Island,Victor Harbor (C),456
2023-09-30,SA,South Australia,Fleurieu and Kangaroo Island,Yankalilla (DC),123
2023-09-30,SA,South Australia,Limestone Coast,Grant (DC),194
2023-09-30,SA,South Australia,Limestone Coast,Kingston (DC) (SA),35
2023-09-30,SA,South Australia,Limestone Coast,Mount Gambier (C),958
2023-09-30,SA,South Australia,Limestone Coast,Naracoorte and Lucindale (DC),160
2023-09-30,SA,South Australia,Limestone Coast,Robe (DC),17
2023-09-30,SA,South Australia,Limestone Coast,Tatiara (DC),99
2023-09-30,SA,South Australia,Limestone Coast,Wattle Range (DC),292
2023-09-30,SA,South Australia,Murray and Mallee,Berri and Barmera (DC),379
2023-09-30,SA,South Australia,Murray and Mallee,Karoonda East Murray (DC),28
2023-09-30,SA,South Australia,Murray and Mallee,Loxton Waikerie (DC),333
2023-09-30,SA,South Australia,Murray and Mallee,Mid Murray (DC),204
2023-09-30,SA,South Australia,Murray and Mallee,Murray Bridge (RC),866
2023-09-30,SA,South Australia,Murray and Mallee,Renmark Paringa (DC),227
2023-09-30,SA,South Australia,Murray and Mallee,Southern Mallee (DC),31
2023-09-30,SA,South Australia,Murray and Mallee,The Coorong (DC),111
2023-09-30,SA,South Australia,Northern Adelaide,Playford (C),5539
2023-09-30,SA,South Australia,Northern Adelaide,Port Adelaide Enfield (C),4603
2023-09-30,SA,South Australia,Northern Adelaide,Salisbury (C),5547
2023-09-30,SA,South Australia,Northern Adelaide,Tea Tree Gully (C),2882
2023-09-30,SA,South Australia,Other,Other,<11
2023-09-30,SA,South Australia,Other,Unincorporated SA,40
2023-09-30,SA,South Australia,Southern Adelaide,Holdfast Bay (C),929
2023-09-30,SA,South Australia,Southern Adelaide,Marion (C),2948
2023-09-30,SA,South Australia,Southern Adelaide,Mitcham (C),1647
2023-09-30,SA,South Australia,Southern Adelaide,Onkaparinga (C),6156
2023-09-30,SA,South Australia,Western Adelaide,Charles Sturt (C),3335
2023-09-30,SA,South Australia,Western Adelaide,West Torrens (C),1412
2023-09-30,SA,South Australia,Yorke and Mid North,Barunga West (DC),63
2023-09-30,SA,South Australia,Yorke and Mid North,Clare and Gilbert Valleys (DC),190
2023-09-30,SA,South Australia,Yorke and Mid North,Copper Coast (DC),478
2023-09-30,SA,South Australia,Yorke and Mid North,Goyder (DC),98
2023-09-30,SA,South Australia,Yorke and Mid North,Mount Remarkable (DC),52
2023-09-30,SA,South Australia,Yorke and Mid North,Northern Areas (DC),88
2023-09-30,SA,South Australia,Yorke and Mid North,Orroroo/Carrieton (DC),15
2023-09-30,SA,South Australia,Yorke and Mid North,Peterborough (DC),44
2023-09-30,SA,South Australia,Yorke and Mid North,Port Pirie City and Dists (M),585
2023-09-30,SA,South Australia,Yorke and Mid North,Wakefield (DC),236
2023-09-30,SA,South Australia,Yorke and Mid North,Yorke Peninsula (DC),225
2023-09-30,TAS,Tasmania,TAS North,Break O'Day (M),175
2023-09-30,TAS,Tasmania,TAS North,Dorset (M),138
2023-09-30,TAS,Tasmania,TAS North,Flinders (M) (Tas.),13
2023-09-30,TAS,Tasmania,TAS North,George Town (M),233
2023-09-30,TAS,Tasmania,TAS North,Launceston (C),2118
2023-09-30,TAS,Tasmania,TAS North,Meander Valley (M),460
2023-09-30,TAS,Tasmania,TAS North,Northern Midlands (M),314
2023-09-30,TAS,Tasmania,TAS North,West Tamar (M),530
2023-09-30,TAS,Tasmania,TAS North West,Burnie (C),629
2023-09-30,TAS,Tasmania,TAS North West,Central Coast (M) (Tas.),530
2023-09-30,TAS,Tasmania,TAS North West,Circular Head (M),147
2023-09-30,TAS,Tasmania,TAS North West,Devonport (C),796
2023-09-30,TAS,Tasmania,TAS North West,Kentish (M),137
2023-09-30,TAS,Tasmania,TAS North West,King Island (M),15
2023-09-30,TAS,Tasmania,TAS North West,Latrobe (M) (Tas.),239
2023-09-30,TAS,Tasmania,TAS North West,Waratah/Wynyard (M),414
2023-09-30,TAS,Tasmania,TAS North West,West Coast (M),90
2023-09-30,TAS,Tasmania,TAS South East,Brighton (M),647
2023-09-30,TAS,Tasmania,TAS South East,Central Highlands (M) (Tas.),30
2023-09-30,TAS,Tasmania,TAS South East,Clarence (C),1476
2023-09-30,TAS,Tasmania,TAS South East,Derwent Valley (M),342
2023-09-30,TAS,Tasmania,TAS South East,Glamorgan/Spring Bay (M),61
2023-09-30,TAS,Tasmania,TAS South East,Sorell (M),337
2023-09-30,TAS,Tasmania,TAS South East,Southern Midlands (M),133
2023-09-30,TAS,Tasmania,TAS South East,Tasman (M),39
2023-09-30,TAS,Tasmania,TAS South West,Glenorchy (C),1664
2023-09-30,TAS,Tasmania,TAS South West,Hobart (C),861
2023-09-30,TAS,Tasmania,TAS South West,Huon Valley (M),381
2023-09-30,TAS,Tasmania,TAS South West,Kingborough (M),753
2023-09-30,VIC,Victoria,Barwon,Colac-Otway (S),731
2023-09-30,VIC,Victoria,Barwon,Greater Geelong (C),9969
2023-09-30,VIC,Victoria,Barwon,Queenscliffe (B),37
2023-09-30,VIC,Victoria,Barwon,Surf Coast (S),676
2023-09-30,VIC,Victoria,Bayside Peninsula,Bayside (C),1517
2023-09-30,VIC,Victoria,Bayside Peninsula,Frankston (C),4924
2023-09-30,VIC,Victoria,Bayside Peninsula,Glen Eira (C),2842
2023-09-30,VIC,Victoria,Bayside Peninsula,Kingston (C) (Vic.),3565
2023-09-30,VIC,Victoria,Bayside Peninsula,Mornington Peninsula (S),4498
2023-09-30,VIC,Victoria,Bayside Peninsula,Port Phillip (C),1816
2023-09-30,VIC,Victoria,Bayside Peninsula,Stonnington (C),1254
2023-09-30,VIC,Victoria,Brimbank Melton,Brimbank (C),5253
2023-09-30,VIC,Victoria,Brimbank Melton,Melton (C),6285
2023-09-30,VIC,Victoria,Central Highlands,Ararat (RC),388
2023-09-30,VIC,Victoria,Central Highlands,Ballarat (C),3866
2023-09-30,VIC,Victoria,Central Highlands,Golden Plains (S),756
2023-09-30,VIC,Victoria,Central Highlands,Hepburn (S),353
2023-09-30,VIC,Victoria,Central Highlands,Moorabool (S),1074
2023-09-30,VIC,Victoria,Central Highlands,Pyrenees (S),176
2023-09-30,VIC,Victoria,Goulburn,Greater Shepparton (C),2230
2023-09-30,VIC,Victoria,Goulburn,Mitchell (S),1430
2023-09-30,VIC,Victoria,Goulburn,Moira (S),827
2023-09-30,VIC,Victoria,Goulburn,Murrindindi (S),309
2023-09-30,VIC,Victoria,Goulburn,Strathbogie (S),224
2023-09-30,VIC,Victoria,Hume Moreland,Hume (C),7949
2023-09-30,VIC,Victoria,Hume Moreland,Moreland (C),3999
2023-09-30,VIC,Victoria,Inner East Melbourne,Boroondara (C),2526
2023-09-30,VIC,Victoria,Inner East Melbourne,Manningham (C),2173
2023-09-30,VIC,Victoria,Inner East Melbourne,Monash (C),3246
2023-09-30,VIC,Victoria,Inner East Melbourne,Whitehorse (C),3634
2023-09-30,VIC,Victoria,Inner Gippsland,Bass Coast (S),976
2023-09-30,VIC,Victoria,Inner Gippsland,Baw Baw (S),1697
2023-09-30,VIC,Victoria,Inner Gippsland,Latrobe (C) (Vic.),2952
2023-09-30,VIC,Victoria,Inner Gippsland,South Gippsland (S),737
2023-09-30,VIC,Victoria,Loddon,Campaspe (S),1202
2023-09-30,VIC,Victoria,Loddon,Central Goldfields (S),498
2023-09-30,VIC,Victoria,Loddon,Greater Bendigo (C),5027
2023-09-30,VIC,Victoria,Loddon,Loddon (S),180
2023-09-30,VIC,Victoria,Loddon,Macedon Ranges (S),1399
2023-09-30,VIC,Victoria,Loddon,Mount Alexander (S),581
2023-09-30,VIC,Victoria,Mallee,Buloke (S),148
2023-09-30,VIC,Victoria,Mallee,Gannawarra (S),246
2023-09-30,VIC,Victoria,Mallee,Mildura (RC),1923
2023-09-30,VIC,Victoria,Mallee,Swan Hill (RC),612
2023-09-30,VIC,Victoria,North East Melbourne,Banyule (C),3252
2023-09-30,VIC,Victoria,North East Melbourne,Darebin (C),3816
2023-09-30,VIC,Victoria,North East Melbourne,Nillumbik (S),1437
2023-09-30,VIC,Victoria,North East Melbourne,Whittlesea (C),6057
2023-09-30,VIC,Victoria,North East Melbourne,Yarra (C),1535
2023-09-30,VIC,Victoria,Other,Other,<11
2023-09-30,VIC,Victoria,Other,Unincorporated Vic,<11
2023-09-30,VIC,Victoria,Outer East Melbourne,Knox (C),3935
2023-09-30,VIC,Victoria,Outer East Melbourne,Maroondah (C),3576
2023-09-30,VIC,Victoria,Outer East Melbourne,Yarra Ranges (S),4310
2023-09-30,VIC,Victoria,Outer Gippsland,East Gippsland (S),1432
2023-09-30,VIC,Victoria,Outer Gippsland,Wellington (S),1273
2023-09-30,VIC,Victoria,Ovens Murray,Alpine (S),219
2023-09-30,VIC,Victoria,Ovens Murray,Benalla (RC),447
2023-09-30,VIC,Victoria,Ovens Murray,Indigo (S),418
2023-09-30,VIC,Victoria,Ovens Murray,Mansfield (S),178
2023-09-30,VIC,Victoria,Ovens Murray,Towong (S),150
2023-09-30,VIC,Victoria,Ovens Murray,Wangaratta (RC),960
2023-09-30,VIC,Victoria,Ovens Murray,Wodonga (C),1812
2023-09-30,VIC,Victoria,Southern Melbourne,Cardinia (S),3185
2023-09-30,VIC,Victoria,Southern Melbourne,Casey (C),9249
2023-09-30,VIC,Victoria,Southern Melbourne,Greater Dandenong (C),3716
2023-09-30,VIC,Victoria,Western District,Corangamite (S),464
2023-09-30,VIC,Victoria,Western District,Glenelg (S),528
2023-09-30,VIC,Victoria,Western District,Hindmarsh (S),122
2023-09-30,VIC,Victoria,Western District,Horsham (RC),649
2023-09-30,VIC,Victoria,Western District,Moyne (S),383
2023-09-30,VIC,Victoria,Western District,Northern Grampians (S),344
2023-09-30,VIC,Victoria,Western District,Southern Grampians (S),436
2023-09-30,VIC,Victoria,Western District,Warrnambool (C),1320
2023-09-30,VIC,Victoria,Western District,West Wimmera (S),68
2023-09-30,VIC,Victoria,Western District,Yarriambiack (S),199
2023-09-30,VIC,Victoria,Western Melbourne,Hobsons Bay (C),2277
2023-09-30,VIC,Victoria,Western Melbourne,Maribyrnong (C),2067
2023-09-30,VIC,Victoria,Western Melbourne,Melbourne (C),1613
2023-09-30,VIC,Victoria,Western Melbourne,Moonee Valley (C),2519
2023-09-30,VIC,Victoria,Western Melbourne,Wyndham (C),8201
2023-09-30,WA,Western Australia,Central North Metro,Cambridge (T),362
2023-09-30,WA,Western Australia,Central North Metro,Claremont (T),174
2023-09-30,WA,Western Australia,Central North Metro,Cottesloe (T),63
2023-09-30,WA,Western Australia,Central North Metro,Mosman Park (T),137
2023-09-30,WA,Western Australia,Central North Metro,Nedlands (C),391
2023-09-30,WA,Western Australia,Central North Metro,Peppermint Grove (S),11
2023-09-30,WA,Western Australia,Central North Metro,Perth (C),324
2023-09-30,WA,Western Australia,Central North Metro,Stirling (C),3948
2023-09-30,WA,Western Australia,Central North Metro,Subiaco (C),249
2023-09-30,WA,Western Australia,Central North Metro,Vincent (C),519
2023-09-30,WA,Western Australia,Central South Metro,Cockburn (C),2595
2023-09-30,WA,Western Australia,Central South Metro,East Fremantle (T),90
2023-09-30,WA,Western Australia,Central South Metro,Fremantle (C),613
2023-09-30,WA,Western Australia,Central South Metro,Kwinana (C),1242
2023-09-30,WA,Western Australia,Central South Metro,Melville (C),1647
2023-09-30,WA,Western Australia,Central South Metro,South Perth (C),592
2023-09-30,WA,Western Australia,Goldfields-Esperance,Coolgardie (S),56
2023-09-30,WA,Western Australia,Goldfields-Esperance,Dundas (S),15
2023-09-30,WA,Western Australia,Goldfields-Esperance,Esperance (S),266
2023-09-30,WA,Western Australia,Goldfields-Esperance,Kalgoorlie/Boulder (C),498
2023-09-30,WA,Western Australia,Goldfields-Esperance,Laverton (S),<11
2023-09-30,WA,Western Australia,Goldfields-Esperance,Leonora (S),11
2023-09-30,WA,Western Australia,Goldfields-Esperance,Menzies (S),<11
2023-09-30,WA,Western Australia,Goldfields-Esperance,Ngaanyatjarraku (S),27
2023-09-30,WA,Western Australia,Goldfields-Esperance,Ravensthorpe (S),21
2023-09-30,WA,Western Australia,Great Southern,Albany (C),922
2023-09-30,WA,Western Australia,Great Southern,Broomehill-Tambellup (S),22
2023-09-30,WA,Western Australia,Great Southern,Cranbrook (S),22
2023-09-30,WA,Western Australia,Great Southern,Denmark (S),94
2023-09-30,WA,Western Australia,Great Southern,Gnowangerup (S),17
2023-09-30,WA,Western Australia,Great Southern,Jerramungup (S),<11
2023-09-30,WA,Western Australia,Great Southern,Katanning (S),58
2023-09-30,WA,Western Australia,Great Southern,Kent (S),<11
2023-09-30,WA,Western Australia,Great Southern,Kojonup (S),20
2023-09-30,WA,Western Australia,Great Southern,Plantagenet (S),96
2023-09-30,WA,Western Australia,Great Southern,Woodanilling (S),<11
2023-09-30,WA,Western Australia,Kimberley-Pilbara,Ashburton (S),69
2023-09-30,WA,Western Australia,Kimberley-Pilbara,Broome (S),416
2023-09-30,WA,Western Australia,Kimberley-Pilbara,Derby-West Kimberley (S),203
2023-09-30,WA,Western Australia,Kimberley-Pilbara,East Pilbara (S),96
2023-09-30,WA,Western Australia,Kimberley-Pilbara,Halls Creek (S),89
2023-09-30,WA,Western Australia,Kimberley-Pilbara,Karratha (C),381
2023-09-30,WA,Western Australia,Kimberley-Pilbara,Port Hedland (T),254
2023-09-30,WA,Western Australia,Kimberley-Pilbara,Wyndham-East Kimberley (S),156
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Carnamah (S),<11
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Carnarvon (S),78
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Chapman Valley (S),29
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Coorow (S),13
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Cue (S),<11
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Exmouth (S),27
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Greater Geraldton (C),1051
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Irwin (S),51
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Meekatharra (S),<11
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Mingenew (S),<11
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Morawa (S),12
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Mount Magnet (S),17
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Murchison (S),<11
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Northampton (S),58
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Perenjori (S),<11
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Shark Bay (S),<11
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Three Springs (S),<11
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Wiluna (S),<11
2023-09-30,WA,Western Australia,Midwest-Gascoyne,Yalgoo (S),<11
2023-09-30,WA,Western Australia,North East Metro,Bassendean (T),477
2023-09-30,WA,Western Australia,North East Metro,Bayswater (C),1273
