year,jurisdiction,category,type,source_stream,management,fate,tonnes,headline_scope,core_waste,classification
2017–18,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Treatment,Disposal,3546.4590808437188,Yes,Yes,Type
2017–18,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Recycling,Recycling,41194.86219750911,Yes,Yes,Type
2017–18,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Treatment,Recycling,3546.4590808437188,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Inorganic chemicals (D),C&I,Treatment,Disposal,157.2158129943204,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Inorganic chemicals (D),C&I,Recycling,Recycling,9799.549768356837,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Inorganic chemicals (D),C&I,Treatment,Recycling,1414.9423169488834,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Oils (J),C&I,Landfill,Disposal,117.89946077131825,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Oils (J),C&I,Other disposal,Disposal,4.674802833377299,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Oils (J),C&I,Treatment,Energy recovery,4889.48495279169,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Oils (J),C&I,Recycling,Recycling,15167.791661991769,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Oils (J),C&I,Treatment,Recycling,19557.93981116676,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Disposal,14100.727493582346,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Energy recovery,783.3737496434637,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Organic chemicals (M),C&I,Recycling,Recycling,44.68260213087163,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Recycling,783.3737496434637,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Organic solvents (G),C&I,Treatment,Disposal,306.8868141833304,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Organic solvents (G),C&I,Treatment,Energy recovery,34.09853490925894,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Organic solvents (G),C&I,Recycling,Recycling,129.60244750741057,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Other,C&I,Other disposal,Disposal,0.2173627234375198,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Other,C&I,Treatment,Disposal,6.58748410297989,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Other,C&I,Recycling,Recycling,10.566494868188066,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Landfill,Disposal,476.64486301338997,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Other disposal,Disposal,0.14909221926143654,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Treatment,Disposal,993.9272395957104,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Recycling,Recycling,414.1578091716383,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Landfill,Disposal,18404.67497979255,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Other disposal,Disposal,3.530144545880689,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Disposal,1242.3992620705587,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Recycling,Recycling,4770.516313989335,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Recycling,532.456826601668,Yes,Yes,Type
2017–18,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Landfill,Disposal,228.96196518436375,Yes,Yes,Type
2017–18,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Disposal,1673.5776429768084,Yes,Yes,Type
2017–18,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Energy recovery,557.8592143256028,Yes,Yes,Type
2017–18,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Recycling,Recycling,246.44636088762078,Yes,Yes,Type
2017–18,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Recycling,557.8592143256028,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Pesticides (H),C&I,Landfill,Disposal,901.8968138349317,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Pesticides (H),C&I,Treatment,Disposal,33.03846616506824,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Plating and heat treatment (A),C&I,Treatment,Disposal,36.2969,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Reactive chemicals (E),C&I,Treatment,Disposal,8.3974,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Tyres (T140),C&I,Landfill,Disposal,6679.332930966825,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Tyres (T140),C&I,Other disposal,Disposal,404.8080564222318,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Tyres (T140),C&I,Energy from waste facility,Energy recovery,12650.251763194745,Yes,Yes,Type
2017–18,SA,Hazardous wastes,Tyres (T140),C&I,Recycling,Recycling,11132.221551611376,Yes,Yes,Type
2017–18,SA,Hazardous wastes,,C&D,Landfill,Disposal,39820.83575224591,Yes,Yes,Category
2017–18,SA,Hazardous wastes,,C&D,Other disposal,Disposal,0.009749742794303554,Yes,Yes,Category
2017–18,SA,Hazardous wastes,,C&D,Treatment,Disposal,14932.260754860461,Yes,Yes,Category
2017–18,SA,Hazardous wastes,,C&D,Recycling,Recycling,157052.02757137245,Yes,Yes,Category
2017–18,SA,Hazardous wastes,,C&D,Treatment,Recycling,57847.08804217809,Yes,Yes,Category
2017–18,SA,Hazardous wastes,,C&I,Landfill,Disposal,63381.269712702044,Yes,Yes,Category
2017–18,SA,Hazardous wastes,,C&I,Other disposal,Disposal,4405.294548998988,Yes,Yes,Category
2017–18,SA,Hazardous wastes,,C&I,Treatment,Disposal,30873.216438839845,Yes,Yes,Category
2017–18,SA,Hazardous wastes,,C&I,Energy from waste facility,Energy recovery,12650.251763194745,Yes,Yes,Category
2017–18,SA,Hazardous wastes,,C&I,Treatment,Energy recovery,6264.816451670016,Yes,Yes,Category
2017–18,SA,Hazardous wastes,,C&I,Recycling,Recycling,144003.67708462672,Yes,Yes,Category
2017–18,SA,Hazardous wastes,,C&I,Treatment,Recycling,51301.37806261239,Yes,Yes,Category
2017–18,SA,Metals,Aluminium,C&D,Recycling,Recycling,548.72,Yes,Yes,Type
2017–18,SA,Metals,Aluminium,C&I,Recycling,Recycling,7544.900000000001,Yes,Yes,Type
2017–18,SA,Metals,Aluminium,MSW,Recycling,Recycling,5624.38,Yes,Yes,Type
2017–18,SA,Metals,Ferrous,C&D,Landfill,Disposal,4046.2782435991103,Yes,Yes,Type
2017–18,SA,Metals,Ferrous,C&D,Recycling,Recycling,50883.55,Yes,Yes,Type
2017–18,SA,Metals,Ferrous,C&I,Landfill,Disposal,1840.2935781243705,Yes,Yes,Type
2017–18,SA,Metals,Ferrous,C&I,Recycling,Recycling,191561.6,Yes,Yes,Type
2017–18,SA,Metals,Ferrous,MSW,Recycling,Recycling,56869.85,Yes,Yes,Type
2017–18,SA,Metals,Non-ferrous metals (ex. aluminium),C&D,Recycling,Recycling,2660.0000000000005,Yes,Yes,Type
2017–18,SA,Metals,Non-ferrous metals (ex. aluminium),C&I,Recycling,Recycling,11400,Yes,Yes,Type
2017–18,SA,Metals,Non-ferrous metals (ex. aluminium),MSW,Recycling,Recycling,5130,Yes,Yes,Type
2017–18,SA,Metals,,C&D,Landfill,Disposal,4505.134539264989,Yes,Yes,Category
2017–18,SA,Metals,,C&D,Recycling,Recycling,54092.270000000004,Yes,Yes,Category
2017–18,SA,Metals,,C&I,Landfill,Disposal,3119.735780058457,Yes,Yes,Category
2017–18,SA,Metals,,C&I,Recycling,Recycling,210506.5,Yes,Yes,Category
2017–18,SA,Metals,,MSW,Landfill,Disposal,17291.22269554154,Yes,Yes,Category
2017–18,SA,Metals,,MSW,Recycling,Recycling,67624.23,Yes,Yes,Category
2017–18,SA,Organics,Biosolids,C&I,Other disposal,Disposal,3014.375,Yes,Yes,Type
2017–18,SA,Organics,Biosolids,C&I,Recycling,Recycling,298423.125,Yes,Yes,Type
2017–18,SA,Organics,Food organics,C&I,Landfill,Disposal,38866.061551953026,Yes,Yes,Type
2017–18,SA,Organics,Food organics,C&I,Landfill,Energy recovery,17236.602672581354,Yes,Yes,Type
2017–18,SA,Organics,Food organics,C&I,Recycling,Recycling,9058,Yes,Yes,Type
2017–18,SA,Organics,Food organics,MSW,Landfill,Disposal,117753.33236506634,Yes,Yes,Type
2017–18,SA,Organics,Food organics,MSW,Landfill,Energy recovery,52222.10129616468,Yes,Yes,Type
2017–18,SA,Organics,Other organics,C&D,Landfill,Disposal,238.59949827936688,Yes,Yes,Type
2017–18,SA,Organics,Other organics,C&D,Landfill,Energy recovery,53.399962598919416,Yes,Yes,Type
2017–18,SA,Organics,Other organics,C&I,Landfill,Disposal,2764.029011089322,Yes,Yes,Type
2017–18,SA,Organics,Other organics,C&I,Landfill,Energy recovery,618.60585155833,Yes,Yes,Type
2017–18,SA,Organics,Other organics,C&I,Recycling,Recycling,562892,Yes,Yes,Type
2017–18,SA,Organics,Other organics,MSW,Landfill,Disposal,17172.568712048844,Yes,Yes,Type
2017–18,SA,Organics,Other organics,MSW,Landfill,Energy recovery,3843.321270848128,Yes,Yes,Type
2017–18,SA,Organics,Timber,C&D,Landfill,Disposal,30824.57603299591,Yes,Yes,Type
2017–18,SA,Organics,Timber,C&D,Landfill,Energy recovery,1170.2220375248914,Yes,Yes,Type
2017–18,SA,Organics,Timber,C&D,Recycling,Recycling,22011.119999999995,Yes,Yes,Type
2017–18,SA,Organics,Timber,C&I,Landfill,Disposal,13407.137159143902,Yes,Yes,Type
2017–18,SA,Organics,Timber,C&I,Energy from waste facility,Energy recovery,79515,Yes,Yes,Type
2017–18,SA,Organics,Timber,C&I,Landfill,Energy recovery,508.98761257752756,Yes,Yes,Type
2017–18,SA,Organics,Timber,C&I,Recycling,Recycling,141502.87999999998,Yes,Yes,Type
2017–18,SA,Organics,Timber,MSW,Landfill,Disposal,10008.99667337297,Yes,Yes,Type
2017–18,SA,Organics,Timber,MSW,Landfill,Energy recovery,379.9808460676496,Yes,Yes,Type
2017–18,SA,Organics,Timber,MSW,Recycling,Recycling,539.068,Yes,Yes,Type
2017–18,SA,Organics,Vegetation,C&D,Landfill,Disposal,6355.977610070797,Yes,Yes,Type
2017–18,SA,Organics,Vegetation,C&D,Landfill,Energy recovery,1319.436790158443,Yes,Yes,Type
2017–18,SA,Organics,Vegetation,C&D,Recycling,Recycling,12865.6,Yes,Yes,Type
2017–18,SA,Organics,Vegetation,C&I,Landfill,Disposal,6661.791301771582,Yes,Yes,Type
2017–18,SA,Organics,Vegetation,C&I,Landfill,Energy recovery,1382.9206254578082,Yes,Yes,Type
2017–18,SA,Organics,Vegetation,C&I,Recycling,Recycling,54035.52,Yes,Yes,Type
2017–18,SA,Organics,Vegetation,MSW,Landfill,Disposal,26567.53972216032,Yes,Yes,Type
2017–18,SA,Organics,Vegetation,MSW,Landfill,Energy recovery,5515.15305495604,Yes,Yes,Type
2017–18,SA,Organics,Vegetation,MSW,Recycling,Recycling,190410.88,Yes,Yes,Type
2017–18,SA,Organics,,C&D,Landfill,Disposal,37419.15314134607,Yes,Yes,Category
2017–18,SA,Organics,,C&D,Landfill,Energy recovery,2543.058790282254,Yes,Yes,Category
2017–18,SA,Organics,,C&D,Recycling,Recycling,34876.719999999994,Yes,Yes,Category
2017–18,SA,Organics,,C&I,Landfill,Disposal,61699.01902395784,Yes,Yes,Category
2017–18,SA,Organics,,C&I,Other disposal,Disposal,3014.375,Yes,Yes,Category
2017–18,SA,Organics,,C&I,Energy from waste facility,Energy recovery,79515,Yes,Yes,Category
2017–18,SA,Organics,,C&I,Landfill,Energy recovery,19747.11676217502,Yes,Yes,Category
2017–18,SA,Organics,,C&I,Recycling,Recycling,1065911.525,Yes,Yes,Category
2017–18,SA,Organics,,MSW,Landfill,Disposal,171502.43747264848,Yes,Yes,Category
2017–18,SA,Organics,,MSW,Landfill,Energy recovery,61960.5564680365,Yes,Yes,Category
2017–18,SA,Organics,,MSW,Recycling,Recycling,190949.948,Yes,Yes,Category
2017–18,SA,Other materials,Unclassified materials,C&I,Recycling,Recycling,1436.8,Yes,Yes,Type
2017–18,SA,Other materials,Unclassified materials,MSW,Recycling,Recycling,3053.2000000000003,Yes,Yes,Type
2017–18,SA,Other materials,,C&D,Landfill,Disposal,41.71420869689804,Yes,Yes,Category
2017–18,SA,Other materials,,C&I,Landfill,Disposal,87.63302752973195,Yes,Yes,Category
2017–18,SA,Other materials,,C&I,Recycling,Recycling,1436.8,Yes,Yes,Category
2017–18,SA,Other materials,,MSW,Landfill,Disposal,11455.247143761257,Yes,Yes,Category
2017–18,SA,Other materials,,MSW,Recycling,Recycling,3053.2000000000003,Yes,Yes,Category
2017–18,SA,Paper and cardboard,Cardboard,C&I,Recycling,Recycling,131295.33000000002,Yes,Yes,Type
2017–18,SA,Paper and cardboard,Cardboard,MSW,Recycling,Recycling,30797.670000000002,Yes,Yes,Type
2017–18,SA,Paper and cardboard,Newsprint and magazines,C&I,Recycling,Recycling,8035.04,Yes,Yes,Type
2017–18,SA,Paper and cardboard,Newsprint and magazines,MSW,Recycling,Recycling,53772.96,Yes,Yes,Type
2017–18,SA,Paper and cardboard,Office paper,C&I,Recycling,Recycling,6588,Yes,Yes,Type
2017–18,SA,Paper and cardboard,Office paper,MSW,Recycling,Recycling,4392,Yes,Yes,Type
2017–18,SA,Paper and cardboard,Polymer coated paperboard,C&I,Recycling,Recycling,171.08,Yes,Yes,Type
2017–18,SA,Paper and cardboard,Polymer coated paperboard,MSW,Recycling,Recycling,1050.92,Yes,Yes,Type
2017–18,SA,Paper and cardboard,,C&D,Landfill,Disposal,1780.3871245185649,Yes,Yes,Category
2017–18,SA,Paper and cardboard,,C&D,Landfill,Energy recovery,388.7517277201334,Yes,Yes,Category
2017–18,SA,Paper and cardboard,,C&I,Landfill,Disposal,24325.877241718896,Yes,Yes,Category
2017–18,SA,Paper and cardboard,,C&I,Landfill,Energy recovery,5311.612668836442,Yes,Yes,Category
2017–18,SA,Paper and cardboard,,C&I,Recycling,Recycling,146089.45,Yes,Yes,Category
2017–18,SA,Paper and cardboard,,MSW,Landfill,Disposal,40968.76539257138,Yes,Yes,Category
2017–18,SA,Paper and cardboard,,MSW,Landfill,Energy recovery,8945.626549186414,Yes,Yes,Category
2017–18,SA,Paper and cardboard,,MSW,Recycling,Recycling,90013.55,Yes,Yes,Category
2017–18,SA,Plastics,High density polyethylene (HDPE) (2),C&I,Recycling,Recycling,2203.56,Yes,Yes,Type
2017–18,SA,Plastics,High density polyethylene (HDPE) (2),MSW,Recycling,Recycling,3917.44,Yes,Yes,Type
2017–18,SA,Plastics,Low density polyethylene (LDPE) (4),C&I,Recycling,Recycling,3237,Yes,Yes,Type
2017–18,SA,Plastics,Other plastics (7),C&D,Recycling,Recycling,3331.2,Yes,Yes,Type
2017–18,SA,Plastics,Other plastics (7),C&I,Recycling,Recycling,698.7399999999998,Yes,Yes,Type
2017–18,SA,Plastics,Other plastics (7),MSW,Recycling,Recycling,6144.06,Yes,Yes,Type
2017–18,SA,Plastics,Polyethylene terephthalate (PET) (1),C&I,Recycling,Recycling,1816.02,Yes,Yes,Type
2017–18,SA,Plastics,Polyethylene terephthalate (PET) (1),MSW,Recycling,Recycling,2962.98,Yes,Yes,Type
2017–18,SA,Plastics,Polypropylene (PP) (5),C&I,Recycling,Recycling,585.36,Yes,Yes,Type
2017–18,SA,Plastics,Polypropylene (PP) (5),MSW,Recycling,Recycling,227.64000000000001,Yes,Yes,Type
2017–18,SA,Plastics,Polystyrene (PS) (6),C&D,Recycling,Recycling,89.8776,Yes,Yes,Type
2017–18,SA,Plastics,Polystyrene (PS) (6),C&I,Recycling,Recycling,226.35840000000002,Yes,Yes,Type
2017–18,SA,Plastics,Polystyrene (PS) (6),MSW,Recycling,Recycling,13.3152,Yes,Yes,Type
2017–18,SA,Plastics,Polyvinyl chloride (PVC) (3),C&I,Recycling,Recycling,60,Yes,Yes,Type
2017–18,SA,Plastics,,C&D,Landfill,Disposal,3170.279860964252,Yes,Yes,Category
2017–18,SA,Plastics,,C&D,Recycling,Recycling,3421.0775999999996,Yes,Yes,Category
2017–18,SA,Plastics,,C&I,Landfill,Disposal,19314.319267552917,Yes,Yes,Category
2017–18,SA,Plastics,,C&I,Energy from waste facility,Energy recovery,4185,Yes,Yes,Category
2017–18,SA,Plastics,,C&I,Recycling,Recycling,8827.0384,Yes,Yes,Category
2017–18,SA,Plastics,,MSW,Landfill,Disposal,30857.582326209238,Yes,Yes,Category
2017–18,SA,Plastics,,MSW,Recycling,Recycling,13265.4352,Yes,Yes,Category
2017–18,SA,"Textiles, leather and rubber (excl. tyres)",Leather and rubber (excl. tyres),C&I,Recycling,Recycling,20000,Yes,Yes,Type
2017–18,SA,"Textiles, leather and rubber (excl. tyres)",Textiles,C&I,Recycling,Recycling,3141.8399999999997,Yes,Yes,Type
2017–18,SA,"Textiles, leather and rubber (excl. tyres)",Textiles,MSW,Recycling,Recycling,2370.16,Yes,Yes,Type
2017–18,SA,"Textiles, leather and rubber (excl. tyres)",,C&D,Landfill,Disposal,3750.2898794793855,Yes,Yes,Category
2017–18,SA,"Textiles, leather and rubber (excl. tyres)",,C&D,Landfill,Energy recovery,295.98836411972474,Yes,Yes,Category
2017–18,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Landfill,Disposal,7391.256981974434,Yes,Yes,Category
2017–18,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Landfill,Energy recovery,583.3485232311712,Yes,Yes,Category
2017–18,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Recycling,Recycling,23141.84,Yes,Yes,Category
2017–18,SA,"Textiles, leather and rubber (excl. tyres)",,MSW,Landfill,Disposal,12875.893020036854,Yes,Yes,Category
2017–18,SA,"Textiles, leather and rubber (excl. tyres)",,MSW,Landfill,Energy recovery,1016.2186481729643,Yes,Yes,Category
2017–18,SA,"Textiles, leather and rubber (excl. tyres)",,MSW,Recycling,Recycling,2370.16,Yes,Yes,Category
2016–17,SA,Building and demolition materials,Asphalt,C&D,Landfill,Disposal,44.937773053552476,Yes,Yes,Type
2016–17,SA,Building and demolition materials,Asphalt,C&D,Recycling,Recycling,263250,Yes,Yes,Type
2016–17,SA,Building and demolition materials,Asphalt,C&I,Landfill,Disposal,11.084982878253586,Yes,Yes,Type
2016–17,SA,Building and demolition materials,Asphalt,C&I,Recycling,Recycling,5400,Yes,Yes,Type
2016–17,SA,Building and demolition materials,Asphalt,MSW,Recycling,Recycling,1350,Yes,Yes,Type
2016–17,SA,Building and demolition materials,"Bricks, concrete and pavers",C&D,Landfill,Disposal,49341.674812800615,Yes,Yes,Type
2016–17,SA,Building and demolition materials,"Bricks, concrete and pavers",C&D,Recycling,Recycling,760320,Yes,Yes,Type
2016–17,SA,Building and demolition materials,"Bricks, concrete and pavers",C&I,Landfill,Disposal,886.7986302602869,Yes,Yes,Type
2016–17,SA,Building and demolition materials,"Bricks, concrete and pavers",C&I,Recycling,Recycling,23340,Yes,Yes,Type
2016–17,SA,Building and demolition materials,"Bricks, concrete and pavers",MSW,Recycling,Recycling,8340,Yes,Yes,Type
2016–17,SA,Building and demolition materials,Plasterboard and cement sheeting,C&D,Landfill,Disposal,10830.003305906146,Yes,Yes,Type
