st_code,st_name,lga_code,lga_name,financial_year,births,deaths,natural_increase,internal_arrivals,internal_departures,net_internal_migration,overseas_arrivals,overseas_departures,net_overseas_migration
5,Western Australia,58820,Waroona,2024-25,45,38,7,429,338,91,21,10,11
5,Western Australia,58890,West Arthur,2021-22,5,6,-1,52,50,2,2,1,1
5,Western Australia,58890,West Arthur,2022-23,6,8,-2,29,37,-8,4,1,3
5,Western Australia,58890,West Arthur,2023-24,7,3,4,34,37,-3,3,1,2
5,Western Australia,58890,West Arthur,2024-25,9,9,0,46,40,6,3,1,2
5,Western Australia,59030,Westonia,2021-22,5,0,5,13,22,-9,1,1,0
5,Western Australia,59030,Westonia,2022-23,3,3,0,7,15,-8,3,1,2
5,Western Australia,59030,Westonia,2023-24,3,0,3,9,10,-1,2,1,1
5,Western Australia,59030,Westonia,2024-25,4,3,1,7,7,0,2,1,1
5,Western Australia,59100,Wickepin,2021-22,7,6,1,72,80,-8,5,2,3
5,Western Australia,59100,Wickepin,2022-23,7,3,4,24,37,-13,7,2,5
5,Western Australia,59100,Wickepin,2023-24,9,4,5,40,41,-1,7,2,5
5,Western Australia,59100,Wickepin,2024-25,7,6,1,42,38,4,6,3,3
5,Western Australia,59170,Williams,2021-22,16,9,7,102,105,-3,2,1,1
5,Western Australia,59170,Williams,2022-23,13,6,7,85,86,-1,5,1,4
5,Western Australia,59170,Williams,2023-24,11,4,7,63,69,-6,5,2,3
5,Western Australia,59170,Williams,2024-25,15,6,9,66,65,1,4,2,2
5,Western Australia,59250,Wiluna,2021-22,5,3,2,77,77,0,3,2,1
5,Western Australia,59250,Wiluna,2022-23,4,6,-2,12,18,-6,6,2,4
5,Western Australia,59250,Wiluna,2023-24,3,5,-2,29,35,-6,6,2,4
5,Western Australia,59250,Wiluna,2024-25,4,3,1,34,36,-2,6,3,3
5,Western Australia,59310,Wongan-Ballidu,2021-22,17,10,7,143,153,-10,7,3,4
5,Western Australia,59310,Wongan-Ballidu,2022-23,11,9,2,115,125,-10,10,3,7
5,Western Australia,59310,Wongan-Ballidu,2023-24,14,10,4,92,90,2,8,3,5
5,Western Australia,59310,Wongan-Ballidu,2024-25,16,7,9,96,99,-3,7,3,4
5,Western Australia,59320,Woodanilling,2021-22,9,0,9,23,31,-8,3,2,1
5,Western Australia,59320,Woodanilling,2022-23,9,3,6,25,25,0,7,2,5
5,Western Australia,59320,Woodanilling,2023-24,6,0,6,30,29,1,7,2,5
5,Western Australia,59320,Woodanilling,2024-25,5,4,1,36,39,-3,6,3,3
5,Western Australia,59330,Wyalkatchem,2021-22,4,6,-2,52,50,2,2,1,1
5,Western Australia,59330,Wyalkatchem,2022-23,6,7,-1,24,18,6,3,1,2
5,Western Australia,59330,Wyalkatchem,2023-24,0,6,-6,49,43,6,3,1,2
5,Western Australia,59330,Wyalkatchem,2024-25,4,14,-10,34,27,7,3,1,2
5,Western Australia,59340,Wyndham-East Kimberley,2021-22,130,51,79,652,740,-88,82,45,37
5,Western Australia,59340,Wyndham-East Kimberley,2022-23,126,45,81,525,536,-11,147,42,105
5,Western Australia,59340,Wyndham-East Kimberley,2023-24,127,51,76,565,605,-40,141,50,91
5,Western Australia,59340,Wyndham-East Kimberley,2024-25,114,52,62,484,548,-64,123,60,63
5,Western Australia,59350,Yalgoo,2021-22,0,4,-4,29,26,3,2,1,1
5,Western Australia,59350,Yalgoo,2022-23,5,0,5,57,72,-15,4,1,3
5,Western Australia,59350,Yalgoo,2023-24,3,0,3,45,53,-8,4,1,3
5,Western Australia,59350,Yalgoo,2024-25,3,0,3,28,31,-3,3,2,1
5,Western Australia,59360,Yilgarn,2021-22,6,6,0,139,153,-14,9,4,5
5,Western Australia,59360,Yilgarn,2022-23,6,7,-1,122,131,-9,15,4,11
5,Western Australia,59360,Yilgarn,2023-24,13,7,6,117,114,3,13,4,9
5,Western Australia,59360,Yilgarn,2024-25,14,10,4,91,111,-20,11,6,5
5,Western Australia,59370,York,2021-22,28,35,-7,302,281,21,3,1,2
5,Western Australia,59370,York,2022-23,29,51,-22,319,261,58,5,1,4
5,Western Australia,59370,York,2023-24,37,38,-1,344,295,49,5,1,4
5,Western Australia,59370,York,2024-25,27,56,-29,304,261,43,4,2,2
6,Tasmania,60210,Break O'Day,2021-22,38,76,-38,563,461,102,34,11,23
6,Tasmania,60210,Break O'Day,2022-23,57,69,-12,503,465,38,45,17,28
6,Tasmania,60210,Break O'Day,2023-24,55,83,-28,486,413,73,42,15,27
6,Tasmania,60210,Break O'Day,2024-25,46,89,-43,491,385,106,37,16,21
6,Tasmania,60410,Brighton,2021-22,285,132,153,1702,1426,276,35,10,25
6,Tasmania,60410,Brighton,2022-23,285,106,179,1690,1570,120,47,15,32
6,Tasmania,60410,Brighton,2023-24,257,135,122,1640,1514,126,44,14,30
6,Tasmania,60410,Brighton,2024-25,270,155,115,1499,1434,65,37,14,23
6,Tasmania,60610,Burnie,2021-22,222,181,41,1691,1698,-7,117,41,76
6,Tasmania,60610,Burnie,2022-23,245,181,64,1330,1523,-193,143,47,96
6,Tasmania,60610,Burnie,2023-24,230,207,23,1390,1599,-209,127,45,82
6,Tasmania,60610,Burnie,2024-25,222,209,13,1334,1371,-37,113,50,63
6,Tasmania,60810,Central Coast (Tas.),2021-22,225,240,-15,1674,1585,89,77,24,53
6,Tasmania,60810,Central Coast (Tas.),2022-23,182,252,-70,1321,1356,-35,93,33,60
6,Tasmania,60810,Central Coast (Tas.),2023-24,192,246,-54,1411,1429,-18,85,28,57
6,Tasmania,60810,Central Coast (Tas.),2024-25,183,252,-69,1355,1274,81,73,32,41
6,Tasmania,61010,Central Highlands (Tas.),2021-22,22,23,-1,201,189,12,9,4,5
6,Tasmania,61010,Central Highlands (Tas.),2022-23,14,18,-4,187,177,10,8,4,4
6,Tasmania,61010,Central Highlands (Tas.),2023-24,19,25,-6,170,181,-11,10,4,6
6,Tasmania,61010,Central Highlands (Tas.),2024-25,23,17,6,173,175,-2,9,4,5
6,Tasmania,61210,Circular Head,2021-22,96,61,35,555,572,-17,63,19,44
6,Tasmania,61210,Circular Head,2022-23,97,78,19,428,530,-102,76,26,50
6,Tasmania,61210,Circular Head,2023-24,85,69,16,409,535,-126,68,24,44
6,Tasmania,61210,Circular Head,2024-25,79,81,-2,372,406,-34,60,26,34
6,Tasmania,61410,Clarence,2021-22,736,538,198,4192,3828,364,466,149,317
6,Tasmania,61410,Clarence,2022-23,669,589,80,3732,3785,-53,657,194,463
6,Tasmania,61410,Clarence,2023-24,646,581,65,3610,3939,-329,587,178,409
6,Tasmania,61410,Clarence,2024-25,696,533,163,3363,3553,-190,493,197,296
6,Tasmania,61510,Derwent Valley,2021-22,122,99,23,874,774,100,31,9,22
6,Tasmania,61510,Derwent Valley,2022-23,108,104,4,802,738,64,41,13,28
6,Tasmania,61510,Derwent Valley,2023-24,123,115,8,816,767,49,37,11,26
6,Tasmania,61510,Derwent Valley,2024-25,133,106,27,732,694,38,30,12,18
6,Tasmania,61610,Devonport,2021-22,248,287,-39,2019,2014,5,171,54,117
6,Tasmania,61610,Devonport,2022-23,288,290,-2,1626,1750,-124,205,71,134
6,Tasmania,61610,Devonport,2023-24,256,295,-39,1781,1871,-90,188,68,120
6,Tasmania,61610,Devonport,2024-25,255,313,-58,1644,1665,-21,166,71,95
6,Tasmania,61810,Dorset,2021-22,68,55,13,443,437,6,27,8,19
6,Tasmania,61810,Dorset,2022-23,68,82,-14,331,360,-29,32,10,22
6,Tasmania,61810,Dorset,2023-24,57,89,-32,352,333,19,29,10,19
6,Tasmania,61810,Dorset,2024-25,49,91,-42,395,315,80,26,11,15
6,Tasmania,62010,Flinders (Tas.),2021-22,4,9,-5,53,54,-1,0,0,0
6,Tasmania,62010,Flinders (Tas.),2022-23,7,9,-2,35,33,2,0,0,0
6,Tasmania,62010,Flinders (Tas.),2023-24,9,13,-4,60,48,12,0,0,0
6,Tasmania,62010,Flinders (Tas.),2024-25,11,11,0,48,64,-16,0,0,0
6,Tasmania,62210,George Town,2021-22,67,83,-16,582,520,62,36,11,25
6,Tasmania,62210,George Town,2022-23,59,71,-12,505,465,40,44,16,28
6,Tasmania,62210,George Town,2023-24,70,91,-21,526,498,28,41,14,27
6,Tasmania,62210,George Town,2024-25,57,92,-35,485,417,68,35,15,20
6,Tasmania,62410,Glamorgan-Spring Bay,2021-22,31,59,-28,378,287,91,37,11,26
6,Tasmania,62410,Glamorgan-Spring Bay,2022-23,24,54,-30,357,294,63,46,17,29
6,Tasmania,62410,Glamorgan-Spring Bay,2023-24,46,55,-9,359,339,20,42,14,28
6,Tasmania,62410,Glamorgan-Spring Bay,2024-25,23,51,-28,344,287,57,36,16,20
6,Tasmania,62610,Glenorchy,2021-22,653,490,163,3564,4088,-524,541,169,372
6,Tasmania,62610,Glenorchy,2022-23,623,521,102,3459,4372,-913,765,225,540
6,Tasmania,62610,Glenorchy,2023-24,674,521,153,3461,4298,-837,680,208,472
6,Tasmania,62610,Glenorchy,2024-25,636,454,182,3341,4106,-765,575,229,346
6,Tasmania,62810,Hobart,2021-22,442,458,-16,4309,4961,-652,1699,752,947
6,Tasmania,62810,Hobart,2022-23,428,482,-54,3498,5065,-1567,2447,889,1558
6,Tasmania,62810,Hobart,2023-24,375,460,-85,3736,5134,-1398,2135,818,1317
6,Tasmania,62810,Hobart,2024-25,376,453,-77,3784,4737,-953,1793,901,892
6,Tasmania,63010,Huon Valley,2021-22,191,135,56,1439,1136,303,129,43,86
6,Tasmania,63010,Huon Valley,2022-23,193,128,65,1217,1173,44,151,50,101
6,Tasmania,63010,Huon Valley,2023-24,174,141,33,1278,1140,138,136,47,89
6,Tasmania,63010,Huon Valley,2024-25,181,144,37,1180,1104,76,119,51,68
6,Tasmania,63210,Kentish,2021-22,51,52,-1,568,537,31,35,11,24
6,Tasmania,63210,Kentish,2022-23,59,56,3,451,480,-29,43,15,28
6,Tasmania,63210,Kentish,2023-24,53,70,-17,465,460,5,39,14,25
6,Tasmania,63210,Kentish,2024-25,45,55,-10,472,459,13,33,14,19
6,Tasmania,63410,King Island,2021-22,21,18,3,107,95,12,14,5,9
6,Tasmania,63410,King Island,2022-23,19,25,-6,48,81,-33,16,6,10
6,Tasmania,63410,King Island,2023-24,24,12,12,88,98,-10,16,6,10
6,Tasmania,63410,King Island,2024-25,13,12,1,61,81,-20,13,6,7
6,Tasmania,63610,Kingborough,2021-22,413,268,145,2503,2666,-163,381,126,255
6,Tasmania,63610,Kingborough,2022-23,372,293,79,2422,2687,-265,523,165,358
6,Tasmania,63610,Kingborough,2023-24,361,256,105,2567,2682,-115,464,153,311
6,Tasmania,63610,Kingborough,2024-25,340,265,75,2252,2404,-152,394,168,226
6,Tasmania,63810,Latrobe (Tas.),2021-22,118,130,-12,1088,871,217,58,18,40
6,Tasmania,63810,Latrobe (Tas.),2022-23,104,143,-39,917,790,127,70,24,46
6,Tasmania,63810,Latrobe (Tas.),2023-24,89,144,-55,972,885,87,62,22,40
6,Tasmania,63810,Latrobe (Tas.),2024-25,107,151,-44,922,792,130,54,24,30
6,Tasmania,64010,Launceston,2021-22,760,660,100,4829,5249,-420,927,291,636
6,Tasmania,64010,Launceston,2022-23,779,696,83,3944,5018,-1074,1180,376,804
6,Tasmania,64010,Launceston,2023-24,766,696,70,3992,5093,-1101,991,344,647
6,Tasmania,64010,Launceston,2024-25,711,707,4,3857,4565,-708,894,382,512
6,Tasmania,64210,Meander Valley,2021-22,201,180,21,1708,1538,170,96,29,67
6,Tasmania,64210,Meander Valley,2022-23,215,194,21,1442,1472,-30,124,50,74
6,Tasmania,64210,Meander Valley,2023-24,172,200,-28,1474,1434,40,131,47,84
6,Tasmania,64210,Meander Valley,2024-25,232,187,45,1402,1329,73,114,51,63
6,Tasmania,64610,Northern Midlands,2021-22,124,104,20,1164,1071,93,52,14,38
6,Tasmania,64610,Northern Midlands,2022-23,148,121,27,1039,979,60,64,23,41
6,Tasmania,64610,Northern Midlands,2023-24,155,137,18,1058,983,75,64,20,44
6,Tasmania,64610,Northern Midlands,2024-25,161,132,29,943,897,46,55,24,31
6,Tasmania,64810,Sorell,2021-22,219,110,109,1521,1198,323,83,28,55
6,Tasmania,64810,Sorell,2022-23,206,149,57,1231,1198,33,117,34,83
6,Tasmania,64810,Sorell,2023-24,185,127,58,1320,1209,111,105,33,72
6,Tasmania,64810,Sorell,2024-25,227,128,99,1226,1134,92,88,35,53
6,Tasmania,65010,Southern Midlands,2021-22,65,48,17,456,413,43,7,3,4
6,Tasmania,65010,Southern Midlands,2022-23,69,49,20,451,464,-13,8,4,4
6,Tasmania,65010,Southern Midlands,2023-24,78,42,36,454,450,4,7,3,4
6,Tasmania,65010,Southern Midlands,2024-25,59,54,5,438,413,25,7,3,4
6,Tasmania,65210,Tasman,2021-22,17,33,-16,225,185,40,9,4,5
6,Tasmania,65210,Tasman,2022-23,18,35,-17,205,188,17,10,4,6
6,Tasmania,65210,Tasman,2023-24,20,38,-18,205,163,42,10,4,6
6,Tasmania,65210,Tasman,2024-25,24,22,2,202,179,23,9,4,5
6,Tasmania,65410,Waratah-Wynyard,2021-22,125,169,-44,1118,1019,99,48,16,32
6,Tasmania,65410,Waratah-Wynyard,2022-23,128,167,-39,915,856,59,57,21,36
6,Tasmania,65410,Waratah-Wynyard,2023-24,123,148,-25,986,873,113,51,19,32
6,Tasmania,65410,Waratah-Wynyard,2024-25,133,178,-45,872,829,43,46,20,26
6,Tasmania,65610,West Coast,2021-22,30,53,-23,411,416,-5,16,5,11
6,Tasmania,65610,West Coast,2022-23,35,47,-12,324,332,-8,17,6,11
6,Tasmania,65610,West Coast,2023-24,26,36,-10,330,357,-27,17,6,11
6,Tasmania,65610,West Coast,2024-25,51,44,7,305,313,-8,14,7,7
6,Tasmania,65810,West Tamar,2021-22,240,246,-6,2155,2015,140,150,48,102
6,Tasmania,65810,West Tamar,2022-23,238,208,30,1841,1937,-96,187,63,124
6,Tasmania,65810,West Tamar,2023-24,235,224,11,1868,1948,-80,163,58,105
6,Tasmania,65810,West Tamar,2024-25,219,226,-7,1717,1704,13,147,64,83
7,Northern Territory,70200,Alice Springs,2021-22,433,160,273,2735,2747,-12,841,343,498
7,Northern Territory,70200,Alice Springs,2022-23,458,171,287,2467,2794,-327,996,308,688
7,Northern Territory,70200,Alice Springs,2023-24,418,167,251,2559,2793,-234,894,314,580
7,Northern Territory,70200,Alice Springs,2024-25,370,195,175,2098,2463,-365,901,323,578
7,Northern Territory,70420,Barkly,2021-22,129,44,85,372,439,-67,70,27,43
7,Northern Territory,70420,Barkly,2022-23,132,60,72,302,367,-65,82,25,57
7,Northern Territory,70420,Barkly,2023-24,129,54,75,334,393,-59,74,26,48
7,Northern Territory,70420,Barkly,2024-25,128,61,67,368,412,-44,74,27,47
7,Northern Territory,70540,Belyuen,2021-22,4,3,1,8,9,-1,2,1,1
7,Northern Territory,70540,Belyuen,2022-23,5,5,0,4,6,-2,2,1,1
7,Northern Territory,70540,Belyuen,2023-24,3,3,0,5,4,1,2,1,1
7,Northern Territory,70540,Belyuen,2024-25,3,4,-1,2,2,0,2,1,1
7,Northern Territory,70620,Central Desert,2021-22,57,36,21,138,169,-31,8,3,5
7,Northern Territory,70620,Central Desert,2022-23,73,19,54,138,170,-32,11,4,7
7,Northern Territory,70620,Central Desert,2023-24,62,26,36,149,178,-29,9,3,6
7,Northern Territory,70620,Central Desert,2024-25,66,42,24,137,153,-16,10,3,7
7,Northern Territory,70700,Coomalie,2021-22,18,10,8,89,102,-13,16,6,10
7,Northern Territory,70700,Coomalie,2022-23,18,8,10,93,91,2,19,6,13
7,Northern Territory,70700,Coomalie,2023-24,10,8,2,84,110,-26,18,6,12
7,Northern Territory,70700,Coomalie,2024-25,19,11,8,93,82,11,17,6,11
7,Northern Territory,71000,Darwin,2021-22,1187,421,766,9374,10353,-979,2769,1151,1618
7,Northern Territory,71000,Darwin,2022-23,1074,399,675,8025,9729,-1704,3813,1144,2669
7,Northern Territory,71000,Darwin,2023-24,1077,420,657,7787,9834,-2047,3410,1166,2244
7,Northern Territory,71000,Darwin,2024-25,1102,453,649,7431,9033,-1602,3428,1193,2235
7,Northern Territory,71150,Darwin Waterfront Precinct,2021-22,3,0,3,46,74,-28,23,10,13
7,Northern Territory,71150,Darwin Waterfront Precinct,2022-23,3,0,3,47,70,-23,30,10,20
7,Northern Territory,71150,Darwin Waterfront Precinct,2023-24,3,0,3,66,64,2,26,9,17
7,Northern Territory,71150,Darwin Waterfront Precinct,2024-25,0,0,0,52,39,13,28,11,17
7,Northern Territory,71500,East Arnhem,2021-22,128,47,81,410,471,-61,17,7,10
7,Northern Territory,71500,East Arnhem,2022-23,128,47,81,414,500,-86,20,6,14
7,Northern Territory,71500,East Arnhem,2023-24,138,53,85,430,520,-90,19,6,13
7,Northern Territory,71500,East Arnhem,2024-25,132,50,82,426,499,-73,20,7,13
7,Northern Territory,71700,Groote Archipelago,2021-22,20,16,4,62,21,41,7,2,5
7,Northern Territory,71700,Groote Archipelago,2022-23,15,23,-8,70,134,-64,8,3,5
7,Northern Territory,71700,Groote Archipelago,2023-24,12,7,5,71,41,30,6,2,4
7,Northern Territory,71700,Groote Archipelago,2024-25,21,22,-1,86,44,42,6,2,4
7,Northern Territory,72200,Katherine,2021-22,189,61,128,1661,1550,111,108,41,67
7,Northern Territory,72200,Katherine,2022-23,158,92,66,1432,1493,-61,128,39,89
7,Northern Territory,72200,Katherine,2023-24,185,69,116,1395,1477,-82,115,40,75
7,Northern Territory,72200,Katherine,2024-25,158,73,85,1415,1481,-66,116,41,75
7,Northern Territory,72300,Litchfield,2021-22,274,110,164,2099,2000,99,159,61,98
7,Northern Territory,72300,Litchfield,2022-23,259,105,154,2111,1975,136,216,58,158
7,Northern Territory,72300,Litchfield,2023-24,255,124,131,2520,2168,352,193,59,134
7,Northern Territory,72300,Litchfield,2024-25,238,117,121,2346,2058,288,195,60,135
7,Northern Territory,72330,MacDonnell,2021-22,82,52,30,253,247,6,63,24,39
7,Northern Territory,72330,MacDonnell,2022-23,95,42,53,218,209,9,74,23,51
7,Northern Territory,72330,MacDonnell,2023-24,82,41,41,186,191,-5,67,24,43
7,Northern Territory,72330,MacDonnell,2024-25,77,44,33,231,170,61,68,25,43
7,Northern Territory,72800,Palmerston,2021-22,694,142,552,5793,5205,588,535,205,330
7,Northern Territory,72800,Palmerston,2022-23,716,145,571,5002,5157,-155,734,197,537
7,Northern Territory,72800,Palmerston,2023-24,697,149,548,4898,5245,-347,657,200,457
7,Northern Territory,72800,Palmerston,2024-25,691,174,517,4501,4889,-388,661,208,453
7,Northern Territory,73600,Roper Gulf,2021-22,85,57,28,179,180,-1,40,15,25
7,Northern Territory,73600,Roper Gulf,2022-23,83,69,14,121,146,-25,49,15,34
7,Northern Territory,73600,Roper Gulf,2023-24,85,65,20,140,164,-24,43,15,28
7,Northern Territory,73600,Roper Gulf,2024-25,121,50,71,140,176,-36,44,16,28
7,Northern Territory,74050,Tiwi Islands,2021-22,31,30,1,68,59,9,7,3,4
7,Northern Territory,74050,Tiwi Islands,2022-23,21,14,7,72,76,-4,10,3,7
7,Northern Territory,74050,Tiwi Islands,2023-24,29,17,12,35,55,-20,8,3,5
7,Northern Territory,74050,Tiwi Islands,2024-25,22,16,6,47,47,0,8,3,5
7,Northern Territory,74550,Victoria Daly,2021-22,56,30,26,55,38,17,11,4,7
7,Northern Territory,74550,Victoria Daly,2022-23,43,19,24,49,42,7,13,4,9
7,Northern Territory,74550,Victoria Daly,2023-24,47,21,26,60,81,-21,11,4,7
7,Northern Territory,74550,Victoria Daly,2024-25,52,20,32,55,61,-6,11,4,7
7,Northern Territory,74560,Wagait,2021-22,3,3,0,45,46,-1,5,2,3
7,Northern Territory,74560,Wagait,2022-23,0,0,0,34,30,4,7,2,5
7,Northern Territory,74560,Wagait,2023-24,3,3,0,39,24,15,6,2,4
7,Northern Territory,74560,Wagait,2024-25,4,0,4,29,27,2,6,2,4
7,Northern Territory,74660,West Arnhem,2021-22,79,42,37,336,282,54,25,10,15
7,Northern Territory,74660,West Arnhem,2022-23,86,28,58,342,253,89,29,9,20
7,Northern Territory,74660,West Arnhem,2023-24,64,27,37,318,293,25,27,10,17
7,Northern Territory,74660,West Arnhem,2024-25,89,35,54,263,262,1,28,9,19
7,Northern Territory,74680,West Daly,2021-22,43,13,30,75,96,-21,6,2,4
7,Northern Territory,74680,West Daly,2022-23,36,14,22,108,130,-22,8,2,6
7,Northern Territory,74680,West Daly,2023-24,42,26,16,104,91,13,6,2,4
7,Northern Territory,74680,West Daly,2024-25,55,25,30,55,68,-13,6,2,4
7,Northern Territory,79399,Unincorporated NT,2021-22,82,18,64,635,550,85,94,37,57
7,Northern Territory,79399,Unincorporated NT,2022-23,87,21,66,832,778,54,113,35,78
7,Northern Territory,79399,Unincorporated NT,2023-24,90,26,64,863,833,30,103,35,68
7,Northern Territory,79399,Unincorporated NT,2024-25,83,15,68,960,874,86,103,36,67
8,Australian Capital Territory,89399,Unincorporated ACT,2021-22,5593,2361,3232,25081,22922,2159,8839,5476,3363
8,Australian Capital Territory,89399,Unincorporated ACT,2022-23,5189,2545,2644,21422,22396,-974,13256,4848,8408
8,Australian Capital Territory,89399,Unincorporated ACT,2023-24,5184,2391,2793,20687,22254,-1567,11586,5722,5864
8,Australian Capital Territory,89399,Unincorporated ACT,2024-25,5351,2469,2882,19626,21127,-1501,11007,6188,4819
9,Other Territories,99399,Unincorp. Other Territories,2021-22,7,19,-12,0,0,0,12,11,1
9,Other Territories,99399,Unincorp. Other Territories,2022-23,18,14,4,0,0,0,27,37,-10
9,Other Territories,99399,Unincorp. Other Territories,2023-24,14,21,-7,0,0,0,13,13,0
9,Other Territories,99399,Unincorp. Other Territories,2024-25,14,32,-18,0,0,0,23,13,10
