lga_code,lga_name,state_name,year,erp,is_total_row
45290,Norwood Payneham and St Peters,South Australia,2016,36396,False
45290,Norwood Payneham and St Peters,South Australia,2017,36678,False
45290,Norwood Payneham and St Peters,South Australia,2018,36996,False
45290,Norwood Payneham and St Peters,South Australia,2019,37477,False
45290,Norwood Payneham and St Peters,South Australia,2020,37958,False
45290,Norwood Payneham and St Peters,South Australia,2021,37823,False
45290,Norwood Payneham and St Peters,South Australia,2022,38128,False
45290,Norwood Payneham and St Peters,South Australia,2023,39481,False
45290,Norwood Payneham and St Peters,South Australia,2024,40184,False
45290,Norwood Payneham and St Peters,South Australia,2025,40845,False
45340,Onkaparinga,South Australia,2001,150119,False
45340,Onkaparinga,South Australia,2002,150642,False
45340,Onkaparinga,South Australia,2003,150926,False
45340,Onkaparinga,South Australia,2004,151155,False
45340,Onkaparinga,South Australia,2005,151906,False
45340,Onkaparinga,South Australia,2006,153244,False
45340,Onkaparinga,South Australia,2007,154841,False
45340,Onkaparinga,South Australia,2008,156775,False
45340,Onkaparinga,South Australia,2009,159268,False
45340,Onkaparinga,South Australia,2010,161579,False
45340,Onkaparinga,South Australia,2011,163392,False
45340,Onkaparinga,South Australia,2012,165034,False
45340,Onkaparinga,South Australia,2013,166244,False
45340,Onkaparinga,South Australia,2014,167376,False
45340,Onkaparinga,South Australia,2015,168433,False
45340,Onkaparinga,South Australia,2016,169372,False
45340,Onkaparinga,South Australia,2017,170482,False
45340,Onkaparinga,South Australia,2018,171631,False
45340,Onkaparinga,South Australia,2019,173141,False
45340,Onkaparinga,South Australia,2020,174948,False
45340,Onkaparinga,South Australia,2021,176595,False
45340,Onkaparinga,South Australia,2022,178886,False
45340,Onkaparinga,South Australia,2023,181339,False
45340,Onkaparinga,South Australia,2024,183239,False
45340,Onkaparinga,South Australia,2025,184827,False
45400,Orroroo Carrieton,South Australia,2001,1013,False
45400,Orroroo Carrieton,South Australia,2002,1010,False
45400,Orroroo Carrieton,South Australia,2003,1009,False
45400,Orroroo Carrieton,South Australia,2004,994,False
45400,Orroroo Carrieton,South Australia,2005,970,False
45400,Orroroo Carrieton,South Australia,2006,959,False
45400,Orroroo Carrieton,South Australia,2007,958,False
45400,Orroroo Carrieton,South Australia,2008,938,False
45400,Orroroo Carrieton,South Australia,2009,915,False
45400,Orroroo Carrieton,South Australia,2010,893,False
45400,Orroroo Carrieton,South Australia,2011,884,False
45400,Orroroo Carrieton,South Australia,2012,894,False
45400,Orroroo Carrieton,South Australia,2013,895,False
45400,Orroroo Carrieton,South Australia,2014,900,False
45400,Orroroo Carrieton,South Australia,2015,911,False
45400,Orroroo Carrieton,South Australia,2016,912,False
45400,Orroroo Carrieton,South Australia,2017,898,False
45400,Orroroo Carrieton,South Australia,2018,895,False
45400,Orroroo Carrieton,South Australia,2019,898,False
45400,Orroroo Carrieton,South Australia,2020,893,False
45400,Orroroo Carrieton,South Australia,2021,891,False
45400,Orroroo Carrieton,South Australia,2022,892,False
45400,Orroroo Carrieton,South Australia,2023,891,False
45400,Orroroo Carrieton,South Australia,2024,891,False
45400,Orroroo Carrieton,South Australia,2025,884,False
45540,Peterborough,South Australia,2001,2014,False
45540,Peterborough,South Australia,2002,2009,False
45540,Peterborough,South Australia,2003,2010,False
45540,Peterborough,South Australia,2004,1994,False
45540,Peterborough,South Australia,2005,1963,False
45540,Peterborough,South Australia,2006,1946,False
45540,Peterborough,South Australia,2007,1925,False
45540,Peterborough,South Australia,2008,1887,False
45540,Peterborough,South Australia,2009,1838,False
45540,Peterborough,South Australia,2010,1792,False
45540,Peterborough,South Australia,2011,1758,False
45540,Peterborough,South Australia,2012,1740,False
45540,Peterborough,South Australia,2013,1728,False
45540,Peterborough,South Australia,2014,1717,False
45540,Peterborough,South Australia,2015,1706,False
