state,south_australia_related,sa3_code,sa3_name,reporting_year,age_group,num_registered_children,num_fully_immunised,num_not_fully_immunised,percent_fully_immunised,interpret_with_caution
QLD,False,31103,Browns Plains,2015-16,1 year,1392,1292,100,92.8,
QLD,False,31104,Jimboomba,2015-16,1 year,577,539,38,93.4,
QLD,False,31105,Loganlea - Carbrook,2015-16,1 year,880,816,64,92.8,
QLD,False,31106,Springwood - Kingston,2015-16,1 year,1425,1312,113,92.1,
QLD,False,31201,Bowen Basin - North,2015-16,1 year,577,540,37,93.6,
QLD,False,31202,Mackay,2015-16,1 year,1657,1577,80,95.1,
QLD,False,31203,Whitsunday,2015-16,1 year,258,238,20,92.2,
QLD,False,31301,Bribie - Beachmere,2015-16,1 year,260,241,19,92.9,
QLD,False,31302,Caboolture,2015-16,1 year,987,908,79,92,
QLD,False,31303,Caboolture Hinterland,2015-16,1 year,128,119,9,93.2,
QLD,False,31304,Narangba - Burpengary,2015-16,1 year,849,800,49,94.2,
QLD,False,31305,Redcliffe,2015-16,1 year,660,617,43,93.5,
QLD,False,31401,Hills District,2015-16,1 year,1046,993,53,95,
QLD,False,31402,North Lakes,2015-16,1 year,1193,1129,64,94.7,
QLD,False,31403,Strathpine,2015-16,1 year,558,530,28,95,
QLD,False,31501,Far North,2015-16,1 year,563,524,39,93.2,
QLD,False,31502,Outback - North,2015-16,1 year,637,589,48,92.5,
QLD,False,31503,Outback - South,2015-16,1 year,256,243,13,94.8,
QLD,False,31601,Buderim,2015-16,1 year,495,462,33,93.3,
QLD,False,31602,Caloundra,2015-16,1 year,820,756,64,92.2,
QLD,False,31603,Maroochy,2015-16,1 year,686,611,75,89,
QLD,False,31604,Nambour - Pomona,2015-16,1 year,675,601,74,89,
QLD,False,31605,Noosa,2015-16,1 year,379,337,42,88.9,
QLD,False,31606,Sunshine Coast Hinterland,2015-16,1 year,494,436,58,88.2,
QLD,False,31701,Toowoomba,2015-16,1 year,1934,1815,119,93.9,
QLD,False,31801,Charters Towers - Ayr - Ingham,2015-16,1 year,481,440,41,91.5,
QLD,False,31802,Townsville,2015-16,1 year,2752,2591,161,94.2,
QLD,False,31901,Bundaberg,2015-16,1 year,945,901,44,95.3,
QLD,False,31902,Burnett,2015-16,1 year,587,542,45,92.3,
QLD,False,31903,Gympie - Cooloola,2015-16,1 year,511,459,52,89.8,
QLD,False,31904,Hervey Bay,2015-16,1 year,607,567,40,93.4,
QLD,False,31905,Maryborough,2015-16,1 year,433,400,33,92.5,
SA,True,40101,Adelaide City,2015-16,1 year,141,126,15,89.3,
SA,True,40102,Adelaide Hills,2015-16,1 year,749,692,57,92.4,
SA,True,40103,Burnside,2015-16,1 year,365,329,36,90.1,
SA,True,40104,Campbelltown (SA),2015-16,1 year,531,486,45,91.5,
SA,True,40105,Norwood - Payneham - St Peters,2015-16,1 year,357,324,33,90.8,
SA,True,40106,Prospect - Walkerville,2015-16,1 year,326,301,25,92.3,
SA,True,40107,Unley,2015-16,1 year,371,344,27,92.8,
SA,True,40201,Gawler - Two Wells,2015-16,1 year,422,390,32,92.6,
SA,True,40202,Playford,2015-16,1 year,1570,1438,132,91.6,
SA,True,40203,Port Adelaide - East,2015-16,1 year,1014,933,81,92,
SA,True,40204,Salisbury,2015-16,1 year,1950,1821,129,93.4,
SA,True,40205,Tea Tree Gully,2015-16,1 year,1082,1022,60,94.5,
SA,True,40301,Holdfast Bay,2015-16,1 year,327,309,18,94.3,
SA,True,40302,Marion,2015-16,1 year,1082,1020,62,94.3,
SA,True,40303,Mitcham,2015-16,1 year,651,618,33,95,
SA,True,40304,Onkaparinga,2015-16,1 year,2067,1917,150,92.8,
SA,True,40401,Charles Sturt,2015-16,1 year,1259,1152,107,91.5,
SA,True,40402,Port Adelaide - West,2015-16,1 year,730,671,59,91.9,
SA,True,40403,West Torrens,2015-16,1 year,669,628,41,93.8,
SA,True,40501,Barossa,2015-16,1 year,355,339,16,95.5,
SA,True,40502,Lower North,2015-16,1 year,234,221,13,94.6,
SA,True,40503,Mid North,2015-16,1 year,296,275,21,92.8,
SA,True,40504,Yorke Peninsula,2015-16,1 year,222,213,9,95.9,
SA,True,40601,Eyre Peninsula and South West,2015-16,1 year,748,693,55,92.6,
SA,True,40602,Outback - North and East,2015-16,1 year,355,326,29,91.8,
SA,True,40701,Fleurieu - Kangaroo Island,2015-16,1 year,418,394,24,94.2,
SA,True,40702,Limestone Coast,2015-16,1 year,803,763,40,95,
SA,True,40703,Murray and Mallee,2015-16,1 year,739,698,41,94.4,
WA,False,50101,Augusta - Margaret River - Busselton,2015-16,1 year,610,543,67,89,
WA,False,50102,Bunbury,2015-16,1 year,1442,1342,100,93,
WA,False,50103,Manjimup,2015-16,1 year,233,212,21,90.9,
WA,False,50201,Mandurah,2015-16,1 year,1183,1099,84,92.9,
WA,False,50301,Cottesloe - Claremont,2015-16,1 year,569,521,48,91.5,
WA,False,50302,Perth City,2015-16,1 year,1172,1072,100,91.4,
WA,False,50401,Bayswater - Bassendean,2015-16,1 year,1119,1039,80,92.8,
WA,False,50402,Mundaring,2015-16,1 year,481,432,49,89.9,
WA,False,50403,Swan,2015-16,1 year,1972,1847,125,93.6,
WA,False,50501,Joondalup,2015-16,1 year,1843,1724,119,93.6,
WA,False,50502,Stirling,2015-16,1 year,2770,2573,197,92.9,
WA,False,50503,Wanneroo,2015-16,1 year,3050,2815,235,92.3,
WA,False,50601,Armadale,2015-16,1 year,1438,1338,100,93.1,
WA,False,50602,Belmont - Victoria Park,2015-16,1 year,1146,1045,101,91.2,
WA,False,50603,Canning,2015-16,1 year,1317,1206,111,91.6,
WA,False,50604,Gosnells,2015-16,1 year,1828,1675,153,91.6,
WA,False,50605,Kalamunda,2015-16,1 year,722,666,56,92.2,
WA,False,50606,Serpentine - Jarrahdale,2015-16,1 year,391,368,23,94.1,
WA,False,50607,South Perth,2015-16,1 year,437,402,35,92,
WA,False,50701,Cockburn,2015-16,1 year,1627,1509,118,92.7,
WA,False,50702,Fremantle,2015-16,1 year,434,380,54,87.6,
WA,False,50703,Kwinana,2015-16,1 year,661,617,44,93.3,
WA,False,50704,Melville,2015-16,1 year,1032,968,64,93.8,
WA,False,50705,Rockingham,2015-16,1 year,1919,1776,143,92.5,
WA,False,50801,Esperance,2015-16,1 year,208,198,10,95.2,
WA,False,50802,Gascoyne,2015-16,1 year,143,134,9,93.6,
WA,False,50803,Goldfields,2015-16,1 year,727,678,49,93.3,
WA,False,50804,Kimberley,2015-16,1 year,665,622,43,93.5,
WA,False,50805,Mid West,2015-16,1 year,741,683,58,92.2,
WA,False,50806,Pilbara,2015-16,1 year,996,931,65,93.5,
WA,False,50901,Albany,2015-16,1 year,667,613,54,91.9,
WA,False,50902,Wheat Belt - North,2015-16,1 year,684,645,39,94.2,
WA,False,50903,Wheat Belt - South,2015-16,1 year,NP,NP,NP,98.9,
TAS,False,60101,Brighton,2015-16,1 year,251,236,15,94.2,
TAS,False,60102,Hobart - North East,2015-16,1 year,629,591,38,94.1,
TAS,False,60103,Hobart - North West,2015-16,1 year,691,652,39,94.3,
TAS,False,60104,Hobart - South and West,2015-16,1 year,405,373,32,92.2,
TAS,False,60105,Hobart Inner,2015-16,1 year,482,446,36,92.7,
TAS,False,60106,Sorell - Dodges Ferry,2015-16,1 year,210,201,9,95.7,
TAS,False,60201,Launceston,2015-16,1 year,945,886,59,93.7,
TAS,False,60202,Meander Valley - West Tamar,2015-16,1 year,220,202,18,91.8,
TAS,False,60203,North East,2015-16,1 year,372,347,25,93.1,
TAS,False,60301,Central Highlands (Tas.),2015-16,1 year,135,127,8,94,
TAS,False,60302,Huon - Bruny Island,2015-16,1 year,197,179,18,90.6,
TAS,False,60303,South East Coast,2015-16,1 year,52,45,7,86.6,#
TAS,False,60401,Burnie - Ulverstone,2015-16,1 year,561,531,30,94.7,
TAS,False,60402,Devonport,2015-16,1 year,455,427,28,93.8,
TAS,False,60403,West Coast,2015-16,1 year,186,171,15,91.8,
NT,False,70101,Darwin City,2015-16,1 year,340,311,29,91.6,
NT,False,70102,Darwin Suburbs,2015-16,1 year,910,843,67,92.7,
NT,False,70103,Litchfield,2015-16,1 year,289,272,17,94.4,
NT,False,70104,Palmerston,2015-16,1 year,740,691,49,93.5,
NT,False,70201,Alice Springs,2015-16,1 year,650,597,53,91.8,
NT,False,70202,Barkly,2015-16,1 year,113,102,11,90.4,
NT,False,70203,Daly - Tiwi - West Arnhem,2015-16,1 year,196,183,13,93.2,
NT,False,70204,East Arnhem,2015-16,1 year,200,191,9,95.3,
NT,False,70205,Katherine,2015-16,1 year,342,325,17,95.2,
ACT,False,80101,Belconnen,2015-16,1 year,1444,1365,79,94.5,
ACT,False,80102,Cotter - Namadgi,2015-16,1 year,NP,NP,NP,NP,
ACT,False,80103,Fyshwick - Pialligo - Hume,2015-16,1 year,NP,NP,NP,NP,
ACT,False,80104,Gungahlin,2015-16,1 year,1377,1316,61,95.6,
ACT,False,80105,North Canberra,2015-16,1 year,569,531,38,93.3,
ACT,False,80106,South Canberra,2015-16,1 year,281,255,26,90.7,
ACT,False,80107,Tuggeranong,2015-16,1 year,1243,1172,71,94.3,
ACT,False,80108,Weston Creek,2015-16,1 year,343,330,13,96.2,
ACT,False,80109,Woden,2015-16,1 year,378,355,23,93.9,
OTH,False,90101,Christmas Island,2015-16,1 year,NP,NP,NP,NP,
OTH,False,90102,Cocos (Keeling) Islands,2015-16,1 year,NP,NP,NP,NP,
OTH,False,90103,Jervis Bay,2015-16,1 year,NP,NP,NP,NP,
NSW,False,10101,Goulburn - Yass,2015-16,2 years,827,755,72,91.3,
NSW,False,10102,Queanbeyan,2015-16,2 years,740,694,46,93.8,
NSW,False,10103,Snowy Mountains,2015-16,2 years,200,188,12,94,
NSW,False,10104,South Coast,2015-16,2 years,617,543,74,88,
NSW,False,10201,Gosford,2015-16,2 years,2047,1897,150,92.7,
NSW,False,10202,Wyong,2015-16,2 years,2100,1931,169,91.9,
NSW,False,10301,Bathurst,2015-16,2 years,608,574,34,94.3,
NSW,False,10302,Lachlan Valley,2015-16,2 years,743,702,41,94.5,
NSW,False,10303,Lithgow - Mudgee,2015-16,2 years,552,503,49,91.2,
NSW,False,10304,Orange,2015-16,2 years,875,824,51,94.2,
NSW,False,10401,Clarence Valley,2015-16,2 years,515,486,29,94.5,
NSW,False,10402,Coffs Harbour,2015-16,2 years,1022,894,128,87.5,
NSW,False,10501,Bourke - Cobar - Coonamble,2015-16,2 years,398,353,45,88.6,
NSW,False,10502,Broken Hill and Far West,2015-16,2 years,249,233,16,93.5,
NSW,False,10503,Dubbo,2015-16,2 years,1011,907,104,89.8,
NSW,False,10601,Lower Hunter,2015-16,2 years,1192,1078,114,90.4,
NSW,False,10602,Maitland,2015-16,2 years,1088,1016,72,93.4,
NSW,False,10603,Port Stephens,2015-16,2 years,840,771,69,91.8,
NSW,False,10604,Upper Hunter,2015-16,2 years,437,400,37,91.5,
NSW,False,10701,Dapto - Port Kembla,2015-16,2 years,928,850,78,91.6,
NSW,False,10702,Illawarra Catchment Reserve,2015-16,2 years,NP,NP,NP,NP,
NSW,False,10703,Kiama - Shellharbour,2015-16,2 years,1090,1012,78,92.9,
NSW,False,10704,Wollongong,2015-16,2 years,1510,1405,105,93,
NSW,False,10801,Great Lakes,2015-16,2 years,270,250,20,92.6,
NSW,False,10802,Kempsey - Nambucca,2015-16,2 years,558,479,79,85.9,
NSW,False,10803,Lord Howe Island,2015-16,2 years,NP,NP,NP,NP,
NSW,False,10804,Port Macquarie,2015-16,2 years,769,698,71,90.7,
NSW,False,10805,Taree - Gloucester,2015-16,2 years,533,485,48,90.8,
NSW,False,10901,Albury,2015-16,2 years,789,737,52,93.4,
NSW,False,10902,Lower Murray,2015-16,2 years,143,128,15,89.7,
NSW,False,10903,Upper Murray exc. Albury,2015-16,2 years,466,442,24,94.8,
NSW,False,11001,Armidale,2015-16,2 years,430,393,37,91.5,
NSW,False,11002,Inverell - Tenterfield,2015-16,2 years,450,410,40,91.1,
NSW,False,11003,Moree - Narrabri,2015-16,2 years,423,395,28,93.4,
NSW,False,11004,Tamworth - Gunnedah,2015-16,2 years,1142,1062,80,93,
NSW,False,11101,Lake Macquarie - East,2015-16,2 years,1538,1431,107,93,
NSW,False,11102,Lake Macquarie - West,2015-16,2 years,905,824,81,91.1,
NSW,False,11103,Newcastle,2015-16,2 years,2068,1936,132,93.6,
NSW,False,11201,Richmond Valley - Coastal,2015-16,2 years,876,708,168,80.8,
NSW,False,11202,Richmond Valley - Hinterland,2015-16,2 years,839,727,112,86.6,
NSW,False,11203,Tweed Valley,2015-16,2 years,1065,928,137,87.1,
NSW,False,11301,Griffith - Murrumbidgee (West),2015-16,2 years,682,627,55,92,
NSW,False,11302,Tumut - Tumbarumba,2015-16,2 years,176,160,16,91,
NSW,False,11303,Wagga Wagga,2015-16,2 years,1206,1127,79,93.4,
NSW,False,11401,Shoalhaven,2015-16,2 years,1089,1020,69,93.7,
NSW,False,11402,Southern Highlands,2015-16,2 years,474,440,34,92.7,
NSW,False,11501,Baulkham Hills,2015-16,2 years,1804,1663,141,92.2,
NSW,False,11502,Dural - Wisemans Ferry,2015-16,2 years,287,256,31,89.1,
NSW,False,11503,Hawkesbury,2015-16,2 years,281,257,24,91.3,
NSW,False,11504,Rouse Hill - McGraths Hill,2015-16,2 years,465,431,34,92.8,
NSW,False,11601,Blacktown,2015-16,2 years,2301,2056,245,89.4,
NSW,False,11602,Blacktown - North,2015-16,2 years,1514,1414,100,93.4,
NSW,False,11603,Mount Druitt,2015-16,2 years,1998,1715,283,85.9,
NSW,False,11701,Botany,2015-16,2 years,650,588,62,90.4,
NSW,False,11702,Marrickville - Sydenham - Petersham,2015-16,2 years,658,604,54,91.8,
NSW,False,11703,Sydney Inner City,2015-16,2 years,1709,1501,208,87.8,
NSW,False,11801,Eastern Suburbs - North,2015-16,2 years,1655,1448,207,87.5,
NSW,False,11802,Eastern Suburbs - South,2015-16,2 years,1760,1555,205,88.4,
NSW,False,11901,Bankstown,2015-16,2 years,2794,2496,298,89.3,
NSW,False,11902,Canterbury,2015-16,2 years,2200,1944,256,88.4,
NSW,False,11903,Hurstville,2015-16,2 years,1551,1384,167,89.2,
NSW,False,11904,Kogarah - Rockdale,2015-16,2 years,1797,1605,192,89.3,
NSW,False,12001,Canada Bay,2015-16,2 years,1182,1070,112,90.5,
NSW,False,12002,Leichhardt,2015-16,2 years,963,901,62,93.6,
NSW,False,12003,Strathfield - Burwood - Ashfield,2015-16,2 years,1711,1527,184,89.2,
NSW,False,12101,Chatswood - Lane Cove,2015-16,2 years,1454,1275,179,87.7,
NSW,False,12102,Hornsby,2015-16,2 years,1060,966,94,91.1,
NSW,False,12103,Ku-ring-gai,2015-16,2 years,1270,1133,137,89.2,
NSW,False,12104,North Sydney - Mosman,2015-16,2 years,1118,1000,118,89.5,
NSW,False,12201,Manly,2015-16,2 years,648,577,71,88.9,
NSW,False,12202,Pittwater,2015-16,2 years,721,622,99,86.3,
NSW,False,12203,Warringah,2015-16,2 years,2040,1869,171,91.6,
NSW,False,12301,Camden,2015-16,2 years,1051,994,57,94.5,
NSW,False,12302,Campbelltown (NSW),2015-16,2 years,2550,2281,269,89.4,
NSW,False,12303,Wollondilly,2015-16,2 years,588,551,37,93.7,
NSW,False,12401,Blue Mountains,2015-16,2 years,863,765,98,88.7,
NSW,False,12402,Blue Mountains - South,2015-16,2 years,NP,NP,NP,NP,
NSW,False,12403,Penrith,2015-16,2 years,2127,1980,147,93.1,
NSW,False,12404,Richmond - Windsor,2015-16,2 years,488,439,49,89.9,
NSW,False,12405,St Marys,2015-16,2 years,992,906,86,91.4,
NSW,False,12501,Auburn,2015-16,2 years,1484,1280,204,86.2,
NSW,False,12502,Carlingford,2015-16,2 years,886,794,92,89.6,
NSW,False,12503,Merrylands - Guildford,2015-16,2 years,2704,2369,335,87.6,
NSW,False,12504,Parramatta,2015-16,2 years,2344,2049,295,87.4,
NSW,False,12601,Pennant Hills - Epping,2015-16,2 years,519,466,53,89.8,
NSW,False,12602,Ryde - Hunters Hill,2015-16,2 years,1658,1458,200,88,
NSW,False,12701,Bringelly - Green Valley,2015-16,2 years,1508,1381,127,91.6,
NSW,False,12702,Fairfield,2015-16,2 years,2475,2193,282,88.6,
NSW,False,12703,Liverpool,2015-16,2 years,1956,1760,196,90,
NSW,False,12801,Cronulla - Miranda - Caringbah,2015-16,2 years,1448,1336,112,92.3,
NSW,False,12802,Sutherland - Menai - Heathcote,2015-16,2 years,1455,1362,93,93.6,
VIC,False,20101,Ballarat,2015-16,2 years,1360,1270,90,93.4,
VIC,False,20102,Creswick - Daylesford - Ballan,2015-16,2 years,299,260,39,87.2,
VIC,False,20103,Maryborough - Pyrenees,2015-16,2 years,254,242,12,95,
VIC,False,20201,Bendigo,2015-16,2 years,1265,1186,79,93.8,
VIC,False,20202,Heathcote - Castlemaine - Kyneton,2015-16,2 years,523,462,61,88.2,
VIC,False,20203,Loddon - Elmore,2015-16,2 years,157,149,8,95,
VIC,False,20301,Barwon - West,2015-16,2 years,237,222,15,93.8,
VIC,False,20302,Geelong,2015-16,2 years,2481,2286,195,92.2,
VIC,False,20303,Surf Coast - Bellarine Peninsula,2015-16,2 years,765,701,64,91.7,
VIC,False,20401,Upper Goulburn Valley,2015-16,2 years,546,499,47,91.5,
VIC,False,20402,Wangaratta - Benalla,2015-16,2 years,451,417,34,92.5,
VIC,False,20403,Wodonga - Alpine,2015-16,2 years,829,782,47,94.3,
VIC,False,20501,Baw Baw,2015-16,2 years,581,542,39,93.2,
VIC,False,20502,Gippsland - East,2015-16,2 years,450,409,41,90.9,
VIC,False,20503,Gippsland - South West,2015-16,2 years,662,604,58,91.1,
VIC,False,20504,Latrobe Valley,2015-16,2 years,966,910,56,94.2,
VIC,False,20505,Wellington,2015-16,2 years,513,472,41,92,
VIC,False,20601,Brunswick - Coburg,2015-16,2 years,997,918,79,92.1,
VIC,False,20602,Darebin - South,2015-16,2 years,628,573,55,91.3,
VIC,False,20603,Essendon,2015-16,2 years,820,736,84,89.9,
VIC,False,20604,Melbourne City,2015-16,2 years,953,816,137,85.6,
VIC,False,20605,Port Phillip,2015-16,2 years,1108,974,134,87.9,
VIC,False,20606,Stonnington - West,2015-16,2 years,493,435,58,88.2,
VIC,False,20607,Yarra,2015-16,2 years,970,875,95,90.2,
VIC,False,20701,Boroondara,2015-16,2 years,1533,1399,134,91.3,
VIC,False,20702,Manningham - West,2015-16,2 years,890,790,100,88.7,
VIC,False,20703,Whitehorse - West,2015-16,2 years,1125,1042,83,92.7,
VIC,False,20801,Bayside,2015-16,2 years,1030,925,105,89.7,
VIC,False,20802,Glen Eira,2015-16,2 years,1791,1648,143,92.1,
VIC,False,20803,Kingston,2015-16,2 years,1484,1349,135,90.9,
VIC,False,20804,Stonnington - East,2015-16,2 years,425,390,35,91.7,
VIC,False,20901,Banyule,2015-16,2 years,1652,1534,118,92.9,
VIC,False,20902,Darebin - North,2015-16,2 years,1181,1057,124,89.5,
VIC,False,20903,Nillumbik - Kinglake,2015-16,2 years,753,694,59,92.2,
VIC,False,20904,Whittlesea - Wallan,2015-16,2 years,3476,3207,269,92.3,
VIC,False,21001,Keilor,2015-16,2 years,670,598,72,89.2,
VIC,False,21002,Macedon Ranges,2015-16,2 years,353,320,33,90.4,
VIC,False,21003,Moreland - North,2015-16,2 years,1107,1010,97,91.3,
VIC,False,21004,Sunbury,2015-16,2 years,555,515,40,92.8,
VIC,False,21005,Tullamarine - Broadmeadows,2015-16,2 years,2721,2457,264,90.3,
VIC,False,21101,Knox,2015-16,2 years,1823,1674,149,91.8,
VIC,False,21102,Manningham - East,2015-16,2 years,249,220,29,88.4,
VIC,False,21103,Maroondah,2015-16,2 years,1568,1435,133,91.5,
VIC,False,21104,Whitehorse - East,2015-16,2 years,751,701,50,93.3,
VIC,False,21105,Yarra Ranges,2015-16,2 years,1870,1665,205,89,
VIC,False,21201,Cardinia,2015-16,2 years,1566,1411,155,90.1,
VIC,False,21202,Casey - North,2015-16,2 years,1854,1669,185,90,
VIC,False,21203,Casey - South,2015-16,2 years,2841,2605,236,91.7,
VIC,False,21204,Dandenong,2015-16,2 years,2664,2368,296,88.9,
VIC,False,21205,Monash,2015-16,2 years,1824,1603,221,87.9,
VIC,False,21301,Brimbank,2015-16,2 years,2695,2411,284,89.5,
VIC,False,21302,Hobsons Bay,2015-16,2 years,1203,1124,79,93.4,
VIC,False,21303,Maribyrnong,2015-16,2 years,1307,1186,121,90.7,
VIC,False,21304,Melton - Bacchus Marsh,2015-16,2 years,2452,2239,213,91.3,
VIC,False,21305,Wyndham,2015-16,2 years,4594,4144,450,90.2,
VIC,False,21401,Frankston,2015-16,2 years,1969,1801,168,91.5,
VIC,False,21402,Mornington Peninsula,2015-16,2 years,1699,1543,156,90.8,
VIC,False,21501,Grampians,2015-16,2 years,628,590,38,93.9,
VIC,False,21502,Mildura,2015-16,2 years,758,687,71,90.6,
VIC,False,21503,Murray River - Swan Hill,2015-16,2 years,452,413,39,91.4,
VIC,False,21601,Campaspe,2015-16,2 years,460,425,35,92.4,
VIC,False,21602,Moira,2015-16,2 years,354,330,24,93.3,
VIC,False,21603,Shepparton,2015-16,2 years,887,800,87,90.2,
VIC,False,21701,Glenelg - Southern Grampians,2015-16,2 years,394,367,27,93.1,
VIC,False,21702,Warrnambool - Otway Ranges,2015-16,2 years,973,906,67,93.2,
QLD,False,30101,Capalaba,2015-16,2 years,862,801,61,92.9,
QLD,False,30102,Cleveland - Stradbroke,2015-16,2 years,874,804,70,91.9,
QLD,False,30103,Wynnum - Manly,2015-16,2 years,962,884,78,91.9,
QLD,False,30201,Bald Hills - Everton Park,2015-16,2 years,551,514,37,93.3,
QLD,False,30202,Chermside,2015-16,2 years,961,889,72,92.5,
QLD,False,30203,Nundah,2015-16,2 years,507,468,39,92.3,
QLD,False,30204,Sandgate,2015-16,2 years,798,748,50,93.7,
QLD,False,30301,Carindale,2015-16,2 years,671,630,41,93.8,
QLD,False,30302,Holland Park - Yeronga,2015-16,2 years,845,778,67,92.1,
QLD,False,30303,Mt Gravatt,2015-16,2 years,920,850,70,92.4,
QLD,False,30304,Nathan,2015-16,2 years,556,511,45,91.9,
QLD,False,30305,Rocklea - Acacia Ridge,2015-16,2 years,938,849,89,90.6,
QLD,False,30306,Sunnybank,2015-16,2 years,661,594,67,89.9,
QLD,False,30401,Centenary,2015-16,2 years,463,434,29,93.8,
QLD,False,30402,Kenmore - Brookfield - Moggill,2015-16,2 years,468,437,31,93.4,
QLD,False,30403,Sherwood - Indooroopilly,2015-16,2 years,467,428,39,91.7,
QLD,False,30404,The Gap - Enoggera,2015-16,2 years,634,586,48,92.5,
QLD,False,30501,Brisbane Inner,2015-16,2 years,546,489,57,89.7,
QLD,False,30502,Brisbane Inner - East,2015-16,2 years,553,506,47,91.6,
QLD,False,30503,Brisbane Inner - North,2015-16,2 years,874,820,54,93.9,
QLD,False,30504,Brisbane Inner - West,2015-16,2 years,648,588,60,90.8,
QLD,False,30601,Cairns - North,2015-16,2 years,685,619,66,90.4,
QLD,False,30602,Cairns - South,2015-16,2 years,1538,1407,131,91.5,
QLD,False,30603,Innisfail - Cassowary Coast,2015-16,2 years,402,363,39,90.4,
QLD,False,30604,Port Douglas - Daintree,2015-16,2 years,123,105,18,85.4,
QLD,False,30605,Tablelands (East) - Kuranda,2015-16,2 years,476,417,59,87.8,
QLD,False,30701,Darling Downs (West) - Maranoa,2015-16,2 years,645,581,64,90.1,
QLD,False,30702,Darling Downs - East,2015-16,2 years,591,548,43,92.7,
QLD,False,30703,Granite Belt,2015-16,2 years,451,418,33,92.6,
QLD,False,30801,Central Highlands (Qld),2015-16,2 years,595,543,52,91.1,
QLD,False,30802,Gladstone - Biloela,2015-16,2 years,1180,1087,93,92.1,
QLD,False,30803,Rockhampton,2015-16,2 years,1653,1526,127,92.3,
QLD,False,30901,Broadbeach - Burleigh,2015-16,2 years,736,651,85,88.4,
QLD,False,30902,Coolangatta,2015-16,2 years,646,580,66,89.8,
QLD,False,30903,Gold Coast - North,2015-16,2 years,677,611,66,90.3,
QLD,False,30904,Gold Coast Hinterland,2015-16,2 years,206,176,30,85.4,
QLD,False,30905,Mudgeeraba - Tallebudgera,2015-16,2 years,396,348,48,88,
