financial_year,category,category_value,new_boat_registrations,new_boat_registrations_pct,boats_currently_registered,boats_currently_registered_pct
2022-23,Hull Make,GRIFFIN,,,6,0.000118059108
2022-23,Hull Make,GUARDIAN,,,4,7.87060721734682e-05
2022-23,Hull Make,HAINES,19,0.008061094611,559,0.010999173586
2022-23,Hull Make,HAINES HUNTER,27,0.011455239711,1018,0.020030695368
2022-23,Hull Make,HAINES S'NATURE,6,0.002545608824,381,0.007496753374
2022-23,Hull Make,HAKKER,,,1,1.9676518043367e-05
2022-23,Hull Make,HALLETT,2,0.000848536274,74,0.001456062335
2022-23,Hull Make,HALLETT HUSTLER,,,5,9.83825902168352e-05
2022-23,Hull Make,HALVORSEN,,,21,0.000413206878
2022-23,Hull Make,HAMILTON,,,14,0.000275471252
2022-23,Hull Make,HARRIS CRAFT,,,4,7.87060721734682e-05
2022-23,Hull Make,HARTLEY,3,0.001272804412,87,0.001711857069
2022-23,Hull Make,HERON,,,1,1.9676518043367e-05
2022-23,Hull Make,HINTON,,,13,0.000255794734
2022-23,Hull Make,HISON SEAJET,,,1,1.9676518043367e-05
2022-23,Hull Make,HMF BOATS,11,0.004666949512,93,0.001829916178
2022-23,Hull Make,HOLLAND,,,7,0.000137735626
2022-23,Hull Make,HOME MADE,53,0.022486211285,1217,0.023946322458
2022-23,Hull Make,HONDA,1,0.000424268137,14,0.000275471252
2022-23,Hull Make,HOOD,,,7,0.000137735626
2022-23,Hull Make,HORIZON,8,0.003394145099,169,0.003325331549
2022-23,Hull Make,HUNTER,4,0.001697072549,130,0.002557947345
2022-23,Hull Make,HUNTSMAN,2,0.000848536274,21,0.000413206878
2022-23,Hull Make,HYDROFIELD,1,0.000424268137,37,0.000728031167
2022-23,Hull Make,INVESTIGATOR,,,1,1.9676518043367e-05
2022-23,Hull Make,JARKAN,,,3,5.90295541301011e-05
2022-23,Hull Make,JEANNEAU,5,0.002121340687,27,0.000531265987
2022-23,Hull Make,JOHN PUGH,,,2,3.93530360867341e-05
2022-23,Hull Make,KAWASAKI,31,0.013152312261,177,0.003482743693
2022-23,Hull Make,KEVLACAT,3,0.001272804412,36,0.000708354649
2022-23,Hull Make,KIA,,,15,0.00029514777
2022-23,Hull Make,KINGFISHER,4,0.001697072549,119,0.002341505647
2022-23,Hull Make,KRUGER,,,4,7.87060721734682e-05
2022-23,Hull Make,LANCER,1,0.000424268137,2,3.93530360867341e-05
2022-23,Hull Make,LAWTON INDUSTRIES,,,2,3.93530360867341e-05
2022-23,Hull Make,LEEDER,1,0.000424268137,9,0.000177088662
2022-23,Hull Make,LEWIS,2,0.000848536274,145,0.002853095116
2022-23,Hull Make,LEXCEN,,,20,0.00039353036
2022-23,Hull Make,LIGHTBURN,,,7,0.000137735626
2022-23,Hull Make,LIGHTWAVE YACHT,,,1,1.9676518043367e-05
2022-23,Hull Make,MACGREGOR,1,0.000424268137,26,0.000511589469
2022-23,Hull Make,MAKO,25,0.010606703436,208,0.004092715753
2022-23,Hull Make,MALIBU,38,0.016122189223,597,0.011746881271
2022-23,Hull Make,MANTACRAFT,1,0.000424268137,34,0.000669001613
2022-23,Hull Make,MARINER,3,0.001272804412,42,0.000826413757
2022-23,Hull Make,MARKHAM WHALER,1,0.000424268137,43,0.000846090275
2022-23,Hull Make,MARKLINE,1,0.000424268137,6,0.000118059108
2022-23,Hull Make,MARLIN,1,0.000424268137,12,0.000236118216
2022-23,Hull Make,MASTERCRAFT,10,0.004242681374,127,0.002498917791
2022-23,Hull Make,MATRIX,19,0.008061094611,276,0.005430718979
2022-23,Hull Make,MAXUM,,,38,0.000747707685
2022-23,Hull Make,MCFARLANE,,,5,9.83825902168352e-05
2022-23,Hull Make,MEDALLION,,,2,3.93530360867341e-05
2022-23,Hull Make,MEOS,,,26,0.000511589469
2022-23,Hull Make,MEOS HORNET,,,4,7.87060721734682e-05
2022-23,Hull Make,MEOS SPYDER,,,42,0.000826413757
2022-23,Hull Make,MEOS STAMPEDE,,,1,1.9676518043367e-05
2022-23,Hull Make,MERLIN,2,0.000848536274,7,0.000137735626
2022-23,Hull Make,MERLIN MIRAGE,,,2,3.93530360867341e-05
2022-23,Hull Make,MFG,,,9,0.000177088662
2022-23,Hull Make,MIRROR,1,0.000424268137,3,5.90295541301011e-05
2022-23,Hull Make,MONARK,,,41,0.000806737239
2022-23,Hull Make,MUSTANG,6,0.002545608824,248,0.004879776474
2022-23,Hull Make,NAMCO,,,7,0.000137735626
2022-23,Hull Make,NANKERVIS,,,5,9.83825902168352e-05
2022-23,Hull Make,NANTUCKETT,,,3,5.90295541301011e-05
2022-23,Hull Make,NAUTIC STAR,1,0.000424268137,13,0.000255794734
2022-23,Hull Make,NAUTIGLASS,1,0.000424268137,100,0.001967651804
2022-23,Hull Make,NAUTISPORT,,,1,1.9676518043367e-05
2022-23,Hull Make,NEREUS,1,0.000424268137,405,0.007968989807
2022-23,Hull Make,NESSCRAFT,,,187,0.003679508874
2022-23,Hull Make,NEWELL,,,5,9.83825902168352e-05
2022-23,Hull Make,NIMBUS,,,7,0.000137735626
2022-23,Hull Make,NOELEX,,,36,0.000708354649
2022-23,Hull Make,NORTHBANK,21,0.008909630886,499,0.009818582503
2022-23,Hull Make,NORTHSHORE,,,14,0.000275471252
2022-23,Hull Make,NOVA,,,37,0.000728031167
2022-23,Hull Make,NYLEX PIONEER,,,2,3.93530360867341e-05
2022-23,Hull Make,OCEANTECH,,,35,0.000688678131
2022-23,Hull Make,ORCA,,,13,0.000255794734
2022-23,Hull Make,ORCA BLUEWATER,,,1,1.9676518043367e-05
2022-23,Hull Make,OTHER,122,0.05176071277,1161,0.022844437448
2022-23,Hull Make,PELICAN,3,0.001272804412,133,0.002616976899
2022-23,Hull Make,PENGUIN,,,10,0.00019676518
2022-23,Hull Make,PION,,,4,7.87060721734682e-05
2022-23,Hull Make,PIPELINE MARINE,,,3,5.90295541301011e-05
2022-23,Hull Make,PIVER,1,0.000424268137,1,1.9676518043367e-05
2022-23,Hull Make,POLARIS,4,0.001697072549,30,0.000590295541
2022-23,Hull Make,POLYCRAFT,17,0.007212558336,244,0.004801070402
2022-23,Hull Make,PONGRASS,,,44,0.000865766793
2022-23,Hull Make,PONTOON,,,4,7.87060721734682e-05
2022-23,Hull Make,PORTA-BOTE,4,0.001697072549,69,0.001357679744
2022-23,Hull Make,POWERCAT,,,4,7.87060721734682e-05
2022-23,Hull Make,PRECISION,,,3,5.90295541301011e-05
2022-23,Hull Make,PRIDE,2,0.000848536274,264,0.005194600763
2022-23,Hull Make,PRIDE ALBATROSS,1,0.000424268137,24,0.000472236433
2022-23,Hull Make,PRIDE CHEETAH,,,7,0.000137735626
2022-23,Hull Make,PRIDE PACEMAKER,,,16,0.000314824288
2022-23,Hull Make,PRIDE PANTHER,1,0.000424268137,4,7.87060721734682e-05
2022-23,Hull Make,PRIDE PLAYMATE,,,1,1.9676518043367e-05
2022-23,Hull Make,PRIDE PREMIER,,,9,0.000177088662
2022-23,Hull Make,PRIDE STARFIRE,,,1,1.9676518043367e-05
2022-23,Hull Make,PRO BORG,,,1,1.9676518043367e-05
2022-23,Hull Make,PROJECT,,,5,9.83825902168352e-05
2022-23,Hull Make,QUICKSILVER,4,0.001697072549,102,0.00200700484
2022-23,Hull Make,QUINTREX,265,0.112431056427,5921,0.116504663334
2022-23,Hull Make,RADHIAL,,,1,1.9676518043367e-05
2022-23,Hull Make,RAMSAY,2,0.000848536274,20,0.00039353036
2022-23,Hull Make,RANDELL,1,0.000424268137,12,0.000236118216
2022-23,Hull Make,RANGER,,,8,0.000157412144
2022-23,Hull Make,RAZERLINE,3,0.001272804412,9,0.000177088662
2022-23,Hull Make,RED WITCH,,,3,5.90295541301011e-05
2022-23,Hull Make,REGAL,,,12,0.000236118216
2022-23,Hull Make,REGENT,,,8,0.000157412144
2022-23,Hull Make,REINELL,,,10,0.00019676518
2022-23,Hull Make,RIVERMATE,2,0.000848536274,225,0.004427216559
2022-23,Hull Make,RIVIERA,7,0.002969876962,118,0.002321829129
2022-23,Hull Make,ROBERTS,3,0.001272804412,29,0.000570619023
2022-23,Hull Make,ROLCO BOATS,4,0.001697072549,7,0.000137735626
2022-23,Hull Make,ROSS,1,0.000424268137,11,0.000216441698
2022-23,Hull Make,ROVER,2,0.000848536274,137,0.002695682971
2022-23,Hull Make,SABRE,,,8,0.000157412144
2022-23,Hull Make,SALEM,,,8,0.000157412144
2022-23,Hull Make,SAMAR,,,3,5.90295541301011e-05
2022-23,Hull Make,SAVAGE,100,0.042426813746,3114,0.061272677187
2022-23,Hull Make,SAVAGE ATLANTIC,,,6,0.000118059108
2022-23,Hull Make,SAVAGE COBIA,,,1,1.9676518043367e-05
2022-23,Hull Make,SAVAGE GULL,,,33,0.000649325095
2022-23,Hull Make,SAVAGE JABIRU,1,0.000424268137,89,0.001751210105
2022-23,Hull Make,SAVAGE KESTREL,1,0.000424268137,41,0.000806737239
2022-23,Hull Make,SAVAGE MAKO,,,9,0.000177088662
2022-23,Hull Make,SAVAGE OSPREY,,,16,0.000314824288
2022-23,Hull Make,SAVAGE RANGER,,,6,0.000118059108
2022-23,Hull Make,SAVAGE SNIPE,,,59,0.001160914564
2022-23,Hull Make,SAVAGE STREAKER,,,26,0.000511589469
2022-23,Hull Make,SAVAGE TASMAN,,,20,0.00039353036
2022-23,Hull Make,SAVAGE TERN,1,0.000424268137,6,0.000118059108
2022-23,Hull Make,SAWCRAFT,1,0.000424268137,33,0.000649325095
2022-23,Hull Make,SEA DOO,339,0.143826898599,1900,0.037385384282
2022-23,Hull Make,SEA HAWK,,,3,5.90295541301011e-05
2022-23,Hull Make,SEA HUNTER,2,0.000848536274,58,0.001141238046
2022-23,Hull Make,SEA JAY,41,0.017394993635,373,0.00733934123
2022-23,Hull Make,SEA NYMPH,,,4,7.87060721734682e-05
2022-23,Hull Make,SEA RAY,4,0.001697072549,80,0.001574121443
2022-23,Hull Make,SEA SKIPPER,,,68,0.001338003226
2022-23,Hull Make,SEABIRD,2,0.000848536274,138,0.002715359489
2022-23,Hull Make,SEACRAFT,4,0.001697072549,70,0.001377356263
2022-23,Hull Make,SEAFARER,8,0.003394145099,300,0.005902955413
2022-23,Hull Make,SEAGULL,,,2,3.93530360867341e-05
2022-23,Hull Make,SEALINE,,,2,3.93530360867341e-05
2022-23,Hull Make,SEAMASTER,1,0.000424268137,144,0.002833418598
2022-23,Hull Make,SEARLE,1,0.000424268137,5,9.83825902168352e-05
2022-23,Hull Make,SEASWIRL,,,12,0.000236118216
2022-23,Hull Make,SEAVENTURE,,,5,9.83825902168352e-05
2022-23,Hull Make,SEVYLOR,,,3,5.90295541301011e-05
2022-23,Hull Make,SHARK CAT,2,0.000848536274,51,0.00100350242
2022-23,Hull Make,SHARKCRAFT,,,12,0.000236118216
2022-23,Hull Make,SHEARWATER,,,3,5.90295541301011e-05
2022-23,Hull Make,SHEPIRO,,,7,0.000137735626
2022-23,Hull Make,SIGNATURE,1,0.000424268137,121,0.002380858683
2022-23,Hull Make,SILLINGER,,,4,7.87060721734682e-05
2022-23,Hull Make,SILVERLINE,,,19,0.000373853842
2022-23,Hull Make,SKICRAFT,5,0.002121340687,91,0.001790563141
2022-23,Hull Make,SKIMMER,,,39,0.000767384203
2022-23,Hull Make,SKIMMERCRAFT,,,61,0.0012002676
2022-23,Hull Make,SKIPPERCRAFT,2,0.000848536274,23,0.000452559914
2022-23,Hull Make,SLEEKLINE,,,12,0.000236118216
2022-23,Hull Make,SONATA,1,0.000424268137,25,0.000491912951
2022-23,Hull Make,SONIC,,,17,0.000334500806
2022-23,Hull Make,SOUTH COAST,2,0.000848536274,2,3.93530360867341e-05
2022-23,Hull Make,SOUTHERN CROSS,,,2,3.93530360867341e-05
2022-23,Hull Make,SOUTHWIND,3,0.001272804412,108,0.002125063948
2022-23,Hull Make,SPENCER,1,0.000424268137,11,0.000216441698
2022-23,Hull Make,SPORTSCRAFT,4,0.001697072549,740,0.014560623352
2022-23,Hull Make,SPYDER,,,8,0.000157412144
2022-23,Hull Make,STABICRAFT,35,0.014849384811,250,0.00491912951
2022-23,Hull Make,STACER,177,0.07509546033,3751,0.07380661918
2022-23,Hull Make,STAR,2,0.000848536274,17,0.000334500806
2022-23,Hull Make,STARCRAFT,2,0.000848536274,15,0.00029514777
2022-23,Hull Make,STARFIRE,,,1,1.9676518043367e-05
2022-23,Hull Make,STATESMAN,,,34,0.000669001613
2022-23,Hull Make,STEBER,1,0.000424268137,59,0.001160914564
2022-23,Hull Make,STEJCRAFT,14,0.005939753924,369,0.007260635158
2022-23,Hull Make,STERLING,,,60,0.001180591082
2022-23,Hull Make,STERLING LANZA,,,3,5.90295541301011e-05
2022-23,Hull Make,STERLING MONZA,,,18,0.000354177324
2022-23,Hull Make,STERLING P'TARA,,,26,0.000511589469
2022-23,Hull Make,STESSCO,29,0.012303775986,394,0.007752548109
2022-23,Hull Make,STESSL,30,0.012728044123,593,0.011668175199
2022-23,Hull Make,STEVENS,2,0.000848536274,19,0.000373853842
2022-23,Hull Make,STREAKER,1,0.000424268137,234,0.004604305222
2022-23,Hull Make,STYLECRAFT,1,0.000424268137,15,0.00029514777
2022-23,Hull Make,SUCCESS CRAFT,,,2,3.93530360867341e-05
2022-23,Hull Make,SUN TRACKER,1,0.000424268137,1,1.9676518043367e-05
2022-23,Hull Make,SUNBIRD,,,5,9.83825902168352e-05
2022-23,Hull Make,SUNDANCE,,,15,0.00029514777
2022-23,Hull Make,SUNDOWNER,1,0.000424268137,273,0.005371689425
2022-23,Hull Make,SUNMAID,,,11,0.000216441698
2022-23,Hull Make,SURTEES,16,0.006788290199,158,0.00310888985
2022-23,Hull Make,SUZUKI,,,1,1.9676518043367e-05
2022-23,Hull Make,SWANSON,1,0.000424268137,6,0.000118059108
2022-23,Hull Make,SWIFTCRAFT,11,0.004666949512,460,0.009051198299
2022-23,Hull Make,SWORDFISH,,,3,5.90295541301011e-05
2022-23,Hull Make,SYDNEY YACHTS,,,3,5.90295541301011e-05
2022-23,Hull Make,TASMAN,1,0.000424268137,6,0.000118059108
2022-23,Hull Make,TENNESSEE,,,2,3.93530360867341e-05
2022-23,Hull Make,THEODORE,1,0.000424268137,18,0.000354177324
2022-23,Hull Make,THOMAS CRAFT,,,1,1.9676518043367e-05
2022-23,Hull Make,TIMPENNY,,,5,9.83825902168352e-05
2022-23,Hull Make,TOP HAT,,,6,0.000118059108
2022-23,Hull Make,TOPPERCRAFT,1,0.000424268137,18,0.000354177324
2022-23,Hull Make,TORNADO,,,4,7.87060721734682e-05
2022-23,Hull Make,TRAILCRAFT,9,0.003818413237,391,0.007693518554
2022-23,Hull Make,TRIDANT,,,54,0.001062531974
2022-23,Hull Make,TRIMCRAFT,1,0.000424268137,15,0.00029514777
2022-23,Hull Make,UNKNOWN,326,0.138311412812,8872,0.17457006808
2022-23,Hull Make,VAN DE STADT,,,20,0.00039353036
2022-23,Hull Make,VEENSTRA SHIPBUILDING,,,1,1.9676518043367e-05
2022-23,Hull Make,VEGA,,,8,0.000157412144
2022-23,Hull Make,VICKERS,3,0.001272804412,41,0.000806737239
2022-23,Hull Make,VIKING,,,12,0.000236118216
2022-23,Hull Make,VINCENT,,,13,0.000255794734
2022-23,Hull Make,VIXEN,,,2,3.93530360867341e-05
2022-23,Hull Make,VOLERO,1,0.000424268137,14,0.000275471252
2022-23,Hull Make,VON BERTOUCH,1,0.000424268137,10,0.00019676518
2022-23,Hull Make,VOYAGER,1,0.000424268137,31,0.000609972059
2022-23,Hull Make,WALLACE,,,1,1.9676518043367e-05
2022-23,Hull Make,WARLAN,,,22,0.000432883396
2022-23,Hull Make,WEATHERCRAFT,,,15,0.00029514777
2022-23,Hull Make,WEBSTER'S TWINFISHER,1,0.000424268137,30,0.000590295541
2022-23,Hull Make,WELLCRAFT,,,16,0.000314824288
2022-23,Hull Make,WESTWIND,,,1,1.9676518043367e-05
2022-23,Hull Make,WHALER,,,18,0.000354177324
2022-23,Hull Make,WHITE LINE,,,2,3.93530360867341e-05
2022-23,Hull Make,WHITTLEY,15,0.006364022061,412,0.008106725433
2022-23,Hull Make,WILDCAT,,,2,3.93530360867341e-05
2022-23,Hull Make,XFACTOR,,,5,9.83825902168352e-05
2022-23,Hull Make,YALTA,5,0.002121340687,217,0.004269804415
2022-23,Hull Make,YAMAHA,101,0.042851081883,805,0.015839597024
2022-23,Hull Make,YOUNG,,,29,0.000570619023
2022-23,Hull Make,ZD COBRA,,,2,3.93530360867341e-05
2022-23,Hull Make,ZODIAC,5,0.002121340687,206,0.004053362716
2022-23,Hull Make,Totals,2357,1,50822,1
2022-23,Hull Make,RBA011,,,Page:2,
2022-23,Material,ALUMINIUM,1051,0.445905812473,23319,0.458836724253
2022-23,Material,CARBON FIBRE,2,0.000848536274,3,5.90295541301011e-05
2022-23,Material,COMPOSITE,2,0.000848536274,13,0.000255794734
2022-23,Material,FERRO-CEMENT,,,39,0.000767384203
2022-23,Material,FIBREGLASS,1039,0.440814594823,24168,0.475542088072
2022-23,Material,OTHER,70,0.029698769622,471,0.009267639998
2022-23,Material,RUBBER/SYNTH,129,0.054730589732,1179,0.023198614773
2022-23,Material,STEEL,15,0.006364022061,609,0.011982999488
2022-23,Material,UNKNOWN,,,8,0.000157412144
2022-23,Material,VINYL/PLASTIC ,15,0.006364022061,63,0.001239620636
2022-23,Material,WOOD,34,0.014425116673,950,0.018692692141
2022-23,Material,Totals,2357,1,50822,1
2022-23,Material,RBA011,,,Page:3,
2022-23,Boat Length Group,0.001m - 1 m,,,2,3.93530360867341e-05
2022-23,Boat Length Group,1.001m - 2 m,8,0.003394145099,53,0.001042855456
2022-23,Boat Length Group,2.001m - 3 m,204,0.086550700042,1653,0.032525284325
2022-23,Boat Length Group,3.001m - 4 m,755,0.320322443784,11983,0.235783715713
2022-23,Boat Length Group,4.001m - 5 m,535,0.226983453542,16809,0.33074259179
2022-23,Boat Length Group,5.001m - 6 m,382,0.16207042851,12103,0.238144897878
2022-23,Boat Length Group,6.001m - 7 m,276,0.117098005939,4637,0.091240014167
2022-23,Boat Length Group,7.001m - 8 m,85,0.036062791684,1184,0.023296997363
2022-23,Boat Length Group,8.001m - 9 m,23,0.009758167161,383,0.00753610641
2022-23,Boat Length Group,9.001m - 10 m,19,0.008061094611,396,0.007791901145
2022-23,Boat Length Group,10.001m - 11 m,16,0.006788290199,306,0.006021014521
2022-23,Boat Length Group,11.001m - 12 m,15,0.006364022061,292,0.005745543268
2022-23,Boat Length Group,12.001m - 13 m,8,0.003394145099,200,0.003935303608
2022-23,Boat Length Group,13.001m - 14 m,9,0.003818413237,180,0.003541773247
2022-23,Boat Length Group,14.001m - 15 m,11,0.004666949512,145,0.002853095116
2022-23,Boat Length Group,15.001m - 16 m,3,0.001272804412,98,0.001928298768
2022-23,Boat Length Group,16.001m - 17 m,1,0.000424268137,91,0.001790563141
2022-23,Boat Length Group,17.001m - 18 m,,,80,0.001574121443
2022-23,Boat Length Group,18.001m - 19 m,1,0.000424268137,69,0.001357679744
2022-23,Boat Length Group,19.001m - 20 m,6,0.002545608824,114,0.002243123056
2022-23,Boat Length Group,20.001m - 21 m,,,13,0.000255794734
2022-23,Boat Length Group,21.001m - 22 m,,,12,0.000236118216
2022-23,Boat Length Group,22.001m - 23 m,,,7,0.000137735626
2022-23,Boat Length Group,23.001m - 24 m,,,7,0.000137735626
2022-23,Boat Length Group,24.001m - 25 m,,,1,1.9676518043367e-05
2022-23,Boat Length Group,25.001m - 1000 m,,,4,7.87060721734682e-05
2022-23,Boat Length Group,Totals,2357,1,50822,1
2022-23,Boat Length Group,RBA011,,,Page:4,
2022-23,ABP,NO,451,0.191344929995,2586,0.05088347566
2022-23,ABP,UNKNOWN,978,0.414934238438,40340,0.793750737869
2022-23,ABP,YES,928,0.393720831565,7896,0.15536578647
2022-23,ABP,Total,2357,1,50822,1
2022-23,ABP,RBA011,,,Page:5,
2022-23,Engine Config,1 MAIN ENGINE,2275,0.965210012728,48676,0.957774192278
2022-23,Engine Config,1 MAIN+STANDBY,6,0.002545608824,831,0.016351186494
2022-23,Engine Config,2 MAIN ENGINES,76,0.032244378447,1315,0.025874621227
2022-23,Engine Config,Total,2357,1,50822,1
2022-23,Engine Config,RBA011,,,Page:6,
2022-23,Breadth,0.001m - 1 m,22,0.009333899024,250,0.00491912951
2022-23,Breadth,1.001m - 2 m,901,0.382265591854,15733,0.309570658376
2022-23,Breadth,2.001m - 3 m,710,0.301230377598,16643,0.327476289795
2022-23,Breadth,3.001m - 4 m,52,0.022061943148,719,0.014147416473
2022-23,Breadth,4.001m - 5 m,26,0.011030971574,385,0.007575459446
2022-23,Breadth,5.001m - 6 m,14,0.005939753924,234,0.004604305222
2022-23,Breadth,6.001m - 7 m,7,0.002969876962,173,0.003404037621
2022-23,Breadth,7.001m - 8 m,1,0.000424268137,140,0.002754712526
2022-23,Breadth,8.001m - 9 m,5,0.002121340687,46,0.000905119829
2022-23,Breadth,9.001m - 10 m,,,4,7.87060721734682e-05
2022-23,Breadth,Greater than 10m,,,9,0.000177088662
2022-23,Breadth,Not Recorded,619,0.262621977089,16486,0.324387076462
2022-23,Breadth,Total,2357,1,50822,1
2022-23,Breadth,RBA011,,,Page:7,
2022-23,Reg Fee Length Groups,Up to 3.5 Metres ,230,0.097581671616,3586,0.070559993703
2022-23,Reg Fee Length Groups,3.501 - 6.0 Metres,1179,0.500212134068,36086,0.710046830112
2022-23,Reg Fee Length Groups,6.001 - 10.0 Metres,403,0.170980059397,6599,0.129845342568
2022-23,Reg Fee Length Groups,10.001 - 15.0 Metres,59,0.02503182011,1123,0.022096729762
2022-23,Reg Fee Length Groups,15.001 - 20.0 Metres,11,0.004666949512,452,0.008893786155
2022-23,Reg Fee Length Groups,Over 20.0 Metres,,,44,0.000865766793
2022-23,Reg Fee Length Groups,Personal Water Craft,475,0.201527365294,2932,0.057691550903
2022-23,Reg Fee Length Groups,Total,2357,1,50822,1
2022-23,Reg Fee Length Groups,RBA011,,,Page:8,
2022-23,Levy Fee Length Groups,Up to 3.1 Metres ,120,0.050912176495,1683,0.033115579866
2022-23,Levy Fee Length Groups,3.101 - 3.5 Metres,110,0.04666949512,1903,0.037444413836
2022-23,Levy Fee Length Groups,3.501 - 5.0 Metres,797,0.338141705557,23983,0.471901932234
2022-23,Levy Fee Length Groups,5.001 - 6.0 Metres,382,0.16207042851,12103,0.238144897878
2022-23,Levy Fee Length Groups,6.001 - 7.0 Metres,276,0.117098005939,4637,0.091240014167
2022-23,Levy Fee Length Groups,7.001 - 8.0 Metres,85,0.036062791684,1183,0.023277320845
2022-23,Levy Fee Length Groups,8.001 - 9.0 Metres,23,0.009758167161,383,0.00753610641
2022-23,Levy Fee Length Groups,9.001 - 10.0 Metres,19,0.008061094611,396,0.007791901145
2022-23,Levy Fee Length Groups,10.001 - 11.0 Metres,16,0.006788290199,306,0.006021014521
2022-23,Levy Fee Length Groups,11.001 - 12.0 Metres,15,0.006364022061,292,0.005745543268
2022-23,Levy Fee Length Groups,12.001 - 13.0 Metres,8,0.003394145099,200,0.003935303608
2022-23,Levy Fee Length Groups,13.001 - 14.0 Metres,9,0.003818413237,180,0.003541773247
2022-23,Levy Fee Length Groups,14.001 - 15.0 Metres,11,0.004666949512,145,0.002853095116
2022-23,Levy Fee Length Groups,15.001 - 16.0 Metres,3,0.001272804412,98,0.001928298768
2022-23,Levy Fee Length Groups,16.001 - 17.0 Metres,1,0.000424268137,91,0.001790563141
