tenement_category,tenement_type_code,tenement_type_desc,tenement_number,tenement_label,tenement_status,holders,operators,location,legal_area,area_unit,grant_date,surrender_date,expiry_date,renewal_received_date,transfer_received_date,surrender_received_date,commodities,commodity_categories,court_action_pending,mpl_purpose,operation_name,operation_status,operation_method,reports_and_related_records,prior_tenement,subsequent_tenement,longitude,latitude
private_mines,PM,Private Mine,222,PM 222,Active,Longfield Pty. Ltd.,Boral Resources (SA) Limited (Operator),Reynella,55.19,Hectares,1974-01-31T01:30:00Z,,,,,,Limestone(Aggregate - General Purpose); Limestone(Ballast); Limestone(Concrete Aggregate); Limestone(Filling); Limestone(Road Base); Limestone(Road Seal Aggregate); Limestone(Spalls); Limestone(Specification Sand),,,,Reynella Quarry,Active,Open Cut,,,,138.51189349999999,-35.092563
private_mines,PM,Private Mine,87,PM 87,Active,Boral Resources (SA) Limited,,Lobethal,6.2,Hectares,1973-03-29T02:30:00Z,,,,,,Limestone,,,,Lobethal Quarry,Active,Open Cut,,,,138.84614249999998,-34.901571
private_mines,PM,Private Mine,89,PM 89,Active,[individual holder - name withheld for privacy],,Gumeracha,32.62,Hectares,1973-05-22T02:30:00Z,,,,,,Shale - Coloured,,,,Unnamed deposit,Inactive,No Method Defined,,,,138.85858100000002,-34.8327715
private_mines,PM,Private Mine,174,PM 174,Active,Boral Resources (SA) Limited,,Murray Bridge,2.04,Hectares,1973-09-13T02:30:00Z,,,,,,Gneiss,,,,Murray Bridge Quarry,Active,Open Cut,,,,139.2110405,-35.107285000000005
private_mines,PM,Private Mine,175,PM 175,Active,Naalong Holdings Pty Ltd,,Yattalunga area,38.5,Hectares,1973-09-20T02:30:00Z,,,,,,,,,,Unnamed Deposit,No Operation,No Method Defined,,,,138.77756499999998,-34.66646
private_mines,PM,Private Mine,20,PM 20,Active,Heidelberg Materials Australia Pty Ltd,,Maslin Beach,33.53,Hectares,1972-11-09T01:30:00Z,,,,,,Fine Tailings; Gravel (Natural); Sand,,,,Maslins Beach,Active,Open Cut,,,,138.483373,-35.225210000000004
private_mines,PM,Private Mine,232,PM 232,Active,Heidelberg Materials Australia Pty Ltd,,Maslin Beach,33.49,Hectares,1974-05-16T02:30:00Z,,,,,,Sand,,,,Maslins Beach,Active,Open Cut,,,,138.4896325,-35.2249015
private_mines,PM,Private Mine,105,PM 105,Active,Amulet Holdings Pty Ltd,,Angaston,1.8,Hectares,1973-04-19T02:30:00Z,,,,,,Marble,,,,Adelaide Brighton Cement Quarry,Active,Open Cut,,,,139.074119,-34.516003999999995
private_mines,PM,Private Mine,167,PM 167,Active,[individual holder - name withheld for privacy],,Hahndorf,41.800000000000004,Hectares,1973-08-30T02:30:00Z,,,,,,,,,,Hirte Quarry,Active,Open Cut,,,,138.8447305,-35.033903
private_mines,PM,Private Mine,240,PM 240,Active,[individual holder - name withheld for privacy]; [individual holder - name withheld for privacy],,Mount Muirhead,197.37,Hectares,1974-08-08T02:30:00Z,,,,,,Basalt(Road Base),,,,Mount Muirhead Quarry,Active,Open Cut,,,,140.4058345,-37.5570565
private_mines,PM,Private Mine,92,PM 92,Active,Department For Environment,,Tea Tree Gully,73.62,Hectares,1973-04-12T02:30:00Z,,,,,,Sandstone,,,,Tea Tree Gully Quarry,Inactive,Open Cut,,,,138.7385855,-34.826175
private_mines,PM,Private Mine,238,PM 238,Active,Jose Alpoim Meneses Paim Bruges and Kerrelle Lea Baker Paim Bruges as trustee for the Bruges Family,Tradition Rebuilt Quarries Pty Ltd,Callington,151.31,Hectares,1974-08-01T02:30:00Z,,,,,,Sand; Sandstone,,,,Callington Quarry,Active,Open Cut,,,,139.0210175,-35.133035
private_mines,PM,Private Mine,294,PM 294,Active,David and Susan Shannon Pty Ltd,,Kapunda,88,Hectares,1975-11-06T01:30:00Z,,,,,,Contained Copper,,,,Illawarra Deposit,Inactive,No Method Defined,,,,139.01516800000002,-34.3113595
private_mines,PM,Private Mine,181,PM 181,Active,Hallett Capital Pty Ltd,Hallett Construction Materials Pty Ltd,Port Lincoln,14.200000000000001,Hectares,1973-09-27T02:30:00Z,,,,,,Gneiss; Granite,,,,Port Lincoln Quarry,Active,Open Cut,,,,135.82087,-34.726116000000005
private_mines,PM,Private Mine,43,PM 43,Active,Heidelberg Materials Australia Pty Ltd,,Maslin Beach,64.45,Hectares,1973-02-22T01:30:00Z,,,,,,Sand,,,,Maslins Beach,Active,Open Cut,,,,138.48605550000002,-35.219713
private_mines,PM,Private Mine,12,PM 12,Active,Croser Bros Pty Ltd,Adelaide Brighton Cement Limited,Rapid Bay,105.15,Hectares,1972-10-19T02:30:00Z,,,,,,Limestone,,,,Rapid Bay Quarry,Active,Open Cut,,,,138.1833615,-35.527680000000004
private_mines,PM,Private Mine,301,PM 301,Active,[individual holder - name withheld for privacy],Kruse Quarries Pty Ltd,Waterloo,28.57,Hectares,1976-02-12T01:30:00Z,,,,,,Dolomite,,,,Kruse Quarry Waterloo,Active,Open Cut,,,,138.8819105,-33.9970225
private_mines,PM,Private Mine,291,PM 291,Active,OneSteel Manufacturing Pty Limited operating as SIMEC Mining (Administrators Appointed),,Ardrossan,75.76,Hectares,1975-08-14T02:30:00Z,,,,,,Dolomite,,,,Ardrossan Quarry,Active,Open Cut,,,,137.899851,-34.449501
private_mines,PM,Private Mine,97,PM 97,Active,Fernglen Estate Pty Ltd,DL Scott & Son,Basket Range,4.3,Hectares,1973-04-19T02:30:00Z,,,,,,Sandstone,,,,Scott Quarry,Operating,Open Cut,,,,138.769196,-34.950724
private_mines,PM,Private Mine,38,PM 38,Active,Mulgundawa Investments Pty Ltd,,Langhorne Creek,207.14000000000001,Hectares,1973-02-22T01:30:00Z,,,,,,Salt,,,,Mulgundawa Salt Field,Operating, Surface Scrape,,,,139.212154,-35.293183
private_mines,PM,Private Mine,234,PM 234,Active,St Vincents Proprietary Limited,,Sellicks Hill,97.79,Hectares,1974-07-11T02:30:00Z,,,,,,Limestone,,,,Sellicks Hill Limestone Deposit,Inactive,No Method Defined,,,,138.445345,-35.360395499999996
private_mines,PM,Private Mine,138,PM 138,Active,Webco Pty Ltd,,Stanley Flat,0.5,Hectares,1973-06-21T02:30:00Z,,,,,,Shale - White,,,,Weber Clay Pit,Inactive,Open Cut,,,,138.5847085,-33.7810275
private_mines,PM,Private Mine,199,PM 199,Active,Buckland Dry Creek Pty Ltd,,Port Gawler,1294.82,Hectares,1973-10-25T02:30:00Z,,,,,,Salt,,,,Dry Creek Salt Fields,Active,Harvesting,,,,138.5148505,-34.714145
private_mines,PM,Private Mine,283,PM 283,Active,Gulf Harbour Pty Ltd,,Port Wakefield,26.35,Hectares,1975-06-05T02:30:00Z,,,,,,Limestone,,,,Phillips Shellgrit Pit,Rehabilitation,Open Cut,,,,138.1559585,-34.19188
private_mines,PM,Private Mine,217,PM 217,Active,[individual holder - name withheld for privacy]; [individual holder - name withheld for privacy],,Lyndoch,50.85,Hectares,1973-12-13T01:30:00Z,,,,,,Talc,,,,Karawirra Talc Mine,Active,No Method Defined,,,,138.933571,-34.612376
private_mines,PM,Private Mine,164,PM 164,Active,[individual holder - name withheld for privacy],Adelaide Hills Council,Mount Torrens,57.22,Hectares,1973-08-30T02:30:00Z,,,,,,Sandstone(Concrete Aggregate),,,,Bennetts Quarry,No Operation,Open Cut,,,,138.937446,-34.8762595
private_mines,PM,Private Mine,282,PM 282,Active,[individual holder - name withheld for privacy],,Booleroo Centre,202.1,Hectares,1975-06-05T02:30:00Z,,,,,,Fire Clay,,,,White Cliffs Clay Pit,Care / Maintenance,Open Cut,,,,138.41442899999998,-32.8732635
private_mines,PM,Private Mine,239,PM 239,Active,[individual holder - name withheld for privacy]; [individual holder - name withheld for privacy],Buttrose Earthmovers Pty Ltd,Mambray Creek,158.28,Hectares,1974-08-08T02:30:00Z,,,,,,Limestone(); Sand(Packing),,,,Gullett Creek Deposit,Active,Open Cut,,,,137.9742425,-32.811282000000006
private_mines,PM,Private Mine,99,PM 99,Active,Adelaide Brighton Cement Limited,,Angaston,47.300000000000004,Hectares,1973-04-19T02:30:00Z,,,,,,Limestone; Marble,,,,Bald Hill Quarry,Active,Open Cut,,,,139.044331,-34.5236665
private_mines,PM,Private Mine,308,PM 308,Active,Koraleigh Proprietary Limited,,Sellicks Hill,132.93,Hectares,1976-05-20T02:30:00Z,,,,,,Sand,,,,Myponga Limestone Deposit,Inactive,No Method Defined,,,,138.41688449999998,-35.3676145
private_mines,PM,Private Mine,303,PM 303,Active,[individual holder - name withheld for privacy],McLaren Vale Properties Pty Ltd,Noarlunga,34,Hectares,1976-04-08T02:30:00Z,,,,,,Dolomite(Concrete Aggregate); Dolomite(Filling); Dolomite(Road Base); Dolomite(Road Seal Aggregate); Dolomite(Spalls),,,,Mclaren Vale Quarry,Active,Open Cut,,,,138.536724,-35.1702235
private_mines,PM,Private Mine,35,PM 35,Active,Holcim (Australia) Pty Ltd,,Riverview,73.34,Hectares,1973-02-15T01:30:00Z,,,,,,Quartzite,,,,Riverview Quarry,Active,Open Cut,,,,138.7314485,-34.84849
private_mines,PM,Private Mine,121,PM 121,Active,Adelaide Industries Pty. Limited,,Houghton area,2.95,Hectares,1973-05-31T02:30:00Z,,,,,,Shale,,,,Range Road Quarry,No Operation,No Method Defined,,,,138.7510465,-34.8320595
private_mines,PM,Private Mine,11,PM 11,Active,Adelaide Brighton Cement Limited,,Rapid Bay,454.2,Hectares,1972-10-19T02:30:00Z,,,,,,Limestone,,,,Rapid Bay Quarry,Active,Open Cut,,,,138.163885,-35.534407
private_mines,PM,Private Mine,309,PM 309,Active,Holcim (Australia) Pty Ltd,,Highbury,1.8,Hectares,1976-07-06T02:30:00Z,,,,,,Limestone; Sand,,,,Highbury Sand Pit,Active,Open Cut,,,,138.721387,-34.843329999999995
private_mines,PM,Private Mine,179,PM 179,Active,Burge Corp. Pty Ltd,,Lyndoch,23.580000000000002,Hectares,1973-09-27T02:30:00Z,,,,,,Sand,,,,Wilson Sand Pit,No Operation, Surface Scrape,,,,138.85385000000002,-34.625094
private_mines,PM,Private Mine,191,PM 191,Active,BALDINA-WILDILDIE NOMINEES PTY. LTD.,,Mongolata Takati,261.3,Hectares,1973-10-04T02:30:00Z,,,,,,Gold,,,,Mongolata Goldfield,Active,Underground,,,,139.0698515,-33.60038
private_mines,PM,Private Mine,93,PM 93,Active,Heidelberg Materials Australia Pty Ltd,,Rowland Flat,23.57,Hectares,1973-04-19T02:30:00Z,,,,,,Sand,,,,Rowland Flat Sand Pits,Active,Open Cut,,,,138.91862250000003,-34.5784935
private_mines,PM,Private Mine,142,PM 142,Active,[individual holder - name withheld for privacy]; [individual holder - name withheld for privacy],,Gumeracha,63.46,Hectares,1973-07-12T02:30:00Z,,,,,,Talc,,,,Chapmans Talc Mine,Inactive,Open Cut,,,,138.909622,-34.8375085
private_mines,PM,Private Mine,76,PM 76,Active,Heidelberg Materials Australia Pty Ltd,,Golden Grove,61.85,Hectares,1973-03-22T02:30:00Z,,,,,,Clay - White Plastic; Sand,,,,Golden Grove (Rocla) Sand Pit,Active,Open Cut,,,,138.72918099999998,-34.7837775
private_mines,PM,Private Mine,248,PM 248,Active,Buckland Dry Creek Pty Ltd,,Dry Creek,305.71,Hectares,1974-08-22T02:30:00Z,,,,,,Salt,,,,Dry Creek Salt Fields,Active,Harvesting,,,,138.5878705,-34.806847
private_mines,PM,Private Mine,131,PM 131,Active,Sloans Sands Pty Ltd (In Liquidation),,Barossa,33.52,Hectares,1973-06-21T02:30:00Z,,,,,,Sand,,,,Sampson Sand Pit,Active,Open Cut,,,,138.854357,-34.6173305
private_mines,PM,Private Mine,216,PM 216,Active,[individual holder - name withheld for privacy]; [individual holder - name withheld for privacy],,Tanunda area,57.57,Hectares,1973-12-06T01:30:00Z,,,,,,Contained Copper,,,,Grocke Copper Mine,No Operation,No Method Defined,,,,138.919488,-34.531677
private_mines,PM,Private Mine,115,PM 115,Active,Gambier Earth Movers Proprietary Limited,,Mount Gambier,177.62,Hectares,1973-05-17T02:30:00Z,,,,,,Limestone,,,,Marte Limestone Quarry,Active,Open Cut,,,,140.6364815,-37.8130675
private_mines,PM,Private Mine,94,PM 94,Active,Mineral Holding Pty Ltd,Clay & Mineral Sales Pty Ltd (Operator),Sandy Creek,66.11,Hectares,1973-04-19T02:30:00Z,,,,,,Clay - White Plastic(Filling); Shale - Coloured(),,,,Geue Sand Pit,Active,Open Cut,,,,138.8451,-34.600426999999996
private_mines,PM,Private Mine,185,PM 185,Active,[individual holder - name withheld for privacy],,Lock,12.42,Hectares,1973-09-27T02:30:00Z,,,,,,Limestone,,,,Tooligie Hill Quarry,Inactive,Open Cut,,,,135.85092550000002,-33.800213
private_mines,PM,Private Mine,117,PM 117,Active,[individual holder - name withheld for privacy],McAllan Nominees Pty. Ltd.,81 Quarry Road Willunga South SA 5172,8.6,Hectares,1973-05-24T02:30:00Z,,,,,,Slate,,,,Bastians Quarry/Willunga Slate,Operating,Open Cut,,,,138.56252849999998,-35.2905415
private_mines,PM,Private Mine,190,PM 190,Active,[individual holder - name withheld for privacy],,Macclesfield,15.4,Hectares,1973-10-04T02:30:00Z,,,,,,Limestone; Sandstone,,,,Macclesfield Quartzite Quarry,Inactive,Open Cut,,,,138.81608849999998,-35.163743
private_mines,PM,Private Mine,235,PM 235,Active,[individual holder - name withheld for privacy]; [individual holder - name withheld for privacy],Buttrose Earthmovers Pty Ltd,Mambray Creek,328.03000000000003,Hectares,1974-07-25T02:30:00Z,,,,,,Limestone,,,,Gullett Creek Deposit,Active,Open Cut,,,,137.98601200000002,-32.79195
private_mines,PM,Private Mine,86,PM 86,Active,Adelaide Brighton Cement Limited,,Angaston,18.46,Hectares,1973-03-29T02:30:00Z,,,,,,Marble,,,,"Penrice Quarry, Angaston",Active,Open Cut,,,,139.04395549999998,-34.48176
private_mines,PM,Private Mine,70,PM 70,Active,[individual holder - name withheld for privacy],,Jellicoe,28.7,Hectares,1973-03-15T02:30:00Z,,,,,,Contained Copper,,,,Andretzke Clay Pit,Inactive,No Method Defined,,,,139.14785,-34.410791
private_mines,PM,Private Mine,96,PM 96,Active,The Trustee for Coles Park Family Trust,Warrindi Pastoral Company,Lochiel,84.3,Hectares,1973-04-19T02:30:00Z,,,,,,Gypsum,,,,Lake Bumbunga Gypsum Mine,Operating,Harvesting,,,,138.1990015,-33.911033
private_mines,PM,Private Mine,227,PM 227,Active,Boral Resources (SA) Limited,,Para Hills,68.8,Hectares,1974-02-21T01:30:00Z,,,,,,Quartzite,,,,Para Hills Quarry,Active,No Method Defined,,,,138.678168,-34.788546
private_mines,PM,Private Mine,133,PM 133,Active,Eric William Ross and Maureen Dorothy Ross as trustees for EW & MD Ross Pty Ltd Staff Superannuation,,One Tree Hill,16.63,Hectares,1973-06-21T02:30:00Z,,,,,,Clay - Red Plastic; Clay - White Plastic; Sand; Shale - Coloured,,,,One Tree Hill Clay Pit,Active,Open Cut,,,,138.78716250000002,-34.707167
private_mines,PM,Private Mine,150,PM 150,Active,[individual holder - name withheld for privacy],,Eudunda,213.14000000000001,Hectares,1973-07-19T02:30:00Z,,,,,,Barite,,,,Peep Hill Deposit Barite,No Operation,No Method Defined,,,,139.139767,-34.1152035
private_mines,PM,Private Mine,275,PM 275,Active,B. F. Martin Pty. Ltd.,,McLaren Vale,31.3,Hectares,1975-05-01T02:30:00Z,,,,,,Sand,,,,Pedlar Creek Sand Pit,Active,Open Cut,,,,138.50849649999998,-35.2185645
private_mines,PM,Private Mine,111,PM 111,Active,Amulet Holdings Pty Ltd,,Angaston/Kapunda,3.95,Hectares,1973-05-03T02:30:00Z,,,,,,Marble,,,,Carrara Marble Quarry,Active,Open Cut,,,,138.98161199999998,-34.398424500000004
private_mines,PM,Private Mine,230,PM 230,Active,[individual holder - name withheld for privacy],,Truro,6.38,Hectares,1974-04-26T02:30:00Z,,,,,,Clay - Red Plastic,,,,Andretzke Clay Pit,Inactive,Open Cut,,,,139.14145100000002,-34.420643999999996
private_mines,PM,Private Mine,129,PM 129,Active,[individual holder - name withheld for privacy]; [individual holder - name withheld for privacy],,Macclesfield,21.6,Hectares,1973-06-21T02:30:00Z,,,,,,Quartzite,,,,Schneemilch Quarry,Inactive,No Method Defined,,,,138.82119649999999,-35.163816999999995
private_mines,PM,Private Mine,267,PM 267,Active,[individual holder - name withheld for privacy],,Tepko-Mannum area,163.29,Hectares,1974-12-05T01:30:00Z,,,,,,,,,,Paeck Mine,Operating,No Method Defined,,,,139.1920585,-34.9330755
private_mines,PM,Private Mine,128,PM 128,Active,Amulet Holdings Pty Ltd,,Angaston,1.7,Hectares,1973-06-21T02:30:00Z,,,,,,Marble,,,,Howard Quarry,Active,Open Cut,,,,139.03972800000003,-34.5197915
private_mines,PM,Private Mine,253,PM 253,Active,[individual holder - name withheld for privacy]; [individual holder - name withheld for privacy],,Mount Gambier,10.57,Hectares,1974-10-10T02:30:00Z,,,,,,Sand,,,,Gambier Earthmovers Sand Pit,Active,Open Cut,,,,140.7060405,-37.828378
private_mines,PM,Private Mine,178,PM 178,Active,[individual holder - name withheld for privacy]; [individual holder - name withheld for privacy],,Montacute,18.18,Hectares,1973-09-27T02:30:00Z,,,,,,Limestone,,,,Unnamed Deposit,No Operation,No Method Defined,,,,138.7298045,-34.8951395
private_mines,PM,Private Mine,229,PM 229,Active,The Southern Hotel (Gawler) Pty Ltd,,Sandy Creek,51.5,Hectares,1974-04-18T02:30:00Z,,,,,,Sand,,,,Lee Sand Pit,Active,Open Cut,,,,138.844494,-34.60785
private_mines,PM,Private Mine,141,PM 141,Active,Inglewood Brick Co Pty Ltd (De-registered),,Inglewood,1.8,Hectares,1973-07-12T02:30:00Z,,,,,,Shale - Coloured,,,,Inglewood Brick clay pit,Rehabilitation,Open Cut,,,,138.7770195,-34.817131
private_mines,PM,Private Mine,262,PM 262,Active,[individual holder - name withheld for privacy],,Mount Gambier,76.60000000000001,Hectares,1974-11-21T01:30:00Z,,,,,,Limestone,,,,Haines Limestone,Active,No Method Defined,,,,140.6716905,-37.844837
private_mines,PM,Private Mine,202,PM 202,Active,Crofton Park Pty Ltd,,Kanmantoo area,197.33,Hectares,1973-11-08T01:30:00Z,,,,,,Contained Copper,,,,Kanmantoo Crofton Park,Inactive,No Method Defined,,,,139.029878,-35.0546925
private_mines,PM,Private Mine,259,PM 259,Active,[individual holder - name withheld for privacy],Goolwa Quarries Pty Ltd,Strathalbyn,132,Hectares,1974-11-14T01:30:00Z,,,,,,Limestone; Sandstone,,,,Harvey Quarry,Active,Open Cut,,,,138.98813,-35.203135
private_mines,PM,Private Mine,80,PM 80,Active,Fletcher Building Products Australia Pty Ltd,,Gawler,107,Hectares,1973-03-22T02:30:00Z,,,,,,Fine Tailings(Filling); Gravel (Natural)(); Sand(Building); Sand(Concrete); Sand(Garden/Filling); Sand(Packing); Shale - White(),,,,Gawler Sand Pit,Rehabilitation,Open Cut,,,,138.79483,-34.623115
private_mines,PM,Private Mine,124,PM 124,Active,Anything from Stone Pty Ltd,,Mintaro,118.4,Hectares,1973-06-14T02:30:00Z,,,,,,Slate,,,,Mintaro Quarry,Active,Open Cut,,,,138.70795600000002,-33.921282000000005
private_mines,PM,Private Mine,187,PM 187,Active,[individual holder - name withheld for privacy],,Gumeracha,31.990000000000002,Hectares,1973-09-27T02:30:00Z,,,,,,Shale,,,,Unnamed deposit,Inactive,No Method Defined,,,,138.864813,-34.833417499999996
private_mines,PM,Private Mine,243,PM 243,Active,[individual holder - name withheld for privacy]; [individual holder - name withheld for privacy],Direct-Screens Holdings Pty. Ltd.,Price,182.62,Hectares,1974-08-08T02:30:00Z,,,,,,Sand(Building); Sand(Concrete); Sand(Garden/Filling),,,,Crowell Sand Pit,Active,Open Cut,,,,137.952235,-34.3052275
private_mines,PM,Private Mine,307,PM 307,Active,Henschke Industries Pty Ltd,,Naracoorte,10.49,Hectares,1976-04-22T02:30:00Z,,,,,,Limestone,,,,Henschke Quarry,Active,Open Cut,,,,140.767481,-36.968306999999996
private_mines,PM,Private Mine,219,PM 219,Active,[individual holder - name withheld for privacy],,Kanmantoo,26.7,Hectares,1972-01-10T01:30:00Z,,,,,,,,,,Kanmantoo Crofton Park,Inactive,No Method Defined,,,,139.0382175,-35.080901
private_mines,PM,Private Mine,278,PM 278,Active,[individual holder - name withheld for privacy],,Murray Bridge,110.67,Hectares,1975-05-22T02:30:00Z,,,,,,Granite; Ironstone,,,,Kubenk Quarry,Inactive,Open Cut,,,,139.188005,-35.0141285
private_mines,PM,Private Mine,127,PM 127,Active,[individual holder - name withheld for privacy]; [individual holder - name withheld for privacy],,Mount Barker,3.6,Hectares,1973-06-21T02:30:00Z,,,,,,Sandstone,,,,Symonds South Quarry,Active,Open Cut,,,,138.8221905,-35.094249500000004
private_mines,PM,Private Mine,274,PM 274,Active,[individual holder - name withheld for privacy],,Sandy Creek,46.35,Hectares,1975-04-10T02:30:00Z,,,,,,Sand,,,,Berretts Sand Pit,Active,Open Cut,,,,138.84254499999997,-34.6035605
private_mines,PM,Private Mine,162,PM 162,Active,WI & RJ Neldner Contractors,,Kapunda,256.84000000000003,Hectares,1973-08-30T02:30:00Z,,,,,,Phosphate,,,,ST JOHNS (TOP AUSTRALIA),No Operation,No Method Defined,,,,138.961555,-34.37370249999999
private_mines,PM,Private Mine,135,PM 135,Active,[individual holder - name withheld for privacy],Holcim (Australia) Pty Ltd (Operator),Montacute,99.05,Hectares,1973-06-21T02:30:00Z,,,,,,Dolomite,,,,Montacute Quarry,Active,Open Cut,,,,138.743175,-34.8692295
private_mines,PM,Private Mine,119,PM 119,Active,[individual holder - name withheld for privacy],Curia Mudbricks Pty Ltd,Basket Range,1.98,Hectares,1973-05-31T02:30:00Z,,,,,,Sandstone,,,,Basket Range Sandstone Quarry,Active,Open Cut,,,,138.766933,-34.9460825
private_mines,PM,Private Mine,189,PM 189,Active,[individual holder - name withheld for privacy],Longs Sands and Metal Pty. Ltd.,WOODSIDE,16,Hectares,1973-10-04T02:30:00Z,,,,,,Fire Clay,,,,Woodside Clay Pit,Active,Open Cut,,,,138.89530050000002,-34.9304265
private_mines,PM,Private Mine,209,PM 209,Active,Mineral Holding Pty Ltd,,Reeves Plains,346.96,Hectares,1973-11-22T01:30:00Z,,,,,,Sand,,,,Gawler Plain Sand Pit,Active,Strip Mining,,,,138.6062785,-34.550431
