table,table_title,year,measure,age,sex,indigenous_status,remoteness,year_dollars,description1,description2,description3,description4,uncertainty,data_source,unit,jurisdiction,value
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,248
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,254
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,355
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,138
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,144
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,23
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,13
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,3
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,1178
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,NSW,5939
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Vic,5707
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Qld,5583
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,WA,1944
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,SA,2004
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Tas,639
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,ACT,347
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,NT,228
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Aust,22391
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,NSW,79.5
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Vic,81.9
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Qld,77.1
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,WA,76.0
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,SA,75.6
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Tas,81.8
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,ACT,78.4
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,NT,85.1
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Aust,79.0
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,NSW,5552
