jurisdiction,category,financial_year,financial_year_start,emissions_gg_co2e,notation_key,notation_meaning
NSW,1.  Forest land remaining forest land,2001-02,2001,-12604.060389120586,,
NSW,1.  Forest land remaining forest land,2002-03,2002,-14587.128244497262,,
NSW,1.  Forest land remaining forest land,2003-04,2003,-16814.077870566744,,
NSW,1.  Forest land remaining forest land,2004-05,2004,-20222.30336276683,,
NSW,1.  Forest land remaining forest land,2005-06,2005,-17330.91507745476,,
NSW,1.  Forest land remaining forest land,2006-07,2006,-14386.525750742441,,
NSW,1.  Forest land remaining forest land,2007-08,2007,-13942.77052857346,,
NSW,1.  Forest land remaining forest land,2008-09,2008,-9291.555227380002,,
NSW,1.  Forest land remaining forest land,2009-10,2009,-7566.844985403388,,
NSW,1.  Forest land remaining forest land,2010-11,2010,-7330.749853898151,,
NSW,1.  Forest land remaining forest land,2011-12,2011,-5149.883797978825,,
NSW,1.  Forest land remaining forest land,2012-13,2012,-8774.865257967102,,
NSW,1.  Forest land remaining forest land,2013-14,2013,-8825.528430188304,,
NSW,1.  Forest land remaining forest land,2014-15,2014,-9675.87480706874,,
NSW,1.  Forest land remaining forest land,2015-16,2015,-14083.86158690819,,
NSW,1.  Forest land remaining forest land,2016-17,2016,-11885.182331055554,,
NSW,1.  Forest land remaining forest land,2017-18,2017,-16039.408367827558,,
NSW,1.  Forest land remaining forest land,2018-19,2018,-12449.093274147317,,
NSW,1.  Forest land remaining forest land,2019-20,2019,-9687.167416061979,,
NSW,1.  Forest land remaining forest land,2020-21,2020,-8801.701389466936,,
NSW,1.  Forest land remaining forest land,2021-22,2021,-5895.809094007937,,
NSW,1.  Forest land remaining forest land,2022-23,2022,-3450.805759212528,,
NSW,1.  Forest land remaining forest land,2023-24,2023,-4443.983935558409,,
NSW,2.  Land converted to forest land,1989-90,1989,-542.14792494107,,
NSW,2.  Land converted to forest land,1990-91,1990,-561.7592652889514,,
NSW,2.  Land converted to forest land,1991-92,1991,-716.0591093728609,,
NSW,2.  Land converted to forest land,1992-93,1992,-1965.0581873816645,,
NSW,2.  Land converted to forest land,1993-94,1993,-1525.7625980594105,,
NSW,2.  Land converted to forest land,1994-95,1994,-2179.509102609281,,
NSW,2.  Land converted to forest land,1995-96,1995,-2616.0737692509,,
NSW,2.  Land converted to forest land,1996-97,1996,-2794.569506383389,,
NSW,2.  Land converted to forest land,1997-98,1997,-3550.307726871845,,
NSW,2.  Land converted to forest land,1998-99,1998,-3769.798784497412,,
NSW,2.  Land converted to forest land,1999-00,1999,-4955.321206017271,,
NSW,2.  Land converted to forest land,2000-01,2000,-2912.143954394117,,
NSW,2.  Land converted to forest land,2001-02,2001,-3090.448305502617,,
NSW,2.  Land converted to forest land,2002-03,2002,-3709.0866431077466,,
NSW,2.  Land converted to forest land,2003-04,2003,-4342.101430987707,,
NSW,2.  Land converted to forest land,2004-05,2004,-3851.6618336726074,,
NSW,2.  Land converted to forest land,2005-06,2005,-3537.4810749860685,,
NSW,2.  Land converted to forest land,2006-07,2006,-4549.034167423932,,
NSW,2.  Land converted to forest land,2007-08,2007,-5382.044889642998,,
NSW,2.  Land converted to forest land,2008-09,2008,-5248.321868452977,,
NSW,2.  Land converted to forest land,2009-10,2009,-7644.145447661159,,
NSW,2.  Land converted to forest land,2010-11,2010,-7866.338630035872,,
NSW,2.  Land converted to forest land,2011-12,2011,-7272.493233090877,,
NSW,2.  Land converted to forest land,2012-13,2012,-6021.239545101393,,
NSW,2.  Land converted to forest land,2013-14,2013,-6904.715891861677,,
NSW,2.  Land converted to forest land,2014-15,2014,-7271.933836039431,,
NSW,2.  Land converted to forest land,2015-16,2015,-10158.781282801834,,
NSW,2.  Land converted to forest land,2016-17,2016,-8205.845827194022,,
NSW,2.  Land converted to forest land,2017-18,2017,-7619.915095102379,,
NSW,2.  Land converted to forest land,2018-19,2018,-7423.068251770132,,
NSW,2.  Land converted to forest land,2019-20,2019,-7666.521317740696,,
NSW,2.  Land converted to forest land,2020-21,2020,-10106.611968279482,,
NSW,2.  Land converted to forest land,2021-22,2021,-10420.849578695363,,
NSW,2.  Land converted to forest land,2022-23,2022,-9049.66725005266,,
NSW,2.  Land converted to forest land,2023-24,2023,-9182.072989172522,,
NSW,B. Cropland,1989-90,1989,8182.9326324649855,,
NSW,B. Cropland,1990-91,1990,7756.944228000285,,
NSW,B. Cropland,1991-92,1991,6337.450398313639,,
NSW,B. Cropland,1992-93,1992,4965.40349232495,,
NSW,B. Cropland,1993-94,1993,4273.099329583498,,
NSW,B. Cropland,1994-95,1994,2780.8845480159653,,
NSW,B. Cropland,1995-96,1995,2126.078383258401,,
NSW,B. Cropland,1996-97,1996,1335.842040082948,,
NSW,B. Cropland,1997-98,1997,1200.4499215200967,,
NSW,B. Cropland,1998-99,1998,1882.3403762030655,,
NSW,B. Cropland,1999-00,1999,1549.74358932988,,
NSW,B. Cropland,2000-01,2000,1250.55421777244,,
NSW,B. Cropland,2001-02,2001,2201.0527450880413,,
NSW,B. Cropland,2002-03,2002,2737.6397985295093,,
NSW,B. Cropland,2003-04,2003,2688.435760948134,,
NSW,B. Cropland,2004-05,2004,3570.5204464365947,,
NSW,B. Cropland,2005-06,2005,3499.5323777879144,,
NSW,B. Cropland,2006-07,2006,2946.2638844545436,,
NSW,B. Cropland,2007-08,2007,2348.3160819647624,,
NSW,B. Cropland,2008-09,2008,1801.3982829918084,,
NSW,B. Cropland,2009-10,2009,1616.9183543058364,,
NSW,B. Cropland,2010-11,2010,1663.1962805516212,,
NSW,B. Cropland,2011-12,2011,481.1319028802297,,
NSW,B. Cropland,2012-13,2012,-1158.194398809856,,
NSW,B. Cropland,2013-14,2013,-788.3056300259769,,
NSW,B. Cropland,2014-15,2014,-256.0285101759731,,
NSW,B. Cropland,2015-16,2015,-344.30505429004256,,
NSW,B. Cropland,2016-17,2016,417.8777417564448,,
NSW,B. Cropland,2017-18,2017,-642.5512528164016,,
NSW,B. Cropland,2018-19,2018,-1730.148822690632,,
NSW,B. Cropland,2019-20,2019,-2355.84613566093,,
NSW,B. Cropland,2020-21,2020,-2727.828019826009,,
NSW,B. Cropland,2021-22,2021,-2585.8243363945235,,
NSW,B. Cropland,2022-23,2022,-1347.2232711671368,,
NSW,B. Cropland,2023-24,2023,-2067.1476682357675,,
NSW,1.  Cropland remaining cropland,1989-90,1989,5445.503332540598,,
NSW,1.  Cropland remaining cropland,1990-91,1990,5665.40368595278,,
NSW,1.  Cropland remaining cropland,1991-92,1991,4970.056665987184,,
NSW,1.  Cropland remaining cropland,1992-93,1992,4110.84206562339,,
NSW,1.  Cropland remaining cropland,1993-94,1993,3066.783516889229,,
NSW,1.  Cropland remaining cropland,1994-95,1994,1824.9077212780976,,
NSW,1.  Cropland remaining cropland,1995-96,1995,1223.7059329538865,,
NSW,1.  Cropland remaining cropland,1996-97,1996,407.9630611932813,,
NSW,1.  Cropland remaining cropland,1997-98,1997,367.5657302804789,,
NSW,1.  Cropland remaining cropland,1998-99,1998,1006.0762263745696,,
NSW,1.  Cropland remaining cropland,1999-00,1999,782.5384801589055,,
NSW,1.  Cropland remaining cropland,2000-01,2000,334.3872012166755,,
NSW,1.  Cropland remaining cropland,2001-02,2001,1127.0315850852446,,
NSW,1.  Cropland remaining cropland,2002-03,2002,1943.720091948262,,
NSW,1.  Cropland remaining cropland,2003-04,2003,1879.6647259448691,,
NSW,1.  Cropland remaining cropland,2004-05,2004,2869.764518713804,,
NSW,1.  Cropland remaining cropland,2005-06,2005,2699.3303083499945,,
NSW,1.  Cropland remaining cropland,2006-07,2006,2307.6061677934686,,
NSW,1.  Cropland remaining cropland,2007-08,2007,1815.4742682148612,,
NSW,1.  Cropland remaining cropland,2008-09,2008,1417.1137309617372,,
NSW,1.  Cropland remaining cropland,2009-10,2009,1467.559688964525,,
NSW,1.  Cropland remaining cropland,2010-11,2010,1260.1471786331194,,
NSW,1.  Cropland remaining cropland,2011-12,2011,181.0345490681665,,
NSW,1.  Cropland remaining cropland,2012-13,2012,-1553.3694738224217,,
NSW,1.  Cropland remaining cropland,2013-14,2013,-1287.1544602667293,,
NSW,1.  Cropland remaining cropland,2014-15,2014,-639.1662225891749,,
NSW,1.  Cropland remaining cropland,2015-16,2015,-307.9138709694063,,
NSW,1.  Cropland remaining cropland,2016-17,2016,-80.2370292242235,,
NSW,1.  Cropland remaining cropland,2017-18,2017,-1016.2811960259929,,
NSW,1.  Cropland remaining cropland,2018-19,2018,-2114.252692687343,,
NSW,1.  Cropland remaining cropland,2019-20,2019,-2533.1471196111847,,
NSW,1.  Cropland remaining cropland,2020-21,2020,-2839.5058621057333,,
NSW,1.  Cropland remaining cropland,2021-22,2021,-2516.6271332846486,,
NSW,1.  Cropland remaining cropland,2022-23,2022,-1664.7869606741706,,
NSW,1.  Cropland remaining cropland,2023-24,2023,-2333.235068638415,,
NSW,2.  Land converted to cropland,1989-90,1989,2737.429299924387,,
NSW,2.  Land converted to cropland,1990-91,1990,2091.540542047505,,
NSW,2.  Land converted to cropland,1991-92,1991,1367.3937323264556,,
NSW,2.  Land converted to cropland,1992-93,1992,854.5614267015599,,
NSW,2.  Land converted to cropland,1993-94,1993,1206.3158126942694,,
NSW,2.  Land converted to cropland,1994-95,1994,955.9768267378673,,
NSW,2.  Land converted to cropland,1995-96,1995,902.3724503045145,,
NSW,2.  Land converted to cropland,1996-97,1996,927.8789788896667,,
NSW,2.  Land converted to cropland,1997-98,1997,832.8841912396178,,
NSW,2.  Land converted to cropland,1998-99,1998,876.2641498284959,,
NSW,2.  Land converted to cropland,1999-00,1999,767.2051091709745,,
NSW,2.  Land converted to cropland,2000-01,2000,916.1670165557647,,
NSW,2.  Land converted to cropland,2001-02,2001,1074.021160002797,,
NSW,2.  Land converted to cropland,2002-03,2002,793.9197065812473,,
NSW,2.  Land converted to cropland,2003-04,2003,808.771035003265,,
NSW,2.  Land converted to cropland,2004-05,2004,700.7559277227904,,
NSW,2.  Land converted to cropland,2005-06,2005,800.2020694379197,,
NSW,2.  Land converted to cropland,2006-07,2006,638.6577166610749,,
NSW,2.  Land converted to cropland,2007-08,2007,532.8418137499011,,
NSW,2.  Land converted to cropland,2008-09,2008,384.28455203007144,,
NSW,2.  Land converted to cropland,2009-10,2009,149.35866534131122,,
NSW,2.  Land converted to cropland,2010-11,2010,403.04910191850183,,
NSW,2.  Land converted to cropland,2011-12,2011,300.0973538120632,,
NSW,2.  Land converted to cropland,2012-13,2012,395.1750750125655,,
NSW,2.  Land converted to cropland,2013-14,2013,498.8488302407523,,
NSW,2.  Land converted to cropland,2014-15,2014,383.1377124132018,,
NSW,2.  Land converted to cropland,2015-16,2015,-36.39118332063625,,
NSW,2.  Land converted to cropland,2016-17,2016,498.11477098066825,,
NSW,2.  Land converted to cropland,2017-18,2017,373.7299432095913,,
NSW,2.  Land converted to cropland,2018-19,2018,384.1038699967107,,
NSW,2.  Land converted to cropland,2019-20,2019,177.30098395025436,,
NSW,2.  Land converted to cropland,2020-21,2020,111.67784227972376,,
NSW,2.  Land converted to cropland,2021-22,2021,-69.19720310987506,,
NSW,2.  Land converted to cropland,2022-23,2022,317.56368950703387,,
NSW,2.  Land converted to cropland,2023-24,2023,266.0874004026473,,
NSW,C. Grassland,1989-90,1989,20038.549410100386,,
NSW,C. Grassland,1990-91,1990,9467.684253983127,,
NSW,C. Grassland,1991-92,1991,10188.698385885384,,
NSW,C. Grassland,1992-93,1992,1097.1032948498198,,
NSW,C. Grassland,1993-94,1993,1240.2120953277777,,
NSW,C. Grassland,1994-95,1994,-1572.2662350571543,,
NSW,C. Grassland,1995-96,1995,-7147.314421897039,,
NSW,C. Grassland,1996-97,1996,-6597.0887928199845,,
NSW,C. Grassland,1997-98,1997,-4029.214739012562,,
NSW,C. Grassland,1998-99,1998,1323.0455339870423,,
NSW,C. Grassland,1999-00,1999,3099.6629876835,,
NSW,C. Grassland,2000-01,2000,3691.667298168396,,
NSW,C. Grassland,2001-02,2001,8235.372281948301,,
NSW,C. Grassland,2002-03,2002,7696.288922245944,,
NSW,C. Grassland,2003-04,2003,7531.294120516841,,
NSW,C. Grassland,2004-05,2004,12833.471144291423,,
NSW,C. Grassland,2005-06,2005,18129.66777368797,,
NSW,C. Grassland,2006-07,2006,9720.036728425113,,
NSW,C. Grassland,2007-08,2007,7221.89815413319,,
NSW,C. Grassland,2008-09,2008,3491.5702798199645,,
NSW,C. Grassland,2009-10,2009,6824.368148209468,,
NSW,C. Grassland,2010-11,2010,4610.031332414168,,
NSW,C. Grassland,2011-12,2011,3607.022155366719,,
NSW,C. Grassland,2012-13,2012,1117.77147283735,,
NSW,C. Grassland,2013-14,2013,6354.616003196218,,
NSW,C. Grassland,2014-15,2014,2824.655666760587,,
NSW,C. Grassland,2015-16,2015,-1824.1095848425307,,
NSW,C. Grassland,2016-17,2016,10227.545463101107,,
NSW,C. Grassland,2017-18,2017,9522.84725562125,,
NSW,C. Grassland,2018-19,2018,681.9570037317003,,
NSW,C. Grassland,2019-20,2019,384.96891582126676,,
NSW,C. Grassland,2020-21,2020,-6404.100523403439,,
NSW,C. Grassland,2021-22,2021,-5008.482180170984,,
NSW,C. Grassland,2022-23,2022,139.0599369779955,,
NSW,C. Grassland,2023-24,2023,-6891.776123550407,,
NSW,1.  Grassland remaining grassland,1989-90,1989,-13790.074740245735,,
NSW,1.  Grassland remaining grassland,1990-91,1990,-14169.56249383821,,
NSW,1.  Grassland remaining grassland,1991-92,1991,-14755.422931914882,,
NSW,1.  Grassland remaining grassland,1992-93,1992,-14734.34602431054,,
NSW,1.  Grassland remaining grassland,1993-94,1993,-14047.27163023562,,
NSW,1.  Grassland remaining grassland,1994-95,1994,-14023.847385492,,
NSW,1.  Grassland remaining grassland,1995-96,1995,-16388.574017295883,,
NSW,1.  Grassland remaining grassland,1996-97,1996,-15747.205500958222,,
NSW,1.  Grassland remaining grassland,1997-98,1997,-13212.6033936263,,
NSW,1.  Grassland remaining grassland,1998-99,1998,-8878.18396779465,,
NSW,1.  Grassland remaining grassland,1999-00,1999,-8295.266382657863,,
NSW,1.  Grassland remaining grassland,2000-01,2000,-6614.3467853117845,,
NSW,1.  Grassland remaining grassland,2001-02,2001,-3076.6358433639884,,
NSW,1.  Grassland remaining grassland,2002-03,2002,-1700.8354877791057,,
NSW,1.  Grassland remaining grassland,2003-04,2003,-1510.5452886926275,,
NSW,1.  Grassland remaining grassland,2004-05,2004,303.79411599350914,,
NSW,1.  Grassland remaining grassland,2005-06,2005,2366.456708684909,,
NSW,1.  Grassland remaining grassland,2006-07,2006,-1691.0559632558802,,
NSW,1.  Grassland remaining grassland,2007-08,2007,-5026.121336072533,,
NSW,1.  Grassland remaining grassland,2008-09,2008,-3266.0566198903352,,
NSW,1.  Grassland remaining grassland,2009-10,2009,-1425.2960713402579,,
NSW,1.  Grassland remaining grassland,2010-11,2010,-1768.082858156298,,
NSW,1.  Grassland remaining grassland,2011-12,2011,-5570.425103508271,,
NSW,1.  Grassland remaining grassland,2012-13,2012,-7117.436414779898,,
NSW,1.  Grassland remaining grassland,2013-14,2013,-5472.700385103301,,
NSW,1.  Grassland remaining grassland,2014-15,2014,-3580.243717534898,,
NSW,1.  Grassland remaining grassland,2015-16,2015,-2770.6152738261026,,
NSW,1.  Grassland remaining grassland,2016-17,2016,-1077.0149229164883,,
NSW,1.  Grassland remaining grassland,2017-18,2017,-2038.5424866334904,,
NSW,1.  Grassland remaining grassland,2018-19,2018,-5981.4770786568415,,
NSW,1.  Grassland remaining grassland,2019-20,2019,-8388.53416279096,,
NSW,1.  Grassland remaining grassland,2020-21,2020,-9991.580213230156,,
NSW,1.  Grassland remaining grassland,2021-22,2021,-8845.187650780028,,
NSW,1.  Grassland remaining grassland,2022-23,2022,-8202.84647532826,,
NSW,1.  Grassland remaining grassland,2023-24,2023,-9695.347132243893,,
NSW,2.  Land converted to grassland,1989-90,1989,33828.62415034612,,
NSW,2.  Land converted to grassland,1990-91,1990,23637.246747821337,,
NSW,2.  Land converted to grassland,1991-92,1991,24944.121317800265,,
NSW,2.  Land converted to grassland,1992-93,1992,15831.44931916036,,
NSW,2.  Land converted to grassland,1993-94,1993,15287.483725563397,,
NSW,2.  Land converted to grassland,1994-95,1994,12451.581150434846,,
NSW,2.  Land converted to grassland,1995-96,1995,9241.259595398846,,
NSW,2.  Land converted to grassland,1996-97,1996,9150.116708138237,,
NSW,2.  Land converted to grassland,1997-98,1997,9183.388654613736,,
NSW,2.  Land converted to grassland,1998-99,1998,10201.229501781692,,
NSW,2.  Land converted to grassland,1999-00,1999,11394.929370341364,,
NSW,2.  Land converted to grassland,2000-01,2000,10306.01408348018,,
NSW,2.  Land converted to grassland,2001-02,2001,11312.00812531229,,
NSW,2.  Land converted to grassland,2002-03,2002,9397.12441002505,,
NSW,2.  Land converted to grassland,2003-04,2003,9041.83940920947,,
NSW,2.  Land converted to grassland,2004-05,2004,12529.677028297914,,
NSW,2.  Land converted to grassland,2005-06,2005,15763.21106500306,,
NSW,2.  Land converted to grassland,2006-07,2006,11411.092691680993,,
NSW,2.  Land converted to grassland,2007-08,2007,12248.019490205723,,
NSW,2.  Land converted to grassland,2008-09,2008,6757.6268997103,,
NSW,2.  Land converted to grassland,2009-10,2009,8249.664219549726,,
NSW,2.  Land converted to grassland,2010-11,2010,6378.114190570466,,
NSW,2.  Land converted to grassland,2011-12,2011,9177.44725887499,,
NSW,2.  Land converted to grassland,2012-13,2012,8235.207887617249,,
NSW,2.  Land converted to grassland,2013-14,2013,11827.31638829952,,
NSW,2.  Land converted to grassland,2014-15,2014,6404.899384295485,,
NSW,2.  Land converted to grassland,2015-16,2015,946.5056889835722,,
NSW,2.  Land converted to grassland,2016-17,2016,11304.560386017596,,
NSW,2.  Land converted to grassland,2017-18,2017,11561.38974225474,,
NSW,2.  Land converted to grassland,2018-19,2018,6663.434082388541,,
NSW,2.  Land converted to grassland,2019-20,2019,8773.503078612226,,
NSW,2.  Land converted to grassland,2020-21,2020,3587.4796898267155,,
NSW,2.  Land converted to grassland,2021-22,2021,3836.7054706090444,,
NSW,2.  Land converted to grassland,2022-23,2022,8341.906412306254,,
NSW,2.  Land converted to grassland,2023-24,2023,2803.571008693486,,
NSW,D. Wetland,1989-90,1989,570.40044143908,,
NSW,D. Wetland,1990-91,1990,569.3917384955695,,
NSW,D. Wetland,1991-92,1991,519.727725092138,,
NSW,D. Wetland,1992-93,1992,529.2359222383235,,
NSW,D. Wetland,1993-94,1993,514.5054365522428,,
NSW,D. Wetland,1994-95,1994,398.58443562120266,,
NSW,D. Wetland,1995-96,1995,486.1973315694434,,
NSW,D. Wetland,1996-97,1996,543.5707274600096,,
NSW,D. Wetland,1997-98,1997,456.51042863427756,,
NSW,D. Wetland,1998-99,1998,530.5444546119527,,
NSW,D. Wetland,1999-00,1999,539.6352630267909,,
NSW,D. Wetland,2000-01,2000,552.7864374729062,,
NSW,D. Wetland,2001-02,2001,491.9788005999993,,
NSW,D. Wetland,2002-03,2002,356.9228132190054,,
