category_code,category,postcode,period,period_type,metric_text,value
SGU-Solar,Small Generation Unit - Solar Panel,2204,all-time,grand_total,Rated Power Output In kW,14984.374
SGU-Solar,Small Generation Unit - Solar Panel,2205,all-time,grand_total,Rated Power Output In kW,6394.486999999995
SGU-Solar,Small Generation Unit - Solar Panel,2206,all-time,grand_total,Rated Power Output In kW,11828.524000000005
SGU-Solar,Small Generation Unit - Solar Panel,2207,all-time,grand_total,Rated Power Output In kW,14773.518000000005
SGU-Solar,Small Generation Unit - Solar Panel,2208,all-time,grand_total,Rated Power Output In kW,9454.407000000003
SGU-Solar,Small Generation Unit - Solar Panel,2209,all-time,grand_total,Rated Power Output In kW,9486.191000000003
SGU-Solar,Small Generation Unit - Solar Panel,2210,all-time,grand_total,Rated Power Output In kW,23049.421000000006
SGU-Solar,Small Generation Unit - Solar Panel,2211,all-time,grand_total,Rated Power Output In kW,16277.816999999997
SGU-Solar,Small Generation Unit - Solar Panel,2212,all-time,grand_total,Rated Power Output In kW,15744.233999999995
SGU-Solar,Small Generation Unit - Solar Panel,2213,all-time,grand_total,Rated Power Output In kW,20359.602999999992
SGU-Solar,Small Generation Unit - Solar Panel,2214,all-time,grand_total,Rated Power Output In kW,7510.143999999999
SGU-Solar,Small Generation Unit - Solar Panel,2216,all-time,grand_total,Rated Power Output In kW,8872.349999999999
SGU-Solar,Small Generation Unit - Solar Panel,2217,all-time,grand_total,Rated Power Output In kW,10703.182999999999
SGU-Solar,Small Generation Unit - Solar Panel,2218,all-time,grand_total,Rated Power Output In kW,5707.069999999999
SGU-Solar,Small Generation Unit - Solar Panel,2219,all-time,grand_total,Rated Power Output In kW,7617.312000000001
SGU-Solar,Small Generation Unit - Solar Panel,2220,all-time,grand_total,Rated Power Output In kW,12407.090999999999
SGU-Solar,Small Generation Unit - Solar Panel,2221,all-time,grand_total,Rated Power Output In kW,13793.021999999995
SGU-Solar,Small Generation Unit - Solar Panel,2222,all-time,grand_total,Rated Power Output In kW,4761.954999999999
SGU-Solar,Small Generation Unit - Solar Panel,2223,all-time,grand_total,Rated Power Output In kW,14378.911
SGU-Solar,Small Generation Unit - Solar Panel,2224,all-time,grand_total,Rated Power Output In kW,11028.144
SGU-Solar,Small Generation Unit - Solar Panel,2225,all-time,grand_total,Rated Power Output In kW,5199.048999999997
SGU-Solar,Small Generation Unit - Solar Panel,2226,all-time,grand_total,Rated Power Output In kW,10506.051
SGU-Solar,Small Generation Unit - Solar Panel,2227,all-time,grand_total,Rated Power Output In kW,10626.759999999993
SGU-Solar,Small Generation Unit - Solar Panel,2228,all-time,grand_total,Rated Power Output In kW,12348.812000000004
SGU-Solar,Small Generation Unit - Solar Panel,2229,all-time,grand_total,Rated Power Output In kW,24571.017
SGU-Solar,Small Generation Unit - Solar Panel,2230,all-time,grand_total,Rated Power Output In kW,18947.085000000006
SGU-Solar,Small Generation Unit - Solar Panel,2231,all-time,grand_total,Rated Power Output In kW,2978.2130000000016
SGU-Solar,Small Generation Unit - Solar Panel,2232,all-time,grand_total,Rated Power Output In kW,22808.567000000006
SGU-Solar,Small Generation Unit - Solar Panel,2233,all-time,grand_total,Rated Power Output In kW,26297.904
SGU-Solar,Small Generation Unit - Solar Panel,2234,all-time,grand_total,Rated Power Output In kW,36183.73399999999
SGU-Solar,Small Generation Unit - Solar Panel,2250,all-time,grand_total,Rated Power Output In kW,77977.85800000002
SGU-Solar,Small Generation Unit - Solar Panel,2251,all-time,grand_total,Rated Power Output In kW,35615.95199999998
SGU-Solar,Small Generation Unit - Solar Panel,2256,all-time,grand_total,Rated Power Output In kW,14871.813999999997
SGU-Solar,Small Generation Unit - Solar Panel,2257,all-time,grand_total,Rated Power Output In kW,28694.534000000003
SGU-Solar,Small Generation Unit - Solar Panel,2258,all-time,grand_total,Rated Power Output In kW,7466.038000000001
SGU-Solar,Small Generation Unit - Solar Panel,2259,all-time,grand_total,Rated Power Output In kW,94159.033
SGU-Solar,Small Generation Unit - Solar Panel,2260,all-time,grand_total,Rated Power Output In kW,27675.057999999986
SGU-Solar,Small Generation Unit - Solar Panel,2261,all-time,grand_total,Rated Power Output In kW,53278.03100000001
SGU-Solar,Small Generation Unit - Solar Panel,2262,all-time,grand_total,Rated Power Output In kW,21886.685999999994
SGU-Solar,Small Generation Unit - Solar Panel,2263,all-time,grand_total,Rated Power Output In kW,23743.847999999987
SGU-Solar,Small Generation Unit - Solar Panel,2264,all-time,grand_total,Rated Power Output In kW,22312.934999999994
SGU-Solar,Small Generation Unit - Solar Panel,2265,all-time,grand_total,Rated Power Output In kW,15085.462
SGU-Solar,Small Generation Unit - Solar Panel,2267,all-time,grand_total,Rated Power Output In kW,3507.5460000000007
SGU-Solar,Small Generation Unit - Solar Panel,2278,all-time,grand_total,Rated Power Output In kW,3497.507999999999
SGU-Solar,Small Generation Unit - Solar Panel,2280,all-time,grand_total,Rated Power Output In kW,31315.00900000001
SGU-Solar,Small Generation Unit - Solar Panel,2281,all-time,grand_total,Rated Power Output In kW,21074.732999999997
SGU-Solar,Small Generation Unit - Solar Panel,2282,all-time,grand_total,Rated Power Output In kW,20751.832000000002
SGU-Solar,Small Generation Unit - Solar Panel,2283,all-time,grand_total,Rated Power Output In kW,30524.79299999999
SGU-Solar,Small Generation Unit - Solar Panel,2284,all-time,grand_total,Rated Power Output In kW,18099.741
SGU-Solar,Small Generation Unit - Solar Panel,2285,all-time,grand_total,Rated Power Output In kW,43327.766999999985
SGU-Solar,Small Generation Unit - Solar Panel,2286,all-time,grand_total,Rated Power Output In kW,5434.530000000004
SGU-Solar,Small Generation Unit - Solar Panel,2287,all-time,grand_total,Rated Power Output In kW,40518.69500000001
SGU-Solar,Small Generation Unit - Solar Panel,2289,all-time,grand_total,Rated Power Output In kW,17837.086000000003
SGU-Solar,Small Generation Unit - Solar Panel,2290,all-time,grand_total,Rated Power Output In kW,34255.204000000005
SGU-Solar,Small Generation Unit - Solar Panel,2291,all-time,grand_total,Rated Power Output In kW,14140.766999999996
SGU-Solar,Small Generation Unit - Solar Panel,2292,all-time,grand_total,Rated Power Output In kW,3449.6979999999994
SGU-Solar,Small Generation Unit - Solar Panel,2293,all-time,grand_total,Rated Power Output In kW,2434.66
SGU-Solar,Small Generation Unit - Solar Panel,2294,all-time,grand_total,Rated Power Output In kW,1995.316000000001
SGU-Solar,Small Generation Unit - Solar Panel,2295,all-time,grand_total,Rated Power Output In kW,8204.957999999999
SGU-Solar,Small Generation Unit - Solar Panel,2296,all-time,grand_total,Rated Power Output In kW,1466.4
SGU-Solar,Small Generation Unit - Solar Panel,2297,all-time,grand_total,Rated Power Output In kW,1627.3170000000002
SGU-Solar,Small Generation Unit - Solar Panel,2298,all-time,grand_total,Rated Power Output In kW,6671.854000000001
SGU-Solar,Small Generation Unit - Solar Panel,2299,all-time,grand_total,Rated Power Output In kW,9495.430000000002
SGU-Solar,Small Generation Unit - Solar Panel,2300,all-time,grand_total,Rated Power Output In kW,6309.509000000002
SGU-Solar,Small Generation Unit - Solar Panel,2302,all-time,grand_total,Rated Power Output In kW,1022.39
SGU-Solar,Small Generation Unit - Solar Panel,2303,all-time,grand_total,Rated Power Output In kW,8389.512999999999
SGU-Solar,Small Generation Unit - Solar Panel,2304,all-time,grand_total,Rated Power Output In kW,14903.663999999999
SGU-Solar,Small Generation Unit - Solar Panel,2305,all-time,grand_total,Rated Power Output In kW,12806.774999999996
SGU-Solar,Small Generation Unit - Solar Panel,2306,all-time,grand_total,Rated Power Output In kW,1313.8600000000004
SGU-Solar,Small Generation Unit - Solar Panel,2307,all-time,grand_total,Rated Power Output In kW,3434.2129999999997
SGU-Solar,Small Generation Unit - Solar Panel,2308,all-time,grand_total,Rated Power Output In kW,111.255
SGU-Solar,Small Generation Unit - Solar Panel,2311,all-time,grand_total,Rated Power Output In kW,2096.8650000000007
SGU-Solar,Small Generation Unit - Solar Panel,2312,all-time,grand_total,Rated Power Output In kW,2642.199000000001
SGU-Solar,Small Generation Unit - Solar Panel,2315,all-time,grand_total,Rated Power Output In kW,18260.793999999998
SGU-Solar,Small Generation Unit - Solar Panel,2316,all-time,grand_total,Rated Power Output In kW,11062.34
SGU-Solar,Small Generation Unit - Solar Panel,2317,all-time,grand_total,Rated Power Output In kW,9132.394
SGU-Solar,Small Generation Unit - Solar Panel,2318,all-time,grand_total,Rated Power Output In kW,26357.707999999995
SGU-Solar,Small Generation Unit - Solar Panel,2319,all-time,grand_total,Rated Power Output In kW,8340.588999999998
SGU-Solar,Small Generation Unit - Solar Panel,2320,all-time,grand_total,Rated Power Output In kW,68509.36800000003
SGU-Solar,Small Generation Unit - Solar Panel,2321,all-time,grand_total,Rated Power Output In kW,37370.77200000001
SGU-Solar,Small Generation Unit - Solar Panel,2322,all-time,grand_total,Rated Power Output In kW,45465.46099999998
SGU-Solar,Small Generation Unit - Solar Panel,2323,all-time,grand_total,Rated Power Output In kW,29342.673999999995
SGU-Solar,Small Generation Unit - Solar Panel,2324,all-time,grand_total,Rated Power Output In kW,38244.821999999986
SGU-Solar,Small Generation Unit - Solar Panel,2325,all-time,grand_total,Rated Power Output In kW,42941.98800000002
SGU-Solar,Small Generation Unit - Solar Panel,2326,all-time,grand_total,Rated Power Output In kW,10775.413000000004
SGU-Solar,Small Generation Unit - Solar Panel,2327,all-time,grand_total,Rated Power Output In kW,8614.285
SGU-Solar,Small Generation Unit - Solar Panel,2328,all-time,grand_total,Rated Power Output In kW,4147.593999999999
SGU-Solar,Small Generation Unit - Solar Panel,2329,all-time,grand_total,Rated Power Output In kW,3547.525999999998
SGU-Solar,Small Generation Unit - Solar Panel,2330,all-time,grand_total,Rated Power Output In kW,37001.88
SGU-Solar,Small Generation Unit - Solar Panel,2333,all-time,grand_total,Rated Power Output In kW,18879.063000000002
SGU-Solar,Small Generation Unit - Solar Panel,2334,all-time,grand_total,Rated Power Output In kW,5816.964999999999
SGU-Solar,Small Generation Unit - Solar Panel,2335,all-time,grand_total,Rated Power Output In kW,19197.137
SGU-Solar,Small Generation Unit - Solar Panel,2336,all-time,grand_total,Rated Power Output In kW,4167.242999999999
SGU-Solar,Small Generation Unit - Solar Panel,2337,all-time,grand_total,Rated Power Output In kW,11768.298
SGU-Solar,Small Generation Unit - Solar Panel,2338,all-time,grand_total,Rated Power Output In kW,2750.5550000000007
SGU-Solar,Small Generation Unit - Solar Panel,2339,all-time,grand_total,Rated Power Output In kW,1058.175
SGU-Solar,Small Generation Unit - Solar Panel,2340,all-time,grand_total,Rated Power Output In kW,71473.358
SGU-Solar,Small Generation Unit - Solar Panel,2341,all-time,grand_total,Rated Power Output In kW,2415.517000000001
SGU-Solar,Small Generation Unit - Solar Panel,2342,all-time,grand_total,Rated Power Output In kW,764.761
SGU-Solar,Small Generation Unit - Solar Panel,2343,all-time,grand_total,Rated Power Output In kW,6729.316999999997
SGU-Solar,Small Generation Unit - Solar Panel,2344,all-time,grand_total,Rated Power Output In kW,1116.413
SGU-Solar,Small Generation Unit - Solar Panel,2345,all-time,grand_total,Rated Power Output In kW,1339.7849999999999
SGU-Solar,Small Generation Unit - Solar Panel,2346,all-time,grand_total,Rated Power Output In kW,4677.64
SGU-Solar,Small Generation Unit - Solar Panel,2347,all-time,grand_total,Rated Power Output In kW,2745.1549999999984
SGU-Solar,Small Generation Unit - Solar Panel,2350,all-time,grand_total,Rated Power Output In kW,34223.207000000024
SGU-Solar,Small Generation Unit - Solar Panel,2352,all-time,grand_total,Rated Power Output In kW,3458.683000000001
SGU-Solar,Small Generation Unit - Solar Panel,2353,all-time,grand_total,Rated Power Output In kW,1509.279
SGU-Solar,Small Generation Unit - Solar Panel,2354,all-time,grand_total,Rated Power Output In kW,4497.500000000001
SGU-Solar,Small Generation Unit - Solar Panel,2355,all-time,grand_total,Rated Power Output In kW,781.235
SGU-Solar,Small Generation Unit - Solar Panel,2356,all-time,grand_total,Rated Power Output In kW,189.493
SGU-Solar,Small Generation Unit - Solar Panel,2357,all-time,grand_total,Rated Power Output In kW,7917.804999999997
SGU-Solar,Small Generation Unit - Solar Panel,2358,all-time,grand_total,Rated Power Output In kW,5644.215000000001
SGU-Solar,Small Generation Unit - Solar Panel,2359,all-time,grand_total,Rated Power Output In kW,1102.7830000000004
SGU-Solar,Small Generation Unit - Solar Panel,2360,all-time,grand_total,Rated Power Output In kW,20797.197000000004
SGU-Solar,Small Generation Unit - Solar Panel,2361,all-time,grand_total,Rated Power Output In kW,1986.1649999999997
SGU-Solar,Small Generation Unit - Solar Panel,2365,all-time,grand_total,Rated Power Output In kW,5766.799000000001
SGU-Solar,Small Generation Unit - Solar Panel,2369,all-time,grand_total,Rated Power Output In kW,1244.9649999999997
SGU-Solar,Small Generation Unit - Solar Panel,2370,all-time,grand_total,Rated Power Output In kW,10609.391999999998
SGU-Solar,Small Generation Unit - Solar Panel,2371,all-time,grand_total,Rated Power Output In kW,2394.5880000000006
SGU-Solar,Small Generation Unit - Solar Panel,2372,all-time,grand_total,Rated Power Output In kW,7942.421000000002
SGU-Solar,Small Generation Unit - Solar Panel,2379,all-time,grand_total,Rated Power Output In kW,569.9200000000001
SGU-Solar,Small Generation Unit - Solar Panel,2380,all-time,grand_total,Rated Power Output In kW,16261.886999999999
SGU-Solar,Small Generation Unit - Solar Panel,2381,all-time,grand_total,Rated Power Output In kW,2416.78
SGU-Solar,Small Generation Unit - Solar Panel,2382,all-time,grand_total,Rated Power Output In kW,2103.9950000000003
SGU-Solar,Small Generation Unit - Solar Panel,2386,all-time,grand_total,Rated Power Output In kW,634.1139999999999
SGU-Solar,Small Generation Unit - Solar Panel,2387,all-time,grand_total,Rated Power Output In kW,267.62
SGU-Solar,Small Generation Unit - Solar Panel,2388,all-time,grand_total,Rated Power Output In kW,4682.63
SGU-Solar,Small Generation Unit - Solar Panel,2390,all-time,grand_total,Rated Power Output In kW,15301.368999999999
SGU-Solar,Small Generation Unit - Solar Panel,2395,all-time,grand_total,Rated Power Output In kW,1107.5349999999999
SGU-Solar,Small Generation Unit - Solar Panel,2396,all-time,grand_total,Rated Power Output In kW,1462.9720000000002
SGU-Solar,Small Generation Unit - Solar Panel,2397,all-time,grand_total,Rated Power Output In kW,670.5700000000002
SGU-Solar,Small Generation Unit - Solar Panel,2398,all-time,grand_total,Rated Power Output In kW,394.7499999999999
SGU-Solar,Small Generation Unit - Solar Panel,2399,all-time,grand_total,Rated Power Output In kW,1276.18
SGU-Solar,Small Generation Unit - Solar Panel,2400,all-time,grand_total,Rated Power Output In kW,18811.698
SGU-Solar,Small Generation Unit - Solar Panel,2401,all-time,grand_total,Rated Power Output In kW,498.64
SGU-Solar,Small Generation Unit - Solar Panel,2402,all-time,grand_total,Rated Power Output In kW,3402.9049999999993
SGU-Solar,Small Generation Unit - Solar Panel,2403,all-time,grand_total,Rated Power Output In kW,1050.6650000000004
SGU-Solar,Small Generation Unit - Solar Panel,2404,all-time,grand_total,Rated Power Output In kW,3259.3729999999996
SGU-Solar,Small Generation Unit - Solar Panel,2405,all-time,grand_total,Rated Power Output In kW,910.1410000000002
